"","mouse_id","month","treatment","structure_volume"
"431","#003","m1","UV",15.4193098134939
"432","#003","m1","UV",15.7689403810766
"433","#003","m1","UV",16.0007756070298
"434","#003","m1","UV",15.2704414759045
"435","#003","m1","UV",15.9816221337739
"436","#003","m1","UV",16.6585559997175
"437","#003","m1","UV",14.3449975134009
"438","#003","m1","UV",14.9106465386174
"439","#003","m1","UV",14.031796025726
"440","#003","m1","UV",13.6280365947939
"441","#003","m1","UV",13.892384332523
"442","#003","m1","No UV",13.529345343064
"443","#003","m1","No UV",16.4344902546936
"444","#003","m1","No UV",14.0107869888984
"445","#003","m1","No UV",14.5285009212837
"446","#003","m1","No UV",14.8165862585997
"447","#003","m1","No UV",14.3139706173885
"448","#003","m1","No UV",16.2858889785792
"449","#003","m1","No UV",18.3706377809627
"450","#003","m1","No UV",15.3557487887054
"451","#003","m1","No UV",14.7438776238204
"452","#003","m1","No UV",18.5667388754566
"453","#003","m1","No UV",18.907544425446
"454","#003","m1","No UV",17.8009804743414
"455","#003","m1","No UV",18.2295577654253
"456","#003","m1","No UV",19.0362769968949
"457","#003","m1","No UV",19.7930808593941
"458","#003","m1","No UV",16.7632089971671
"459","#003","m1","No UV",16.0454372311687
"460","#003","m1","No UV",17.7281962500556
"461","#003","m1","No UV",15.9111325401761
"462","#003","m1","No UV",17.0013082612083
"463","#003","m1","No UV",18.1595629350433
"464","#003","m1","No UV",18.2879798637742
"465","#003","m1","No UV",17.723038663985
"466","#003","m1","No UV",15.1751924117342
"467","#003","m1","No UV",16.906265143094
"468","#003","m1","No UV",15.6600025045813
"469","#003","m1","No UV",14.3678374891892
"470","#003","m1","No UV",14.5097974825626
"471","#003","m1","No UV",19.3330627158653
"472","#003","m1","No UV",17.0552177536614
"473","#003","m1","No UV",16.5077637834978
"474","#003","m1","No UV",16.1223052986112
"475","#003","m1","No UV",17.5033654834021
"476","#003","m1","No UV",17.0399665898275
"477","#003","m1","No UV",13.5012150950173
"478","#003","m1","No UV",15.5325075312016
"479","#003","m1","No UV",15.8615357865155
"480","#003","m1","No UV",14.9312384323103
"481","#003","m1","No UV",13.5969582839597
"482","#003","m1","No UV",16.1786950812347
"483","#003","m1","No UV",14.7751831215699
"484","#003","m1","No UV",16.3173968668844
"485","#003","m1","No UV",13.0665330666496
"486","#003","m1","No UV",14.8531294285574
"487","#003","m1","No UV",15.1218854834132
"488","#003","m1","No UV",15.2534220749959
"489","#003","m1","No UV",14.0964703506971
"490","#003","m1","No UV",15.5852306347472
"491","#003","m1","No UV",16.355629769144
"492","#003","m1","No UV",14.2722080929576
"493","#003","m1","No UV",14.9293203793812
"494","#003","m1","No UV",14.8554881503538
"495","#003","m1","No UV",15.2787509388739
"496","#003","m1","No UV",14.0763887675252
"497","#003","m1","No UV",14.3281124092105
"498","#003","m1","No UV",15.4183984457492
"499","#003","m1","No UV",14.0489746955776
"500","#003","m1","No UV",15.9333134489459
"501","#003","m1","No UV",14.3251978730314
"502","#003","m1","No UV",13.0156160983176
"503","#003","m1","No UV",14.5140696058721
"504","#003","m1","No UV",15.2273804063284
"505","#003","m1","No UV",15.3833328171591
"506","#003","m1","No UV",14.0665330671541
"507","#003","m1","No UV",13.692783776155
"508","#003","m1","No UV",14.7872351897112
"509","#003","m1","No UV",13.4530770367127
"510","#003","m1","No UV",13.9833178808913
"511","#003","m1","No UV",13.2281607337621
"512","#003","m1","No UV",15.1097985376366
"513","#003","m1","No UV",15.9211400867443
"514","#003","m1","No UV",13.085029410252
"515","#003","m1","No UV",14.4663656942871
"516","#003","m1","No UV",17.4264101243287
"517","#003","m1","No UV",14.7726892661222
