"","mouse_id","month","treatment","clade_volume","ln2volume","density"
"97","#317","m2","No UV",9118.263063,13.15454332,0.023509452253999
"98","#006","m2","No UV",9132.099578,13.15673088,0.0237518177411537
"99","#303","m2","No UV",9145.936092,13.15891512,0.0239941832283083
"100","#003","m2","No UV",9159.772607,13.16109607,0.0244789142026175
"101","#281","m2","No UV",9159.772607,13.16109607,0.0244789142026175
"102","#003","m2","No UV",9173.609121,13.16327372,0.0249636451769268
"103","#009","m2","No UV",9173.609121,13.16327372,0.0249636451769268
"104","#281","m2","No UV",9187.445636,13.16544809,0.0252060106640814
"105","#970","m2","No UV",9194.363893,13.16653405,0.0254483761512361
"106","#317","m2","No UV",9201.28215,13.16761919,0.0256907416383907
"107","#022","m2","No UV",9215.118665,13.16978703,0.0261754726127
"108","#022","m2","No UV",9215.118665,13.16978703,0.0261754726127
"109","#291","m2","No UV",9228.955179,13.17195161,0.0264178380998546
"110","#317","m2","No UV",9249.709951,13.17519241,0.0266602035870092
"111","#003","m2","No UV",9256.628208,13.17627106,0.0269025690741638
"112","#131","m2","No UV",9284.301237,13.18057762,0.0273873000484731
"113","#317","m2","No UV",9284.301237,13.18057762,0.0273873000484731
"114","#009","m2","No UV",9298.137752,13.18272608,0.0276296655356277
"115","#303","m2","No UV",9305.056009,13.18379912,0.0278720310227824
"116","#009","m2","No UV",9311.974266,13.18487136,0.0285991274842462
"117","#131","m2","No UV",9311.974266,13.18487136,0.0285991274842462
"118","#970","m2","No UV",9311.974266,13.18487136,0.0285991274842462
"119","#003","m2","No UV",9318.892524,13.1859428,0.0288414929714009
"120","#303","m2","No UV",9360.402067,13.19235479,0.0290838584585555
"121","#317","m2","No UV",9381.156839,13.19555012,0.0293262239457101
"122","#006","m2","No UV",9457.257669,13.20720619,0.0295685894328648
"123","#009","m2","No UV",9464.175926,13.20826118,0.030053320407174
"124","#317","m2","No UV",9464.175926,13.20826118,0.030053320407174
"125","#289","m2","No UV",9484.930698,13.21142152,0.0305380513814833
"126","#317","m2","No UV",9484.930698,13.21142152,0.0305380513814833
"127","#131","m2","No UV",9491.848955,13.21247343,0.0307804168686379
"128","#003","m2","No UV",9505.68547,13.21457495,0.0312651478429472
"129","#022","m2","No UV",9505.68547,13.21457495,0.0312651478429472
"130","#282","m2","No UV",9512.603727,13.21562456,0.0315075133301018
"131","#009","m2","No UV",9526.440241,13.21772151,0.0317498788172564
"132","#022","m2","No UV",9540.276756,13.2198154,0.0319922443044111
"133","#289","m2","No UV",9554.11327,13.22190627,0.0322346097915657
"134","#263","m2","No UV",9561.031528,13.22295056,0.0324769752787203
"135","#022","m2","No UV",9574.868042,13.22503689,0.0327193407658749
"136","#317","m2","No UV",9581.786299,13.22607892,0.0329617062530296
"137","#003","m2","No UV",9602.541071,13.22920051,0.0332040717401842
"138","#131","m2","No UV",9609.459328,13.23023955,0.0336888027144935
"139","#263","m2","No UV",9609.459328,13.23023955,0.0336888027144935
"140","#291","m2","No UV",9644.050615,13.23542351,0.0341735336888027
"141","#970","m2","No UV",9644.050615,13.23542351,0.0341735336888027
"142","#003","m2","No UV",9650.968872,13.23645807,0.034658264663112
"143","#003","m2","No UV",9650.968872,13.23645807,0.034658264663112
"144","#003","m2","No UV",9678.641901,13.24058891,0.0351429956374212
"145","#006","m2","No UV",9678.641901,13.24058891,0.0351429956374212
"146","#009","m2","No UV",9685.560158,13.24161977,0.0353853611245759
"147","#289","m2","No UV",9706.31493,13.24470796,0.0356277266117305
"148","#009","m2","No UV",9713.233187,13.24573588,0.036597188560349
"149","#131","m2","No UV",9713.233187,13.24573588,0.036597188560349
"150","#131","m2","No UV",9713.233187,13.24573588,0.036597188560349
"151","#317","m2","No UV",9713.233187,13.24573588,0.036597188560349
"152","#282","m2","No UV",9720.151445,13.24676308,0.0368395540475036
"153","#009","m2","No UV",9727.069702,13.24778954,0.0370819195346583
"154","#003","m2","No UV",9747.824474,13.25086456,0.0375666505089675
"155","#281","m2","No UV",9747.824474,13.25086456,0.0375666505089675
"156","#317","m2","No UV",9775.497503,13.25495441,0.0380513814832768
"157","#974","m2","No UV",9775.497503,13.25495441,0.0380513814832768
"158","#263","m2","No UV",9789.334017,13.256995,0.0382937469704314
"159","#009","m2","No UV",9796.252274,13.25801421,0.038536112457586
"160","#263","m2","No UV",9803.170532,13.2590327,0.0390208434318953
"161","#303","m2","No UV",9803.170532,13.2590327,0.0390208434318953
"162","#131","m2","No UV",9817.007046,13.26106754,0.0392632089190499
"163","#009","m2","No UV",9823.925303,13.26208388,0.0395055744062046
"164","#289","m2","No UV",9830.843561,13.2630995,0.0397479398933592
"165","#303","m2","No UV",9837.761818,13.26411441,0.0399903053805138
"166","#009","m2","No UV",9844.680075,13.26512861,0.0404750363548231
"167","#131","m2","No UV",9844.680075,13.26512861,0.0404750363548231
"168","#263","m2","No UV",9851.598332,13.26614209,0.0407174018419777
"169","#006","m2","No UV",9858.51659,13.26715487,0.0414444983034416
"170","#009","m2","No UV",9858.51659,13.26715487,0.0414444983034416
"171","#009","m2","No UV",9858.51659,13.26715487,0.0414444983034416
"172","#970","m2","No UV",9886.189619,13.27119886,0.0416868637905962
"173","#003","m2","No UV",9893.107876,13.27220809,0.0419292292777508
"174","#009","m2","No UV",9941.535677,13.27925301,0.0421715947649055
"175","#317","m2","No UV",9948.453934,13.28025662,0.0424139602520601
"176","#263","m2","No UV",9969.208706,13.28326328,0.0428986912263694
"177","#970","m2","No UV",9969.208706,13.28326328,0.0428986912263694
"178","#303","m2","No UV",9976.126963,13.28426411,0.043141056713524
"179","#003","m2","No UV",9989.963478,13.28626369,0.0436257876878333
"180","#009","m2","No UV",9989.963478,13.28626369,0.0436257876878333
"181","#022","m2","No UV",10010.71825,13.28925787,0.0438681531749879
"182","#006","m2","No UV",10024.55476,13.29125054,0.0443528841492971
"183","#289","m2","No UV",10024.55476,13.29125054,0.0443528841492971
"184","#289","m2","No UV",10031.47302,13.29224585,0.0445952496364518
"185","#263","m2","No UV",10045.30954,13.2942344,0.0453223460979157
"186","#263","m2","No UV",10045.30954,13.2942344,0.0453223460979157
"187","#281","m2","No UV",10045.30954,13.2942344,0.0453223460979157
"188","#009","m2","No UV",10066.06431,13.2972121,0.0458070770722249
"189","#009","m2","No UV",10066.06431,13.2972121,0.0458070770722249
"190","#131","m2","No UV",10072.98257,13.2982033,0.0460494425593795
"191","#006","m2","No UV",10079.90082,13.29919382,0.0465341735336888
"192","#970","m2","No UV",10079.90082,13.29919382,0.0465341735336888
"193","#003","m2","No UV",10107.57385,13.30314912,0.0467765390208434
"194","#131","m2","No UV",10121.41037,13.30512272,0.0475036354823073
"195","#282","m2","No UV",10121.41037,13.30512272,0.0475036354823073
"196","#291","m2","No UV",10121.41037,13.30512272,0.0475036354823073
"197","#009","m2","No UV",10156.00165,13.31004491,0.047746000969462
"198","#003","m2","No UV",10169.83817,13.3120091,0.0479883664566166
"199","#970","m2","No UV",10176.75642,13.31299019,0.0482307319437712
"200","#009","m2","No UV",10211.34771,13.31788567,0.0487154629180805
"201","#131","m2","No UV",10211.34771,13.31788567,0.0487154629180805
"202","#003","m2","No UV",10218.26597,13.31886277,0.0492001938923897
"203","#006","m2","No UV",10218.26597,13.31886277,0.0492001938923897
"204","#009","m2","No UV",10232.10248,13.320815,0.049684924866699
"205","#281","m2","No UV",10232.10248,13.320815,0.049684924866699
"206","#022","m2","No UV",10252.85725,13.32373839,0.0499272903538536
"207","#281","m2","No UV",10266.69377,13.32568404,0.0501696558410082
"208","#022","m2","No UV",10273.61203,13.32665588,0.0506543868153175
"209","#974","m2","No UV",10273.61203,13.32665588,0.0506543868153175
"210","#006","m2","No UV",10280.53028,13.32762706,0.0513814832767814
"211","#263","m2","No UV",10280.53028,13.32762706,0.0513814832767814
"212","#303","m2","No UV",10280.53028,13.32762706,0.0513814832767814
"213","#009","m2","No UV",10287.44854,13.32859759,0.0518662142510906
"214","#263","m2","No UV",10287.44854,13.32859759,0.0518662142510906
"215","#263","m2","No UV",10294.3668,13.32956747,0.0525933107125545
"216","#263","m2","No UV",10294.3668,13.32956747,0.0525933107125545
"217","#282","m2","No UV",10294.3668,13.32956747,0.0525933107125545
"218","#263","m2","No UV",10308.20331,13.33150528,0.0528356761997092
"219","#022","m2","No UV",10322.03983,13.33344048,0.0530780416868638
"220","#003","m2","No UV",10349.71286,13.33730312,0.0538051381483277
"221","#303","m2","No UV",10349.71286,13.33730312,0.0538051381483277
"222","#970","m2","No UV",10349.71286,13.33730312,0.0538051381483277
"223","#303","m2","No UV",10356.63111,13.33826717,0.0542898691226369
"224","#970","m2","No UV",10356.63111,13.33826717,0.0542898691226369
"225","#006","m2","No UV",10370.46763,13.34019333,0.0545322346097916
"226","#970","m2","No UV",10377.38588,13.34115545,0.0547746000969462
"227","#974","m2","No UV",10398.14066,13.34403796,0.0550169655841008
"228","#282","m2","No UV",10418.89543,13.34691472,0.0552593310712555
"229","#009","m2","No UV",10446.56846,13.3507415,0.0555016965584101
"230","#291","m2","No UV",10453.48671,13.35169661,0.0557440620455647
"231","#009","m2","No UV",10467.32323,13.35360493,0.0559864275327193
"232","#282","m2","No UV",10494.99626,13.35741403,0.056228793019874
"233","#009","m2","No UV",10529.58754,13.36216131,0.0567135239941832
"234","#009","m2","No UV",10529.58754,13.36216131,0.0567135239941832
"235","#006","m2","No UV",10543.42406,13.36405585,0.0569558894813379
"236","#282","m2","No UV",10550.34232,13.36500219,0.0571982549684925
"237","#006","m2","No UV",10564.17883,13.36689301,0.0576829859428017
"238","#974","m2","No UV",10564.17883,13.36689301,0.0576829859428017
"239","#009","m2","No UV",10591.85186,13.37066723,0.0579253514299564
"240","#003","m2","No UV",10612.60663,13.37349143,0.058167716917111
"241","#003","m2","No UV",10633.3614,13.37631011,0.0584100824042656
"242","#970","m2","No UV",10654.11617,13.3791233,0.0586524478914203
"243","#281","m2","No UV",10674.87095,13.38193101,0.0588948133785749
"244","#974","m2","No UV",10695.62572,13.38473327,0.0591371788657295
"245","#131","m2","No UV",10702.54398,13.38566614,0.0593795443528842
"246","#022","m2","No UV",10723.29875,13.38846116,0.0598642753271934
"247","#281","m2","No UV",10723.29875,13.38846116,0.0598642753271934
"248","#263","m2","No UV",10737.13526,13.3903215,0.0603490063015027
"249","#291","m2","No UV",10737.13526,13.3903215,0.0603490063015027
"250","#263","m2","No UV",10744.05352,13.39125078,0.0605913717886573
"251","#974","m2","No UV",10757.89003,13.39310753,0.0608337372758119
"252","#282","m2","No UV",10778.64481,13.39588818,0.0613184682501212
"253","#974","m2","No UV",10778.64481,13.39588818,0.0613184682501212
"254","#003","m2","No UV",10792.48132,13.39773898,0.0615608337372758
"255","#009","m2","No UV",10806.31783,13.3995874,0.0622879301987397
"256","#282","m2","No UV",10806.31783,13.3995874,0.0622879301987397
"257","#303","m2","No UV",10806.31783,13.3995874,0.0622879301987397
"258","#970","m2","No UV",10813.23609,13.40051072,0.0625302956858943
"259","#006","m2","No UV",10820.15435,13.40143346,0.062772661173049
"260","#009","m2","No UV",10827.07261,13.4023556,0.0630150266602036
"261","#317","m2","No UV",10861.66389,13.40695751,0.0632573921473582
"262","#009","m2","No UV",10882.41866,13.40971162,0.0634997576345128
"263","#003","m2","No UV",10889.33692,13.41062849,0.0642268540959767
"264","#263","m2","No UV",10889.33692,13.41062849,0.0642268540959767
"265","#974","m2","No UV",10889.33692,13.41062849,0.0642268540959767
"266","#291","m2","No UV",10910.09169,13.41337561,0.0644692195831314
"267","#006","m2","No UV",10923.92821,13.41520412,0.0651963160445952
"268","#022","m2","No UV",10923.92821,13.41520412,0.0651963160445952
"269","#281","m2","No UV",10923.92821,13.41520412,0.0651963160445952
"270","#281","m2","No UV",10951.60124,13.4188542,0.0654386815317499
"271","#131","m2","No UV",10958.51949,13.41976528,0.0659234125060591
"272","#263","m2","No UV",10958.51949,13.41976528,0.0659234125060591
"273","#131","m2","No UV",10965.43775,13.42067579,0.0661657779932138
"274","#003","m2","No UV",10972.35601,13.42158572,0.0668928744546776
"275","#131","m2","No UV",10972.35601,13.42158572,0.0668928744546776
"276","#970","m2","No UV",10972.35601,13.42158572,0.0668928744546776
"277","#009","m2","No UV",10979.27427,13.42249507,0.0673776054289869
"278","#289","m2","No UV",10979.27427,13.42249507,0.0673776054289869
"279","#003","m2","No UV",10993.11078,13.42431207,0.0676199709161415
"280","#009","m2","No UV",11000.02904,13.42521971,0.0678623364032962
"281","#006","m2","No UV",11006.94729,13.42612678,0.0681047018904508
"282","#281","m2","No UV",11013.86555,13.42703328,0.0683470673776054
"283","#022","m2","No UV",11020.78381,13.42793921,0.0685894328647601
"284","#009","m2","No UV",11041.53858,13.4306536,0.0688317983519147
"285","#974","m2","No UV",11062.29335,13.43336288,0.0690741638390693
"286","#970","m2","No UV",11076.12987,13.43516625,0.069316529326224
"287","#009","m2","No UV",11089.96638,13.43696737,0.0695588948133786
"288","#131","m2","No UV",11117.63941,13.44056288,0.0700436257876878
"289","#282","m2","No UV",11117.63941,13.44056288,0.0700436257876878
"290","#006","m2","No UV",11124.55767,13.44146035,0.0705283567619971
"291","#970","m2","No UV",11124.55767,13.44146035,0.0705283567619971
"292","#022","m2","No UV",11131.47593,13.44235727,0.0710130877363064
"293","#131","m2","No UV",11131.47593,13.44235727,0.0710130877363064
"294","#291","m2","No UV",11138.39418,13.44325363,0.071255453223461
"295","#022","m2","No UV",11166.06721,13.44683352,0.0714978187106156
"296","#003","m2","No UV",11172.98547,13.44772711,0.0722249151720795
"297","#009","m2","No UV",11172.98547,13.44772711,0.0722249151720795
"298","#009","m2","No UV",11172.98547,13.44772711,0.0722249151720795
"299","#003","m2","No UV",11207.57676,13.45218676,0.0727096461463888
"300","#289","m2","No UV",11207.57676,13.45218676,0.0727096461463888
"301","#003","m2","No UV",11214.49501,13.45307704,0.0729520116335434
"302","#291","m2","No UV",11228.33153,13.45485595,0.073194377120698
"303","#289","m2","No UV",11235.24978,13.45574458,0.0734367426078526
"304","#131","m2","No UV",11249.0863,13.4575202,0.0736791080950073
"305","#317","m2","No UV",11256.00456,13.4584072,0.0739214735821619
"306","#022","m2","No UV",11269.84107,13.46017955,0.0741638390693165
"307","#974","m2","No UV",11290.59584,13.462834,0.0744062045564712
"308","#291","m2","No UV",11297.5141,13.46371774,0.0746485700436258
"309","#974","m2","No UV",11311.35061,13.46548358,0.0748909355307804
"310","#289","m2","No UV",11325.18713,13.46724727,0.0753756665050897
"311","#974","m2","No UV",11325.18713,13.46724727,0.0753756665050897
"312","#263","m2","No UV",11332.10539,13.4681283,0.0756180319922443
"313","#317","m2","No UV",11339.02364,13.4690088,0.0761027629665536
"314","#974","m2","No UV",11339.02364,13.4690088,0.0761027629665536
"315","#003","m2","No UV",11359.77841,13.47164707,0.0768298594280175
"316","#006","m2","No UV",11359.77841,13.47164707,0.0768298594280175
"317","#282","m2","No UV",11359.77841,13.47164707,0.0768298594280175
"318","#009","m2","No UV",11373.61493,13.47340325,0.0770722249151721
"319","#003","m2","No UV",11387.45144,13.47515728,0.0775569558894813
"320","#006","m2","No UV",11387.45144,13.47515728,0.0775569558894813
"321","#291","m2","No UV",11401.28796,13.47690919,0.077799321376636
"322","#263","m2","No UV",11408.20622,13.47778434,0.0780416868637906
"323","#131","m2","No UV",11415.12447,13.47865897,0.0782840523509452
"324","#291","m2","No UV",11422.04273,13.47953307,0.0785264178380999
"325","#131","m2","No UV",11435.87924,13.48127967,0.0787687833252545
"326","#009","m2","No UV",11442.7975,13.48215218,0.0790111488124091
"327","#282","m2","No UV",11449.71576,13.48302416,0.0794958797867184
"328","#289","m2","No UV",11449.71576,13.48302416,0.0794958797867184
"329","#006","m2","No UV",11456.63402,13.48389562,0.079738245273873
"330","#003","m2","No UV",11463.55227,13.48476655,0.0799806107610276
"331","#009","m2","No UV",11484.30705,13.48737619,0.0802229762481823
"332","#131","m2","No UV",11511.98007,13.49084838,0.0804653417353369
"333","#970","m2","No UV",11518.89833,13.49171512,0.0807077072224915
"334","#974","m2","No UV",11546.57136,13.4951769,0.0809500727096461
"335","#282","m2","No UV",11553.48962,13.49604105,0.0811924381968008
"336","#303","m2","No UV",11560.40788,13.49690468,0.0814348036839554
"337","#263","m2","No UV",11567.32613,13.49776779,0.08167716917111
"338","#289","m2","No UV",11581.16265,13.49949247,0.0819195346582647
"339","#974","m2","No UV",11588.0809,13.50035404,0.0821619001454193
"340","#289","m2","No UV",11608.83568,13.50293566,0.0824042656325739
"341","#974","m2","No UV",11629.59045,13.50551267,0.0826466311197285
"342","#263","m2","No UV",11650.34522,13.50808508,0.0828889966068832
"343","#289","m2","No UV",11664.18173,13.50979748,0.0831313620940378
"344","#009","m2","No UV",11671.09999,13.51065292,0.0833737275811924
"345","#263","m2","No UV",11678.01825,13.51150785,0.0838584585555017
"346","#974","m2","No UV",11678.01825,13.51150785,0.0838584585555017
"347","#022","m2","No UV",11733.36431,13.51832912,0.0841008240426563
"348","#317","m2","No UV",11761.03734,13.52172769,0.084343189529811
"349","#289","m2","No UV",11767.95559,13.52257609,0.0845855550169656
"350","#317","m2","No UV",11795.62862,13.52596469,0.0850702859912748
"351","#970","m2","No UV",11795.62862,13.52596469,0.0850702859912748
"352","#317","m2","No UV",11809.46514,13.527656,0.0855550169655841
"353","#317","m2","No UV",11809.46514,13.527656,0.0855550169655841
"354","#303","m2","No UV",11816.38339,13.52850092,0.086282113427048
"355","#970","m2","No UV",11816.38339,13.52850092,0.086282113427048
"356","#974","m2","No UV",11816.38339,13.52850092,0.086282113427048
"357","#289","m2","No UV",11823.30165,13.52934534,0.0865244789142026
"358","#263","m2","No UV",11878.64771,13.53608299,0.0867668444013572
"359","#263","m2","No UV",11885.56597,13.53692298,0.0870092098885119
"360","#009","m2","No UV",11892.48422,13.53776249,0.0872515753756665
"361","#009","m2","No UV",11920.15725,13.54111565,0.0874939408628211
"362","#974","m2","No UV",11927.07551,13.54195272,0.0877363063499758
"363","#003","m2","No UV",11940.91202,13.54362541,0.0879786718371304
"364","#281","m2","No UV",11947.83028,13.54446103,0.088221037324285
"365","#289","m2","No UV",11968.58505,13.54696498,0.0884634028114396
"366","#970","m2","No UV",11975.50331,13.54779867,0.0887057682985943
"367","#003","m2","No UV",11996.25808,13.55029684,0.0891904992729035
"368","#317","m2","No UV",11996.25808,13.55029684,0.0891904992729035
"369","#289","m2","No UV",12003.17634,13.55112861,0.0894328647600582
"370","#009","m2","No UV",12010.0946,13.55195989,0.0896752302472128
"371","#291","m2","No UV",12023.93111,13.55362103,0.0901599612215221
"372","#317","m2","No UV",12023.93111,13.55362103,0.0901599612215221
"373","#281","m2","No UV",12037.76763,13.55528025,0.0904023267086767
"374","#303","m2","No UV",12044.68588,13.55610915,0.0906446921958313
"375","#974","m2","No UV",12058.5224,13.55776552,0.0908870576829859
"376","#289","m2","No UV",12072.35891,13.55941998,0.0911294231701406
"377","#317","m2","No UV",12079.27717,13.56024651,0.0913717886572952
"378","#970","m2","No UV",12086.19543,13.56107255,0.0916141541444498
"379","#003","m2","No UV",12100.03194,13.56272324,0.0918565196316045
"380","#006","m2","No UV",12106.9502,13.56354787,0.0920988851187591
"381","#009","m2","No UV",12134.62323,13.56684169,0.0923412506059137
"382","#006","m2","No UV",12141.54148,13.56766398,0.0925836160930684
"383","#289","m2","No UV",12148.45974,13.56848579,0.0930683470673776
"384","#970","m2","No UV",12148.45974,13.56848579,0.0930683470673776
"385","#970","m2","No UV",12155.378,13.56930714,0.0933107125545322
"386","#003","m2","No UV",12183.05103,13.57258786,0.0937954435288415
"387","#263","m2","No UV",12183.05103,13.57258786,0.0937954435288415
"388","#970","m2","No UV",12189.96929,13.57340687,0.0940378090159961
"389","#022","m2","No UV",12203.8058,13.57504351,0.0945225399903054
"390","#317","m2","No UV",12203.8058,13.57504351,0.0945225399903054
"391","#289","m2","No UV",12259.15186,13.58157155,0.09476490547746
"392","#303","m2","No UV",12266.07012,13.58238548,0.0950072709646146
"393","#131","m2","No UV",12279.90663,13.58401197,0.0954920019389239
"394","#303","m2","No UV",12279.90663,13.58401197,0.0954920019389239
"395","#009","m2","No UV",12286.82489,13.58482453,0.0957343674260785
"396","#263","m2","No UV",12300.6614,13.58644827,0.0962190984003878
"397","#317","m2","No UV",12300.6614,13.58644827,0.0962190984003878
"398","#289","m2","No UV",12307.57966,13.58725946,0.096703829374697
"399","#289","m2","No UV",12307.57966,13.58725946,0.096703829374697
"400","#263","m2","No UV",12321.41617,13.58888046,0.0969461948618517
"401","#282","m2","No UV",12342.17095,13.59130856,0.0971885603490063
"402","#317","m2","No UV",12349.0892,13.59211702,0.0974309258361609
"403","#131","m2","No UV",12369.84397,13.59453968,0.0976732913233156
"404","#317","m2","No UV",12383.68049,13.59615253,0.0981580222976248
"405","#970","m2","No UV",12383.68049,13.59615253,0.0981580222976248
"406","#317","m2","No UV",12404.43526,13.59856843,0.0986427532719341
"407","#317","m2","No UV",12404.43526,13.59856843,0.0986427532719341
"408","#289","m2","No UV",12411.35352,13.59937284,0.0988851187590887
"409","#131","m2","No UV",12425.19003,13.6009803,0.0991274842462433
"410","#022","m2","No UV",12432.10829,13.60178335,0.099369849733398
"411","#009","m2","No UV",12445.9448,13.60338813,0.0996122152205526
