mouse_id,month,treatment,clade_volume,ln2volume
#289,m1,UV,10564.17883,13.36689301
#006,m1,UV,10591.85186,13.37066723
#974,m1,UV,10591.85186,13.37066723
#006,m1,UV,10605.68837,13.37255064
#003,m1,UV,10612.60663,13.37349143
#289,m1,UV,10619.52489,13.3744316
#970,m1,UV,10619.52489,13.3744316
#282,m1,UV,10640.27966,13.37724845
#289,m1,UV,10647.19792,13.37818618
#009,m1,UV,10654.11617,13.3791233
#317,m1,UV,10654.11617,13.3791233
#003,m1,UV,10667.95269,13.38099571
#009,m1,UV,10674.87095,13.38193101
#291,m1,UV,10681.7892,13.3828657
#974,m1,UV,10695.62572,13.38473327
#263,m1,UV,10702.54398,13.38566614
#970,m1,UV,10702.54398,13.38566614
#263,m1,UV,10716.38049,13.38753009
#003,m1,UV,10723.29875,13.38846116
#003,m1,UV,10737.13526,13.3903215
#006,m1,UV,10744.05352,13.39125078
#022,m1,UV,10744.05352,13.39125078
#281,m1,UV,10764.80829,13.39403501
#003,m1,UV,10771.72655,13.39496189
#009,m1,UV,10771.72655,13.39496189
#282,m1,UV,10771.72655,13.39496189
#022,m1,UV,10792.48132,13.39773898
#289,m1,UV,10806.31783,13.3995874
#009,m1,UV,10813.23609,13.40051072
#303,m1,UV,10813.23609,13.40051072
#282,m1,UV,10827.07261,13.4023556
#009,m1,UV,10840.90912,13.40419813
#022,m1,UV,10847.82738,13.40511851
#003,m1,UV,10861.66389,13.40695751
#282,m1,UV,10868.58215,13.40787613
#009,m1,UV,10875.50041,13.40879416
#970,m1,UV,10896.25518,13.41154477
#282,m1,UV,10903.17344,13.41246048
#006,m1,UV,10910.09169,13.41337561
#281,m1,UV,10910.09169,13.41337561
#006,m1,UV,10917.00995,13.41429015
#289,m1,UV,10917.00995,13.41429015
#974,m1,UV,10923.92821,13.41520412
#263,m1,UV,10937.76472,13.41703031
#022,m1,UV,10951.60124,13.4188542
#009,m1,UV,10965.43775,13.42067579
#009,m1,UV,10972.35601,13.42158572
#303,m1,UV,10972.35601,13.42158572
#303,m1,UV,10972.35601,13.42158572
#131,m1,UV,10986.19252,13.42340386
#282,m1,UV,10986.19252,13.42340386
#289,m1,UV,10993.11078,13.42431207
#303,m1,UV,10993.11078,13.42431207
#022,m1,UV,11000.02904,13.42521971
#009,m1,UV,11006.94729,13.42612678
#303,m1,UV,11027.70207,13.42884458
#263,m1,UV,11041.53858,13.4306536
#006,m1,UV,11048.45684,13.43155726
#022,m1,UV,11048.45684,13.43155726
#131,m1,UV,11048.45684,13.43155726
#303,m1,UV,11055.3751,13.43246035
#289,m1,UV,11062.29335,13.43336288
#263,m1,UV,11076.12987,13.43516625
#303,m1,UV,11083.04812,13.43606709
#003,m1,UV,11089.96638,13.43696737
#009,m1,UV,11103.8029,13.43876624
#281,m1,UV,11103.8029,13.43876624
#006,m1,UV,11131.47593,13.44235727
#006,m1,UV,11138.39418,13.44325363
#009,m1,UV,11152.2307,13.44504469
#974,m1,UV,11152.2307,13.44504469
#970,m1,UV,11172.98547,13.44772711
#131,m1,UV,11200.6585,13.45129593
