mouse_id,month,treatment,clade_volume,ln2volume
#263,m1,No UV,8696.249371,13.0861776
#974,m1,No UV,8696.249371,13.0861776
#009,m1,No UV,8703.167628,13.08732487
#022,m1,No UV,8703.167628,13.08732487
#303,m1,No UV,8703.167628,13.08732487
#022,m1,No UV,8710.085885,13.08847123
#282,m1,No UV,8710.085885,13.08847123
#289,m1,No UV,8710.085885,13.08847123
#003,m1,No UV,8717.004142,13.08961668
#006,m1,No UV,8717.004142,13.08961668
#317,m1,No UV,8717.004142,13.08961668
#009,m1,No UV,8723.9224,13.09076122
#009,m1,No UV,8723.9224,13.09076122
#317,m1,No UV,8723.9224,13.09076122
#317,m1,No UV,8730.840657,13.09190486
#289,m1,No UV,8744.677172,13.09418941
#970,m1,No UV,8744.677172,13.09418941
#974,m1,No UV,8758.513686,13.09647035
#003,m1,No UV,8765.431943,13.09760947
#022,m1,No UV,8765.431943,13.09760947
#022,m1,No UV,8779.268458,13.09988502
#022,m1,No UV,8786.186715,13.10102144
#003,m1,No UV,8793.104972,13.10215698
#263,m1,No UV,8793.104972,13.10215698
#282,m1,No UV,8800.02323,13.10329162
#974,m1,No UV,8813.859744,13.10555822
#009,m1,No UV,8820.778001,13.10669019
#289,m1,No UV,8820.778001,13.10669019
#970,m1,No UV,8820.778001,13.10669019
#970,m1,No UV,8820.778001,13.10669019
#006,m1,No UV,8834.614516,13.10895147
#303,m1,No UV,8834.614516,13.10895147
#970,m1,No UV,8848.45103,13.11120921
#974,m1,No UV,8855.369288,13.11233676
#282,m1,No UV,8862.287545,13.11346342
#289,m1,No UV,8876.124059,13.11571412
#289,m1,No UV,8883.042317,13.11683815
#003,m1,No UV,8896.878831,13.11908359
#003,m1,No UV,8903.797088,13.120205
#006,m1,No UV,8910.715346,13.12132554
#131,m1,No UV,8910.715346,13.12132554
#970,m1,No UV,8910.715346,13.12132554
#003,m1,No UV,8917.633603,13.12244521
#009,m1,No UV,8931.470117,13.12468195
#970,m1,No UV,8931.470117,13.12468195
#974,m1,No UV,8945.306632,13.12691522
#303,m1,No UV,8952.224889,13.12803056
#131,m1,No UV,8959.143146,13.12914504
#006,m1,No UV,8966.061404,13.13025866
#006,m1,No UV,8966.061404,13.13025866
#970,m1,No UV,8966.061404,13.13025866
#282,m1,No UV,8972.979661,13.13137143
#006,m1,No UV,8979.897918,13.13248333
#022,m1,No UV,8979.897918,13.13248333
#289,m1,No UV,8979.897918,13.13248333
#263,m1,No UV,8986.816175,13.13359438
#291,m1,No UV,8986.816175,13.13359438
#970,m1,No UV,9000.65269,13.13581391
#022,m1,No UV,9007.570947,13.13692239
#003,m1,No UV,9021.407462,13.13913682
#282,m1,No UV,9028.325719,13.14024275
#303,m1,No UV,9028.325719,13.14024275
#022,m1,No UV,9042.162234,13.14245209
#303,m1,No UV,9042.162234,13.14245209
#022,m1,No UV,9076.75352,13.14796067
#281,m1,No UV,9083.671777,13.14905986
#263,m1,No UV,9090.590034,13.15015822
#317,m1,No UV,9090.590034,13.15015822
#317,m1,No UV,9097.508292,13.15125575
#263,m1,No UV,9111.344806,13.15344829
#263,m1,No UV,9118.263063,13.15454332
#970,m1,No UV,9118.263063,13.15454332
#974,m1,No UV,9118.263063,13.15454332
#970,m1,No UV,9139.017835,13.15782341
#974,m1,No UV,9139.017835,13.15782341
#003,m1,No UV,9145.936092,13.15891512
#282,m1,No UV,9145.936092,13.15891512
#317,m1,No UV,9152.85435,13.16000601
#974,m1,No UV,9152.85435,13.16000601
#009,m1,No UV,9159.772607,13.16109607
#970,m1,No UV,9166.690864,13.16218531
#009,m1,No UV,9173.609121,13.16327372
#291,m1,No UV,9173.609121,13.16327372
#291,m1,No UV,9173.609121,13.16327372
#263,m1,No UV,9187.445636,13.16544809
#970,m1,No UV,9187.445636,13.16544809
#291,m1,No UV,9194.363893,13.16653405
#006,m1,No UV,9201.28215,13.16761919
#282,m1,No UV,9208.200408,13.16870352
#131,m1,No UV,9222.036922,13.17086973
#131,m1,No UV,9222.036922,13.17086973
#282,m1,No UV,9228.955179,13.17195161
#006,m1,No UV,9249.709951,13.17519241
#289,m1,No UV,9256.628208,13.17627106
#970,m1,No UV,9263.546466,13.17734891
#009,m1,No UV,9270.464723,13.17842595
#317,m1,No UV,9270.464723,13.17842595
#974,m1,No UV,9270.464723,13.17842595
#263,m1,No UV,9277.38298,13.17950218
#003,m1,No UV,9284.301237,13.18057762
#291,m1,No UV,9284.301237,13.18057762
#291,m1,No UV,9298.137752,13.18272608
#970,m1,No UV,9298.137752,13.18272608
#022,m1,No UV,9311.974266,13.18487136
#317,m1,No UV,9332.729038,13.18808329
#317,m1,No UV,9346.565553,13.19022062
#974,m1,No UV,9346.565553,13.19022062
#003,m1,No UV,9360.402067,13.19235479
#006,m1,No UV,9360.402067,13.19235479
#974,m1,No UV,9360.402067,13.19235479
#263,m1,No UV,9374.238582,13.1944858
#291,m1,No UV,9374.238582,13.1944858
#970,m1,No UV,9374.238582,13.1944858
#003,m1,No UV,9381.156839,13.19555012
#281,m1,No UV,9388.075096,13.19661367
#289,m1,No UV,9388.075096,13.19661367
#022,m1,No UV,9394.993354,13.19767643
#263,m1,No UV,9394.993354,13.19767643
#974,m1,No UV,9394.993354,13.19767643
#317,m1,No UV,9401.911611,13.1987384
#009,m1,No UV,9408.829868,13.1997996
#282,m1,No UV,9408.829868,13.1997996
#970,m1,No UV,9408.829868,13.1997996
#303,m1,No UV,9415.748125,13.20086001
#282,m1,No UV,9422.666383,13.20191965
#974,m1,No UV,9422.666383,13.20191965
#263,m1,No UV,9443.421154,13.2050939
#263,m1,No UV,9471.094183,13.20931539
#009,m1,No UV,9484.930698,13.21142152
#003,m1,No UV,9498.767212,13.21352457
#263,m1,No UV,9498.767212,13.21352457
#974,m1,No UV,9498.767212,13.21352457
#003,m1,No UV,9505.68547,13.21457495
#263,m1,No UV,9505.68547,13.21457495
#970,m1,No UV,9512.603727,13.21562456
#003,m1,No UV,9533.358499,13.21876883
#263,m1,No UV,9554.11327,13.22190627
#006,m1,No UV,9561.031528,13.22295056
#006,m1,No UV,9561.031528,13.22295056
#289,m1,No UV,9561.031528,13.22295056
#006,m1,No UV,9581.786299,13.22607892
#974,m1,No UV,9588.704557,13.2271202
#003,m1,No UV,9595.622814,13.22816073
#003,m1,No UV,9595.622814,13.22816073
#006,m1,No UV,9595.622814,13.22816073
#281,m1,No UV,9616.377586,13.23127783
#003,m1,No UV,9623.295843,13.23231537
#282,m1,No UV,9637.132358,13.2343882
#022,m1,No UV,9644.050615,13.23542351
#970,m1,No UV,9644.050615,13.23542351
#970,m1,No UV,9657.887129,13.23749189
#263,m1,No UV,9664.805387,13.23852497
#009,m1,No UV,9671.723644,13.23955731
#281,m1,No UV,9671.723644,13.23955731
#974,m1,No UV,9671.723644,13.23955731
#009,m1,No UV,9685.560158,13.24161977
#970,m1,No UV,9685.560158,13.24161977
#009,m1,No UV,9699.396673,13.2436793
#291,m1,No UV,9699.396673,13.2436793
#974,m1,No UV,9706.31493,13.24470796
#291,m1,No UV,9720.151445,13.24676308
#003,m1,No UV,9727.069702,13.24778954
#303,m1,No UV,9727.069702,13.24778954
#974,m1,No UV,9740.906216,13.24984028
#006,m1,No UV,9747.824474,13.25086456
#131,m1,No UV,9754.742731,13.25188811
#289,m1,No UV,9754.742731,13.25188811
#003,m1,No UV,9775.497503,13.25495441
#009,m1,No UV,9782.41576,13.25597507
#282,m1,No UV,9782.41576,13.25597507
#009,m1,No UV,9789.334017,13.256995
#282,m1,No UV,9789.334017,13.256995
#009,m1,No UV,9817.007046,13.26106754
#291,m1,No UV,9817.007046,13.26106754
#974,m1,No UV,9823.925303,13.26208388
#006,m1,No UV,9844.680075,13.26512861
#022,m1,No UV,9851.598332,13.26614209
#289,m1,No UV,9851.598332,13.26614209
#974,m1,No UV,9851.598332,13.26614209
#282,m1,No UV,9858.51659,13.26715487
#974,m1,No UV,9865.434847,13.26816693
#003,m1,No UV,9872.353104,13.26917828
#006,m1,No UV,9872.353104,13.26917828
#263,m1,No UV,9872.353104,13.26917828
#303,m1,No UV,9872.353104,13.26917828
#974,m1,No UV,9872.353104,13.26917828
#317,m1,No UV,9886.189619,13.27119886
#003,m1,No UV,9893.107876,13.27220809
#131,m1,No UV,9893.107876,13.27220809
#974,m1,No UV,9893.107876,13.27220809
#282,m1,No UV,9906.944391,13.27422444
#009,m1,No UV,9913.862648,13.27523156
#281,m1,No UV,9941.535677,13.27925301
#003,m1,No UV,9948.453934,13.28025662
#282,m1,No UV,9955.372191,13.28125954
#009,m1,No UV,9962.290449,13.28226176
#970,m1,No UV,9969.208706,13.28326328
#974,m1,No UV,9969.208706,13.28326328
#009,m1,No UV,9976.126963,13.28426411
#970,m1,No UV,9976.126963,13.28426411
#003,m1,No UV,9983.04522,13.28526425
#006,m1,No UV,9989.963478,13.28626369
#317,m1,No UV,9989.963478,13.28626369
#009,m1,No UV,10010.71825,13.28925787
#022,m1,No UV,10010.71825,13.28925787
#009,m1,No UV,10031.47302,13.29224585
#291,m1,No UV,10038.39128,13.29324047
#974,m1,No UV,10052.22779,13.29522765
#974,m1,No UV,10052.22779,13.29522765
#006,m1,No UV,10066.06431,13.2972121
#006,m1,No UV,10066.06431,13.2972121
#974,m1,No UV,10086.81908,13.30018367
#022,m1,No UV,10093.73734,13.30117283
#317,m1,No UV,10107.57385,13.30314912
#970,m1,No UV,10107.57385,13.30314912
#974,m1,No UV,10107.57385,13.30314912
#009,m1,No UV,10135.24688,13.30709361
#006,m1,No UV,10149.08339,13.30906182
#009,m1,No UV,10149.08339,13.30906182
#303,m1,No UV,10156.00165,13.31004491
#006,m1,No UV,10169.83817,13.3120091
#289,m1,No UV,10169.83817,13.3120091
#974,m1,No UV,10169.83817,13.3120091
#131,m1,No UV,10183.67468,13.31397062
#289,m1,No UV,10183.67468,13.31397062
#970,m1,No UV,10183.67468,13.31397062
#006,m1,No UV,10190.59294,13.31495038
#022,m1,No UV,10190.59294,13.31495038
#289,m1,No UV,10204.42945,13.3169079
#289,m1,No UV,10204.42945,13.3169079
#291,m1,No UV,10204.42945,13.3169079
#974,m1,No UV,10204.42945,13.3169079
#009,m1,No UV,10211.34771,13.31788567
#263,m1,No UV,10211.34771,13.31788567
#974,m1,No UV,10211.34771,13.31788567
#263,m1,No UV,10225.18422,13.31983922
#263,m1,No UV,10232.10248,13.320815
#281,m1,No UV,10232.10248,13.320815
#317,m1,No UV,10239.02074,13.32179012
#009,m1,No UV,10245.939,13.32276459
#263,m1,No UV,10245.939,13.32276459
#282,m1,No UV,10245.939,13.32276459
#009,m1,No UV,10252.85725,13.32373839
#263,m1,No UV,10252.85725,13.32373839
#282,m1,No UV,10266.69377,13.32568404
#263,m1,No UV,10273.61203,13.32665588
#974,m1,No UV,10280.53028,13.32762706
#003,m1,No UV,10308.20331,13.33150528
#009,m1,No UV,10315.12157,13.3324732
#263,m1,No UV,10315.12157,13.3324732
#303,m1,No UV,10315.12157,13.3324732
#317,m1,No UV,10315.12157,13.3324732
#006,m1,No UV,10322.03983,13.33344048
#974,m1,No UV,10322.03983,13.33344048
#003,m1,No UV,10328.95808,13.33440711
#022,m1,No UV,10335.87634,13.33537309
#022,m1,No UV,10370.46763,13.34019333
#263,m1,No UV,10370.46763,13.34019333
#289,m1,No UV,10370.46763,13.34019333
#970,m1,No UV,10370.46763,13.34019333
#317,m1,No UV,10377.38588,13.34115545
#317,m1,No UV,10377.38588,13.34115545
#974,m1,No UV,10377.38588,13.34115545
#303,m1,No UV,10384.30414,13.34211692
#974,m1,No UV,10384.30414,13.34211692
#281,m1,No UV,10398.14066,13.34403796
#263,m1,No UV,10411.97717,13.34595643
#006,m1,No UV,10425.81369,13.34787236
#289,m1,No UV,10425.81369,13.34787236
#317,m1,No UV,10432.73194,13.34882937
#974,m1,No UV,10432.73194,13.34882937
#317,m1,No UV,10446.56846,13.3507415
#009,m1,No UV,10453.48671,13.35169661
#970,m1,No UV,10453.48671,13.35169661
#303,m1,No UV,10467.32323,13.35360493
#303,m1,No UV,10481.15974,13.35551074
#263,m1,No UV,10488.078,13.3564627
#009,m1,No UV,10515.75103,13.36026427
#009,m1,No UV,10522.66929,13.3612131
#022,m1,No UV,10522.66929,13.3612131
#263,m1,No UV,10522.66929,13.3612131
#970,m1,No UV,10529.58754,13.36216131
#289,m1,No UV,10543.42406,13.36405585
#974,m1,No UV,10550.34232,13.36500219
#263,m1,No UV,10564.17883,13.36689301
#281,m1,No UV,10564.17883,13.36689301
#289,m1,No UV,10564.17883,13.36689301
#263,m1,No UV,10591.85186,13.37066723
#009,m1,No UV,10605.68837,13.37255064
#022,m1,No UV,10612.60663,13.37349143
#974,m1,No UV,10612.60663,13.37349143
#974,m1,No UV,10612.60663,13.37349143
#282,m1,No UV,10619.52489,13.3744316
#974,m1,No UV,10626.44315,13.37537116
#282,m1,No UV,10633.3614,13.37631011
#291,m1,No UV,10633.3614,13.37631011
#974,m1,No UV,10633.3614,13.37631011
#263,m1,No UV,10667.95269,13.38099571
#003,m1,No UV,10674.87095,13.38193101
#282,m1,No UV,10681.7892,13.3828657
#263,m1,No UV,10709.46223,13.38659842
#009,m1,No UV,10737.13526,13.3903215
#282,m1,No UV,10757.89003,13.39310753
#970,m1,No UV,10757.89003,13.39310753
#003,m1,No UV,10771.72655,13.39496189
#263,m1,No UV,10778.64481,13.39588818
#003,m1,No UV,10806.31783,13.3995874
#006,m1,No UV,10806.31783,13.3995874
#009,m1,No UV,10820.15435,13.40143346
#970,m1,No UV,10840.90912,13.40419813
#009,m1,No UV,10847.82738,13.40511851
#317,m1,No UV,10854.74564,13.4060383
#281,m1,No UV,10861.66389,13.40695751
#131,m1,No UV,10868.58215,13.40787613
#131,m1,No UV,10875.50041,13.40879416
#263,m1,No UV,10882.41866,13.40971162
#003,m1,No UV,10896.25518,13.41154477
#006,m1,No UV,10903.17344,13.41246048
#317,m1,No UV,10910.09169,13.41337561
#974,m1,No UV,10917.00995,13.41429015
#974,m1,No UV,10917.00995,13.41429015
#974,m1,No UV,10917.00995,13.41429015
#317,m1,No UV,10923.92821,13.41520412
#289,m1,No UV,10937.76472,13.41703031
#289,m1,No UV,10937.76472,13.41703031
#131,m1,No UV,10958.51949,13.41976528
#282,m1,No UV,10958.51949,13.41976528
#009,m1,No UV,10972.35601,13.42158572
#303,m1,No UV,10979.27427,13.42249507
#970,m1,No UV,10986.19252,13.42340386
#006,m1,No UV,10993.11078,13.42431207
#970,m1,No UV,11006.94729,13.42612678
#009,m1,No UV,11020.78381,13.42793921
#263,m1,No UV,11020.78381,13.42793921
#317,m1,No UV,11020.78381,13.42793921
#317,m1,No UV,11048.45684,13.43155726
#970,m1,No UV,11048.45684,13.43155726
#131,m1,No UV,11062.29335,13.43336288
#006,m1,No UV,11076.12987,13.43516625
#131,m1,No UV,11076.12987,13.43516625
#970,m1,No UV,11083.04812,13.43606709
#970,m1,No UV,11083.04812,13.43606709
#282,m1,No UV,11089.96638,13.43696737
#009,m1,No UV,11110.72115,13.43966484
#282,m1,No UV,11124.55767,13.44146035
#291,m1,No UV,11124.55767,13.44146035
#974,m1,No UV,11124.55767,13.44146035
#006,m1,No UV,11131.47593,13.44235727
#009,m1,No UV,11131.47593,13.44235727
#974,m1,No UV,11138.39418,13.44325363
#131,m1,No UV,11152.2307,13.44504469
#263,m1,No UV,11159.14895,13.44593938
#282,m1,No UV,11166.06721,13.44683352
#317,m1,No UV,11166.06721,13.44683352
#970,m1,No UV,11166.06721,13.44683352
#289,m1,No UV,11172.98547,13.44772711
#303,m1,No UV,11172.98547,13.44772711
#289,m1,No UV,11193.74024,13.45040455
#974,m1,No UV,11193.74024,13.45040455
#263,m1,No UV,11207.57676,13.45218676
#282,m1,No UV,11207.57676,13.45218676
#003,m1,No UV,11214.49501,13.45307704
#974,m1,No UV,11214.49501,13.45307704
#003,m1,No UV,11221.41327,13.45396677
#317,m1,No UV,11221.41327,13.45396677
#131,m1,No UV,11235.24978,13.45574458
#289,m1,No UV,11235.24978,13.45574458
#003,m1,No UV,11249.0863,13.4575202
#009,m1,No UV,11249.0863,13.4575202
#263,m1,No UV,11249.0863,13.4575202
#263,m1,No UV,11249.0863,13.4575202
#970,m1,No UV,11256.00456,13.4584072
#970,m1,No UV,11256.00456,13.4584072
#303,m1,No UV,11269.84107,13.46017955
#022,m1,No UV,11283.67758,13.46194973
#970,m1,No UV,11297.5141,13.46371774
#317,m1,No UV,11304.43236,13.46460093
#970,m1,No UV,11304.43236,13.46460093
#974,m1,No UV,11304.43236,13.46460093
#009,m1,No UV,11311.35061,13.46548358
#022,m1,No UV,11311.35061,13.46548358
#003,m1,No UV,11332.10539,13.4681283
#022,m1,No UV,11332.10539,13.4681283
#022,m1,No UV,11332.10539,13.4681283
#317,m1,No UV,11332.10539,13.4681283
#970,m1,No UV,11345.9419,13.46988876
#282,m1,No UV,11373.61493,13.47340325
#131,m1,No UV,11380.53319,13.47428053
#281,m1,No UV,11380.53319,13.47428053
#970,m1,No UV,11394.3697,13.4760335
#974,m1,No UV,11394.3697,13.4760335
#006,m1,No UV,11408.20622,13.47778434
#009,m1,No UV,11408.20622,13.47778434
#263,m1,No UV,11408.20622,13.47778434
#974,m1,No UV,11422.04273,13.47953307
#263,m1,No UV,11435.87924,13.48127967
#974,m1,No UV,11435.87924,13.48127967
#282,m1,No UV,11442.7975,13.48215218
#289,m1,No UV,11449.71576,13.48302416
#263,m1,No UV,11470.47053,13.48563695
#281,m1,No UV,11470.47053,13.48563695
#263,m1,No UV,11477.38879,13.48650683
#970,m1,No UV,11477.38879,13.48650683
#970,m1,No UV,11498.14356,13.48911333
#263,m1,No UV,11505.06182,13.48998111
#281,m1,No UV,11505.06182,13.48998111
#022,m1,No UV,11532.73485,13.49344705
#006,m1,No UV,11539.6531,13.49431223
#263,m1,No UV,11539.6531,13.49431223
#970,m1,No UV,11539.6531,13.49431223
#974,m1,No UV,11574.24439,13.49863039
#281,m1,No UV,11588.0809,13.50035404
#289,m1,No UV,11588.0809,13.50035404
#003,m1,No UV,11594.99916,13.5012151
#131,m1,No UV,11601.91742,13.50207563
#009,m1,No UV,11629.59045,13.50551267
#009,m1,No UV,11643.42696,13.50722812
#974,m1,No UV,11643.42696,13.50722812
#303,m1,No UV,11650.34522,13.50808508
#291,m1,No UV,11657.26348,13.50894154
#317,m1,No UV,11664.18173,13.50979748
#131,m1,No UV,11671.09999,13.51065292
#022,m1,No UV,11678.01825,13.51150785
#291,m1,No UV,11678.01825,13.51150785
#006,m1,No UV,11684.93651,13.51236227
#974,m1,No UV,11684.93651,13.51236227
#263,m1,No UV,11698.77302,13.51406961
#289,m1,No UV,11712.60953,13.51577492
#022,m1,No UV,11726.44605,13.51747822
#263,m1,No UV,11726.44605,13.51747822
#003,m1,No UV,11733.36431,13.51832912
#303,m1,No UV,11740.28256,13.51917951
#131,m1,No UV,11747.20082,13.52002941
#263,m1,No UV,11774.87385,13.52342398
#282,m1,No UV,11781.79211,13.52427138
#282,m1,No UV,11788.71036,13.52511828
#974,m1,No UV,11788.71036,13.52511828
#003,m1,No UV,11795.62862,13.52596469
#003,m1,No UV,11795.62862,13.52596469
#006,m1,No UV,11802.54688,13.52681059
#970,m1,No UV,11809.46514,13.527656
#974,m1,No UV,11809.46514,13.527656
#022,m1,No UV,11816.38339,13.52850092
#003,m1,No UV,11823.30165,13.52934534
#006,m1,No UV,11830.21991,13.53018927
#263,m1,No UV,11830.21991,13.53018927
#303,m1,No UV,11830.21991,13.53018927
#003,m1,No UV,11844.05642,13.53187565
#009,m1,No UV,11850.97468,13.5327181
#291,m1,No UV,11857.89294,13.53356006
#317,m1,No UV,11857.89294,13.53356006
#263,m1,No UV,11864.81119,13.53440152
#303,m1,No UV,11864.81119,13.53440152
#303,m1,No UV,11871.72945,13.5352425
#009,m1,No UV,11878.64771,13.53608299
#022,m1,No UV,11885.56597,13.53692298
#263,m1,No UV,11885.56597,13.53692298
#974,m1,No UV,11892.48422,13.53776249
#009,m1,No UV,11899.40248,13.53860151
#263,m1,No UV,11906.32074,13.53944004
#317,m1,No UV,11920.15725,13.54111565
#291,m1,No UV,11954.74854,13.54529616
#974,m1,No UV,11961.6668,13.54613082
#263,m1,No UV,11968.58505,13.54696498
#263,m1,No UV,11968.58505,13.54696498
#289,m1,No UV,11968.58505,13.54696498
#006,m1,No UV,12003.17634,13.55112861
#289,m1,No UV,12003.17634,13.55112861
#282,m1,No UV,12017.01285,13.5527907
#003,m1,No UV,12023.93111,13.55362103
#022,m1,No UV,12023.93111,13.55362103
#131,m1,No UV,12023.93111,13.55362103
#263,m1,No UV,12030.84937,13.55445088
#009,m1,No UV,12037.76763,13.55528025
#289,m1,No UV,12044.68588,13.55610915
#131,m1,No UV,12051.60414,13.55693757
#281,m1,No UV,12058.5224,13.55776552
#970,m1,No UV,12065.44065,13.55859299
#263,m1,No UV,12072.35891,13.55941998
#022,m1,No UV,12079.27717,13.56024651
#263,m1,No UV,12086.19543,13.56107255
#003,m1,No UV,12093.11368,13.56189813
#263,m1,No UV,12106.9502,13.56354787
#974,m1,No UV,12106.9502,13.56354787
#263,m1,No UV,12134.62323,13.56684169
#974,m1,No UV,12141.54148,13.56766398
#970,m1,No UV,12176.13277,13.57176837
#022,m1,No UV,12183.05103,13.57258786
#974,m1,No UV,12183.05103,13.57258786
#263,m1,No UV,12189.96929,13.57340687
#282,m1,No UV,12189.96929,13.57340687
#009,m1,No UV,12196.88754,13.57422542
#003,m1,No UV,12210.72406,13.57586113
#317,m1,No UV,12210.72406,13.57586113
#974,m1,No UV,12210.72406,13.57586113
#006,m1,No UV,12217.64231,13.57667829
#303,m1,No UV,12217.64231,13.57667829
#289,m1,No UV,12231.47883,13.57831122
#263,m1,No UV,12238.39709,13.57912699
#003,m1,No UV,12245.31534,13.57994231
#006,m1,No UV,12259.15186,13.58157155
#003,m1,No UV,12266.07012,13.58238548
#263,m1,No UV,12272.98837,13.58319896
#263,m1,No UV,12279.90663,13.58401197
#970,m1,No UV,12279.90663,13.58401197
#003,m1,No UV,12286.82489,13.58482453
#303,m1,No UV,12293.74314,13.58563663
#006,m1,No UV,12307.57966,13.58725946
#282,m1,No UV,12307.57966,13.58725946
#303,m1,No UV,12307.57966,13.58725946
#970,m1,No UV,12307.57966,13.58725946
#281,m1,No UV,12321.41617,13.58888046
#289,m1,No UV,12342.17095,13.59130856
#970,m1,No UV,12342.17095,13.59130856
#970,m1,No UV,12349.0892,13.59211702
#970,m1,No UV,12349.0892,13.59211702
#974,m1,No UV,12349.0892,13.59211702
#281,m1,No UV,12376.76223,13.59534633
#317,m1,No UV,12383.68049,13.59615253
#974,m1,No UV,12383.68049,13.59615253
#003,m1,No UV,12390.59875,13.59695828
#006,m1,No UV,12404.43526,13.59856843
#289,m1,No UV,12411.35352,13.59937284
#131,m1,No UV,12432.10829,13.60178335
#974,m1,No UV,12432.10829,13.60178335
#289,m1,No UV,12445.9448,13.60338813
#317,m1,No UV,12445.9448,13.60338813
#974,m1,No UV,12452.86306,13.60418985
#974,m1,No UV,12480.53609,13.60739228
#282,m1,No UV,12494.3726,13.60899084
#263,m1,No UV,12508.20912,13.61058762
#282,m1,No UV,12508.20912,13.61058762
#974,m1,No UV,12515.12738,13.61138535
#003,m1,No UV,12522.04563,13.61218264
#003,m1,No UV,12528.96389,13.61297949
#009,m1,No UV,12535.88215,13.6137759
#131,m1,No UV,12542.80041,13.61457187
#970,m1,No UV,12542.80041,13.61457187
#003,m1,No UV,12549.71866,13.6153674
#022,m1,No UV,12556.63692,13.61616249
#263,m1,No UV,12563.55518,13.61695715
#263,m1,No UV,12570.47343,13.61775137
#970,m1,No UV,12570.47343,13.61775137
