"","mouse_id","month","treatment","clade_volume","ln2volume","density"
"1","#009","m3","UV",8198.134848,13.00108001,0.000686577411603158
"2","#009","m3","UV",8198.134848,13.00108001,0.000686577411603158
"3","#022","m3","UV",8205.053106,13.00229696,0.00102986611740474
"4","#974","m3","UV",8225.807877,13.00594166,0.00137315482320632
"5","#009","m3","UV",8260.399164,13.01199578,0.0017164435290079
"6","#303","m3","UV",8267.317421,13.01320356,0.00240302094061105
"7","#317","m3","UV",8267.317421,13.01320356,0.00240302094061105
"8","#317","m3","UV",8281.153935,13.0156161,0.00274630964641263
"9","#022","m3","UV",8301.908707,13.01922735,0.00343288705801579
"10","#970","m3","UV",8301.908707,13.01922735,0.00343288705801579
"11","#009","m3","UV",8308.826964,13.0204291,0.00411946446961895
"12","#022","m3","UV",8308.826964,13.0204291,0.00411946446961895
"13","#131","m3","UV",8336.499993,13.02522609,0.00480604188122211
"14","#263","m3","UV",8336.499993,13.02522609,0.00480604188122211
"15","#009","m3","UV",8378.009537,13.03239181,0.00514933058702369
"16","#970","m3","UV",8391.846051,13.0347725,0.00549261929282527
"17","#009","m3","UV",8419.51908,13.03952211,0.00583590799862684
"18","#006","m3","UV",8426.437338,13.04070708,0.00652248541023
"19","#009","m3","UV",8426.437338,13.04070708,0.00652248541023
"20","#006","m3","UV",8440.273852,13.04307409,0.00720906282183316
"21","#009","m3","UV",8440.273852,13.04307409,0.00720906282183316
"22","#022","m3","UV",8447.192109,13.04425615,0.00789564023343632
"23","#131","m3","UV",8447.192109,13.04425615,0.00789564023343632
"24","#022","m3","UV",8454.110367,13.04543723,0.00892550635084106
"25","#131","m3","UV",8454.110367,13.04543723,0.00892550635084106
"26","#289","m3","UV",8454.110367,13.04543723,0.00892550635084106
"27","#974","m3","UV",8502.538168,13.05367786,0.00926879505664264
"28","#006","m3","UV",8509.456425,13.05485126,0.00961208376244422
"29","#009","m3","UV",8523.292939,13.0571952,0.0099553724682458
"30","#317","m3","UV",8544.047711,13.06070399,0.0102986611740474
"31","#131","m3","UV",8557.884226,13.06303845,0.010641949879849
"32","#131","m3","UV",8578.638997,13.06653307,0.0109852385856505
"33","#282","m3","UV",8592.475512,13.06885812,0.0113285272914521
"34","#009","m3","UV",8613.230284,13.07233869,0.0116718159972537
"35","#003","m3","UV",8633.985055,13.07581088,0.0127016821146584
"36","#006","m3","UV",8633.985055,13.07581088,0.0127016821146584
"37","#022","m3","UV",8633.985055,13.07581088,0.0127016821146584
"38","#009","m3","UV",8640.903313,13.07696642,0.0133882595262616
"39","#022","m3","UV",8640.903313,13.07696642,0.0133882595262616
"40","#006","m3","UV",8647.82157,13.07812104,0.0137315482320632
"41","#009","m3","UV",8654.739827,13.07927474,0.0147614143494679
"42","#009","m3","UV",8654.739827,13.07927474,0.0147614143494679
"43","#263","m3","UV",8654.739827,13.07927474,0.0147614143494679
"44","#009","m3","UV",8661.658084,13.08042751,0.0151047030552695
"45","#291","m3","UV",8668.576342,13.08157936,0.0154479917610711
"46","#970","m3","UV",8682.412856,13.08388031,0.0157912804668726
"47","#006","m3","UV",8689.331113,13.08502941,0.0164778578784758
"48","#009","m3","UV",8689.331113,13.08502941,0.0164778578784758
"49","#282","m3","UV",8696.249371,13.0861776,0.0168211465842774
"50","#131","m3","UV",8744.677172,13.09418941,0.0175077239958805
"51","#282","m3","UV",8744.677172,13.09418941,0.0175077239958805
"52","#131","m3","UV",8758.513686,13.09647035,0.0178510127016821
"53","#303","m3","UV",8772.350201,13.09874769,0.0181943014074837
"54","#131","m3","UV",8779.268458,13.09988502,0.0192241675248884
"55","#263","m3","UV",8779.268458,13.09988502,0.0192241675248884
"56","#282","m3","UV",8779.268458,13.09988502,0.0192241675248884
"57","#009","m3","UV",8786.186715,13.10102144,0.01956745623069
"58","#974","m3","UV",8793.104972,13.10215698,0.0199107449364916
"59","#009","m3","UV",8806.941487,13.10442537,0.0205973223480947
"60","#263","m3","UV",8806.941487,13.10442537,0.0205973223480947
"61","#022","m3","UV",8841.532773,13.11008078,0.0209406110538963
"62","#022","m3","UV",8848.45103,13.11120921,0.0212838997596979
"63","#009","m3","UV",8855.369288,13.11233676,0.0216271884654995
"64","#131","m3","UV",8869.205802,13.11458921,0.0219704771713011
"65","#974","m3","UV",8876.124059,13.11571412,0.0223137658771026
"66","#009","m3","UV",8883.042317,13.11683815,0.0230003432887058
"67","#974","m3","UV",8883.042317,13.11683815,0.0230003432887058
"68","#289","m3","UV",8896.878831,13.11908359,0.0233436319945074
"69","#263","m3","UV",8924.55186,13.12356401,0.023686920700309
"70","#009","m3","UV",8952.224889,13.12803056,0.0243734981119121
"71","#970","m3","UV",8952.224889,13.12803056,0.0243734981119121
"72","#003","m3","UV",8966.061404,13.13025866,0.0247167868177137
"73","#003","m3","UV",8979.897918,13.13248333,0.0250600755235153
"74","#003","m3","UV",9000.65269,13.13581391,0.0254033642293169
"75","#281","m3","UV",9007.570947,13.13692239,0.0257466529351184
"76","#970","m3","UV",9021.407462,13.13913682,0.02608994164092
"77","#009","m3","UV",9035.243976,13.14134784,0.0267765190525232
"78","#317","m3","UV",9035.243976,13.14134784,0.0267765190525232
"79","#282","m3","UV",9042.162234,13.14245209,0.0271198077583247
"80","#281","m3","UV",9049.080491,13.14355549,0.0278063851699279
"81","#970","m3","UV",9049.080491,13.14355549,0.0278063851699279
"82","#974","m3","UV",9097.508292,13.15125575,0.0281496738757295
"83","#263","m3","UV",9111.344806,13.15344829,0.0288362512873326
"84","#282","m3","UV",9111.344806,13.15344829,0.0288362512873326
"85","#009","m3","UV",9118.263063,13.15454332,0.030209406110539
"86","#009","m3","UV",9118.263063,13.15454332,0.030209406110539
"87","#263","m3","UV",9118.263063,13.15454332,0.030209406110539
"88","#303","m3","UV",9118.263063,13.15454332,0.030209406110539
"89","#006","m3","UV",9132.099578,13.15673088,0.0308959835221421
"90","#263","m3","UV",9132.099578,13.15673088,0.0308959835221421
"91","#970","m3","UV",9166.690864,13.16218531,0.0315825609337453
"92","#974","m3","UV",9166.690864,13.16218531,0.0315825609337453
"93","#289","m3","UV",9173.609121,13.16327372,0.0322691383453484
"94","#289","m3","UV",9173.609121,13.16327372,0.0322691383453484
"95","#009","m3","UV",9180.527379,13.16436132,0.03261242705115
"96","#009","m3","UV",9215.118665,13.16978703,0.0329557157569516
"97","#974","m3","UV",9242.791694,13.17411295,0.0332990044627532
"98","#263","m3","UV",9249.709951,13.17519241,0.0336422931685548
"99","#289","m3","UV",9256.628208,13.17627106,0.0339855818743563
"100","#006","m3","UV",9277.38298,13.17950218,0.0343288705801579
"101","#022","m3","UV",9311.974266,13.18487136,0.0346721592859595
"102","#003","m3","UV",9332.729038,13.18808329,0.0353587366975626
"103","#022","m3","UV",9332.729038,13.18808329,0.0353587366975626
"104","#131","m3","UV",9346.565553,13.19022062,0.0357020254033642
"105","#009","m3","UV",9388.075096,13.19661367,0.0360453141091658
"106","#009","m3","UV",9429.58464,13.20297851,0.036731891520769
"107","#974","m3","UV",9429.58464,13.20297851,0.036731891520769
"108","#009","m3","UV",9450.339412,13.20615043,0.0370751802265705
"109","#303","m3","UV",9464.175926,13.20826118,0.0374184689323721
"110","#289","m3","UV",9484.930698,13.21142152,0.0381050463439753
"111","#317","m3","UV",9484.930698,13.21142152,0.0381050463439753
"112","#970","m3","UV",9491.848955,13.21247343,0.0384483350497769
