,mouse_id,month,treatment,structure_volume
20848,#263,m2,UV,17.38787931
20971,#263,m2,UV,17.3885775
2794,#003,m4,UV,17.38904278
22448,#282,m1,UV,17.38921721
966,#003,m2,UV,17.3893335
6722,#006,m5,UV,17.3895079
7829,#009,m1,UV,17.38979853
15370,#022,m5,UV,17.38979853
13585,#022,m2,UV,17.38985664
7832,#009,m1,UV,17.39008909
3236,#003,m5,UV,17.3901472
60,#003,m1,UV,17.3903215
30667,#970,m6,UV,17.3903796
19971,#263,m1,UV,17.39101851
8139,#009,m1,UV,17.39125078
407,#003,m1,UV,17.39136689
17085,#131,m2,UV,17.39229549
7798,#009,m1,UV,17.39241152
26054,#291,m3,UV,17.39246954
13310,#022,m2,UV,17.39258556
27031,#303,m1,UV,17.39316551
33714,#974,m2,UV,17.39316551
330,#003,m1,UV,17.39374523
7165,#006,m6,UV,17.39484606
26035,#291,m3,UV,17.39484606
28909,#317,m2,UV,17.39484606
3189,#003,m5,UV,17.3950198
7977,#009,m1,UV,17.39507771
32762,#974,m1,UV,17.39519352
17744,#258,m1,UV,17.39577243
17804,#258,m1,UV,17.39588818
16663,#131,m1,UV,17.39716086
7337,#006,m6,UV,17.39721868
17839,#258,m1,UV,17.39733432
2311,#003,m3,UV,17.39773898
22457,#282,m1,UV,17.39825908
1177,#003,m2,UV,17.39849018
31913,#970,m4,UV,17.39872125
34102,#974,m3,UV,17.39981829
7895,#009,m1,UV,17.399876
22268,#282,m1,UV,17.40039534
34109,#974,m3,UV,17.40045303
6784,#006,m5,UV,17.40056841
28246,#317,m1,UV,17.40056841
10816,#009,m2,UV,17.4006261
4047,#006,m1,UV,17.40195224
13438,#022,m2,UV,17.4020675
24098,#289,m1,UV,17.40252844
18758,#258,m2,UV,17.40298924
3631,#003,m6,UV,17.40304683
32032,#970,m4,UV,17.40419813
14738,#022,m4,UV,17.40431321
30680,#970,m6,UV,17.40448581
12871,#022,m1,UV,17.40460086
23337,#282,m2,UV,17.405061
132,#003,m1,UV,17.40517601
21605,#281,m1,UV,17.4054635
28136,#317,m1,UV,17.4054635
32791,#974,m1,UV,17.4060383
17616,#258,m1,UV,17.40609577
16534,#131,m1,UV,17.40638307
6768,#006,m5,UV,17.40644052
33505,#974,m2,UV,17.40701494
27030,#303,m1,UV,17.40724464
2088,#003,m3,UV,17.40770393
29770,#970,m1,UV,17.40776133
7293,#006,m6,UV,17.40781873
3159,#003,m5,UV,17.40816308
31878,#970,m4,UV,17.40822046
31976,#970,m4,UV,17.40908093
24939,#289,m3,UV,17.4093103
1972,#003,m3,UV,17.40936764
33649,#974,m2,UV,17.40959697
7131,#006,m6,UV,17.41028473
21033,#263,m2,UV,17.41039932
17075,#131,m2,UV,17.41131576
12711,#022,m1,UV,17.41165927
18750,#258,m2,UV,17.41194547
1371,#003,m2,UV,17.41223161
23791,#289,m1,UV,17.41268932
52,#003,m1,UV,17.41291812
25991,#291,m3,UV,17.41326125
30989,#970,m2,UV,17.41337561
6152,#006,m4,UV,17.41423301
23300,#282,m2,UV,17.41429015
10004,#009,m4,UV,17.41469008
24906,#289,m3,UV,17.41548961
33777,#974,m2,UV,17.41548961
14758,#022,m4,UV,17.41617457
5685,#006,m3,UV,17.41708735
23389,#282,m2,UV,17.41777155
1362,#003,m2,UV,17.41839845
1363,#003,m2,UV,17.41874028
22665,#282,m1,UV,17.41908203
27522,#303,m2,UV,17.41913898
23338,#282,m2,UV,17.41999296
1470,#003,m2,UV,17.4201637
30639,#970,m6,UV,17.42118769
13442,#022,m2,UV,17.42147201
22548,#282,m1,UV,17.42152886
6149,#006,m4,UV,17.42175627
11126,#009,m2,UV,17.42294954
13483,#022,m2,UV,17.42334708
2758,#003,m4,UV,17.42482269
5670,#006,m3,UV,17.42629679
2050,#003,m3,UV,17.42635346
15421,#022,m5,UV,17.42748632
3560,#003,m6,UV,17.42873144
13452,#022,m2,UV,17.43020155
24824,#289,m3,UV,17.43025807
976,#003,m2,UV,17.43099254
26994,#303,m1,UV,17.43138787
18944,#258,m2,UV,17.43161372
6210,#006,m4,UV,17.43172663
7731,#009,m1,UV,17.43183954
31377,#970,m3,UV,17.43200888
332,#003,m1,UV,17.4323475
20901,#263,m2,UV,17.43240393
16651,#131,m1,UV,17.43251678
27801,#303,m3,UV,17.43285528
12236,#022,m6,UV,17.43403941
5007,#006,m2,UV,17.43449025
1374,#003,m2,UV,17.4353352
27867,#303,m3,UV,17.43567305
325,#003,m1,UV,17.43572934
25703,#291,m2,UV,17.43572934
5183,#006,m2,UV,17.43589823
5667,#006,m3,UV,17.43601081
20038,#263,m1,UV,17.43623594
31831,#970,m4,UV,17.43696737
23912,#289,m1,UV,17.43752976
32679,#974,m1,UV,17.43752976
336,#003,m1,UV,17.43764221
19409,#263,m3,UV,17.43764221
2210,#003,m3,UV,17.43814813
7380,#006,m6,UV,17.43814813
22624,#282,m1,UV,17.43831674
16966,#131,m2,UV,17.43876624
24455,#289,m2,UV,17.43910328
13329,#022,m2,UV,17.43915945
25621,#291,m2,UV,17.43915945
11157,#009,m2,UV,17.43921561
210,#003,m1,UV,17.43977712
22709,#282,m1,UV,17.44073119
29979,#970,m1,UV,17.44101168
28876,#317,m2,UV,17.44117995
5105,#006,m2,UV,17.44140428
6729,#006,m5,UV,17.44190888
18786,#258,m2,UV,17.44190888
4195,#006,m1,UV,17.44258141
17036,#131,m2,UV,17.44308561
1207,#003,m2,UV,17.44342164
27797,#303,m3,UV,17.44364562
13459,#022,m2,UV,17.44543619
5688,#006,m3,UV,17.44549211
26838,#303,m1,UV,17.44633064
11053,#009,m2,UV,17.44767128
15440,#022,m5,UV,17.44834113
23240,#282,m2,UV,17.44979141
1153,#003,m2,UV,17.45018162
19985,#263,m1,UV,17.45101744
31539,#970,m3,UV,17.45101744
1401,#003,m2,UV,17.45246503
34097,#974,m3,UV,17.45279888
28296,#317,m1,UV,17.45346636
27007,#303,m1,UV,17.454467
3204,#003,m5,UV,17.45502261
26923,#303,m1,UV,17.45507816
13487,#022,m2,UV,17.45524479
29667,#970,m1,UV,17.45541141
18727,#258,m2,UV,17.45574458
9950,#009,m4,UV,17.45585562
159,#003,m1,UV,17.45602216
14243,#022,m3,UV,17.45607767
30938,#970,m2,UV,17.45613318
27033,#303,m1,UV,17.4562997
28219,#317,m1,UV,17.45641069
26954,#303,m1,UV,17.45657717
5256,#006,m2,UV,17.45679912
14804,#022,m4,UV,17.45729837
26188,#291,m3,UV,17.45768656
4426,#006,m1,UV,17.45896129
16961,#131,m2,UV,17.4601242
23228,#282,m2,UV,17.46084362
5684,#006,m3,UV,17.46106491
2142,#003,m3,UV,17.46123086
4477,#006,m1,UV,17.46161799
29925,#970,m1,UV,17.46161799
18006,#258,m1,UV,17.46178387
101,#003,m1,UV,17.46250246
1947,#003,m3,UV,17.46344163
18068,#258,m1,UV,17.4636073
2687,#003,m4,UV,17.46432499
31571,#970,m3,UV,17.46460093
4328,#006,m1,UV,17.46487682
20070,#263,m1,UV,17.46487682
20065,#263,m1,UV,17.46509749
13253,#022,m2,UV,17.46537328
26853,#303,m1,UV,17.46586957
23964,#289,m1,UV,17.46653103
12002,#022,m6,UV,17.46658614
14767,#022,m4,UV,17.46719219
13571,#022,m2,UV,17.46851359
19916,#263,m1,UV,17.46928385
15630,#022,m5,UV,17.46955884
6678,#006,m5,UV,17.46961383
10131,#009,m4,UV,17.46999872
419,#003,m1,UV,17.47054838
33540,#974,m2,UV,17.47082313
4981,#006,m2,UV,17.4714274
26905,#303,m1,UV,17.47148232
7663,#009,m1,UV,17.4717569
6590,#006,m5,UV,17.4741709
5638,#006,m3,UV,17.47493814
324,#003,m1,UV,17.47521206
2728,#003,m4,UV,17.47630721
22538,#282,m1,UV,17.47669032
28145,#317,m1,UV,17.47674504
22293,#282,m1,UV,17.47685447
28235,#317,m1,UV,17.47800305
4367,#006,m1,UV,17.47915071
9145,#009,m3,UV,17.4801337
19334,#263,m3,UV,17.48024288
16599,#131,m1,UV,17.48051579
31367,#970,m3,UV,17.48051579
995,#003,m2,UV,17.48095234
27804,#303,m3,UV,17.48117057
32793,#974,m1,UV,17.48144331
18780,#258,m2,UV,17.48155239
21500,#281,m1,UV,17.48155239
21501,#281,m1,UV,17.48204315
32759,#974,m1,UV,17.48264274
2176,#003,m3,UV,17.48291519
15555,#022,m5,UV,17.48291519
7198,#006,m6,UV,17.4831876
6668,#006,m5,UV,17.48351442
26036,#291,m3,UV,17.48384117
30025,#970,m1,UV,17.48395007
8121,#009,m1,UV,17.48422228
21037,#263,m2,UV,17.48536501
32404,#970,m5,UV,17.48547379
22750,#282,m1,UV,17.48558257
20986,#263,m2,UV,17.48574572
17033,#131,m2,UV,17.48607196
14864,#022,m4,UV,17.48612632
23869,#289,m1,UV,17.48623505
12536,#022,m1,UV,17.48786497
5219,#006,m2,UV,17.48819073
32757,#974,m1,UV,17.4888963
26805,#303,m1,UV,17.48960152
18061,#258,m1,UV,17.48965576
31017,#970,m2,UV,17.49041481
18905,#258,m2,UV,17.49128182
3167,#003,m5,UV,17.49139016
21455,#281,m1,UV,17.49171512
18828,#258,m2,UV,17.49176928
22756,#282,m1,UV,17.49176928
11007,#009,m2,UV,17.49187758
31521,#970,m3,UV,17.49252722
5168,#006,m2,UV,17.49258135
19432,#263,m3,UV,17.49333887
30596,#970,m6,UV,17.49339296
14807,#022,m4,UV,17.49371748
10942,#009,m2,UV,17.49398785
14079,#022,m3,UV,17.4944744
12795,#022,m1,UV,17.49679675
7324,#006,m6,UV,17.49776779
1218,#003,m2,UV,17.49809133
30902,#970,m2,UV,17.49809133
24577,#289,m2,UV,17.49830698
4194,#006,m1,UV,17.49841479
15374,#022,m5,UV,17.50105369
25683,#291,m2,UV,17.50159164
16594,#131,m1,UV,17.50180677
32879,#974,m1,UV,17.50234445
22445,#282,m1,UV,17.50325804
26843,#303,m1,UV,17.50352663
28822,#317,m2,UV,17.50406367
32878,#974,m1,UV,17.50422474
6146,#006,m4,UV,17.50433211
12136,#022,m6,UV,17.50679945
12034,#022,m6,UV,17.50744241
2688,#003,m4,UV,17.50787089
10100,#009,m4,UV,17.50787089
4116,#006,m1,UV,17.50867395
27852,#303,m3,UV,17.50910207
28867,#317,m2,UV,17.50931608
7234,#006,m6,UV,17.51054602
18729,#258,m2,UV,17.51092014
149,#003,m1,UV,17.51097358
28158,#317,m1,UV,17.51097358
11937,#022,m6,UV,17.51134759
29586,#970,m1,UV,17.51134759
23792,#289,m1,UV,17.51166809
343,#003,m1,UV,17.51193513
34141,#974,m3,UV,17.51198853
23902,#289,m1,UV,17.51209532
7886,#009,m1,UV,17.51273593
3781,#003,m6,UV,17.51310948
7880,#009,m1,UV,17.51310948
13564,#022,m2,UV,17.51337625
6224,#006,m4,UV,17.51358962
7883,#009,m1,UV,17.51374964
18008,#258,m1,UV,17.51380297
1030,#003,m2,UV,17.51401628
12022,#022,m6,UV,17.51620093
326,#003,m1,UV,17.51668005
7620,#009,m1,UV,17.51683972
25636,#291,m2,UV,17.51694615
4357,#006,m1,UV,17.51710579
24042,#289,m1,UV,17.51710579
17665,#258,m1,UV,17.51753141
24054,#289,m1,UV,17.51854176
7700,#009,m1,UV,17.51880752
18816,#258,m2,UV,17.51886067
21027,#263,m2,UV,17.51917951
1315,#003,m2,UV,17.51928577
16614,#131,m1,UV,17.51944516
2068,#003,m3,UV,17.5199763
4174,#006,m1,UV,17.5202418
22254,#282,m1,UV,17.52061342
18957,#258,m2,UV,17.52093187
1425,#003,m2,UV,17.52098494
25667,#291,m2,UV,17.52151552
10224,#009,m4,UV,17.52252308
3652,#003,m6,UV,17.52273511
1252,#003,m2,UV,17.52289411
12539,#022,m1,UV,17.52326504
32409,#970,m5,UV,17.52342398
28820,#317,m2,UV,17.52374182
5197,#006,m2,UV,17.52390071
27847,#303,m3,UV,17.52405958
28103,#317,m1,UV,17.52448315
23965,#289,m1,UV,17.52495953
23419,#282,m2,UV,17.52506537
26844,#303,m1,UV,17.52522411
23974,#289,m1,UV,17.52538284
27872,#303,m3,UV,17.52543574
3154,#003,m5,UV,17.52559444
10169,#009,m4,UV,17.52575313
14865,#022,m4,UV,17.52580602
20059,#263,m1,UV,17.52633483
25325,#291,m1,UV,17.52723336
261,#003,m1,UV,17.52770883
21590,#281,m1,UV,17.52818413
3636,#003,m6,UV,17.52834254
19470,#263,m3,UV,17.52834254
7709,#009,m1,UV,17.52839533
29725,#970,m1,UV,17.52844813
33689,#974,m2,UV,17.52902874
23357,#282,m2,UV,17.52918705
1151,#003,m2,UV,17.52929258
2867,#003,m4,UV,17.52950362
7342,#006,m6,UV,17.52966187
22606,#282,m1,UV,17.52982011
12109,#022,m6,UV,17.52987286
17724,#258,m1,UV,17.53040018
2891,#003,m4,UV,17.53061105
16661,#131,m1,UV,17.5310854
23391,#282,m2,UV,17.53145424
30561,#970,m6,UV,17.53182298
12149,#022,m6,UV,17.53240224
34160,#974,m3,UV,17.53256018
14659,#022,m4,UV,17.53282337
11051,#009,m2,UV,17.53324438
28914,#317,m2,UV,17.53334961
4062,#006,m1,UV,17.53413862
31002,#970,m2,UV,17.5341912
24886,#289,m3,UV,17.5350323
22562,#282,m1,UV,17.53597795
24582,#289,m2,UV,17.53618801
22351,#282,m1,UV,17.53629303
7229,#006,m6,UV,17.53681801
24020,#289,m1,UV,17.53692298
30574,#970,m6,UV,17.53854909
27516,#303,m2,UV,17.53923046
7606,#009,m1,UV,17.5396496
11993,#022,m6,UV,17.54006862
29721,#970,m1,UV,17.54074928
17035,#131,m2,UV,17.54116798
18833,#258,m2,UV,17.54148193
7117,#006,m6,UV,17.5417435
15511,#022,m5,UV,17.54258021
16462,#131,m1,UV,17.54263248
17546,#258,m1,UV,17.54440882
13477,#022,m2,UV,17.54472206
15450,#022,m5,UV,17.54472206
33507,#974,m2,UV,17.54550487
23836,#289,m1,UV,17.54581788
27750,#303,m3,UV,17.54665223
23970,#289,m1,UV,17.54795493
24492,#289,m2,UV,17.5489442
11114,#009,m2,UV,17.5490483
2799,#003,m4,UV,17.54967271
3653,#003,m6,UV,17.54982877
11108,#009,m2,UV,17.54988078
24011,#289,m1,UV,17.55045284
7596,#009,m1,UV,17.55211571
31451,#970,m3,UV,17.55315403
23931,#289,m1,UV,17.55341349
24051,#289,m1,UV,17.55341349
6155,#006,m4,UV,17.55351726
9342,#009,m3,UV,17.55351726
396,#003,m1,UV,17.55372479
6741,#006,m5,UV,17.55372479
19908,#263,m1,UV,17.55471011
29236,#317,m3,UV,17.55579837
20088,#263,m1,UV,17.5563163
2274,#003,m3,UV,17.55678228
23863,#289,m1,UV,17.55688581
7614,#009,m1,UV,17.55781725
2264,#003,m3,UV,17.5579207
12872,#022,m1,UV,17.55807587
10024,#009,m4,UV,17.55812759
29783,#970,m1,UV,17.55817931
4237,#006,m1,UV,17.55833445
10181,#009,m4,UV,17.55838616
12844,#022,m1,UV,17.55859299
6181,#006,m4,UV,17.55910991
22784,#282,m1,UV,17.55921328
9097,#009,m3,UV,17.5598333
24542,#289,m2,UV,17.55988496
12700,#022,m1,UV,17.56034979
2864,#003,m4,UV,17.5605047
20132,#263,m1,UV,17.56194971
33790,#974,m2,UV,17.5622076
32855,#974,m1,UV,17.56277479
16427,#131,m1,UV,17.56287789
25633,#291,m2,UV,17.56298098
28096,#317,m1,UV,17.56426904
7277,#006,m6,UV,17.56488689
4058,#006,m1,UV,17.56545303
16580,#131,m1,UV,17.5669445
8982,#009,m3,UV,17.56740706
25643,#291,m2,UV,17.56756122
2720,#003,m4,UV,17.56766398
21806,#281,m2,UV,17.56833174
17598,#258,m1,UV,17.56838309
24808,#289,m3,UV,17.56858849
32037,#970,m4,UV,17.56899919
25677,#291,m2,UV,17.56935846
25728,#291,m2,UV,17.56987154
12637,#022,m1,UV,17.57007673
11052,#009,m2,UV,17.57012802
9009,#009,m3,UV,17.57099969
15346,#022,m5,UV,17.57099969
22287,#282,m1,UV,17.57120471
12666,#022,m1,UV,17.57130721
6635,#006,m5,UV,17.57181961
31416,#970,m3,UV,17.57202451
30877,#970,m2,UV,17.57258785
30878,#970,m2,UV,17.57258785
2075,#003,m3,UV,17.57371388
24843,#289,m3,UV,17.57386736
9249,#009,m3,UV,17.57396967
408,#003,m1,UV,17.57473678
2764,#003,m4,UV,17.57473678
17926,#258,m1,UV,17.57637191
18073,#258,m1,UV,17.57667829
19863,#263,m1,UV,17.57688251
13314,#022,m2,UV,17.57820922
31893,#970,m4,UV,17.57892309
23415,#282,m2,UV,17.57897407
25206,#291,m1,UV,17.57902505
22236,#282,m1,UV,17.57953471
6032,#006,m4,UV,17.580197
22328,#282,m1,UV,17.5813171
10970,#009,m2,UV,17.58141889
27443,#303,m2,UV,17.58177508
32809,#974,m1,UV,17.58182595
88,#003,m1,UV,17.58197857
14945,#022,m4,UV,17.58213118
17595,#258,m1,UV,17.58213118
19518,#263,m3,UV,17.58258889
8036,#009,m1,UV,17.58284312
20879,#263,m2,UV,17.58370714
90,#003,m1,UV,17.5862454
5254,#006,m2,UV,17.58654969
15519,#022,m5,UV,17.58680322
13451,#022,m2,UV,17.58685392
27010,#303,m1,UV,17.58715808
12595,#022,m1,UV,17.58720877
26946,#303,m1,UV,17.58801953
15650,#022,m5,UV,17.58852602
24595,#289,m2,UV,17.58872857
4948,#006,m2,UV,17.58913358
26208,#291,m3,UV,17.59014561
1164,#003,m2,UV,17.59075248
10044,#009,m4,UV,17.59105582
26041,#291,m3,UV,17.59110638
7971,#009,m1,UV,17.59201599
32874,#974,m1,UV,17.59337933
3706,#003,m6,UV,17.59383349
7751,#009,m1,UV,17.59388395
24095,#289,m1,UV,17.59469096
3351,#003,m5,UV,17.59595103
11055,#009,m2,UV,17.59635401
5045,#006,m2,UV,17.59761262
170,#003,m1,UV,17.59796484
33769,#974,m2,UV,17.59932257
19981,#263,m1,UV,17.59962412
20991,#263,m2,UV,17.60007632
1077,#003,m2,UV,17.60093009
1206,#003,m2,UV,17.6010305
13544,#022,m2,UV,17.6010305
33503,#974,m2,UV,17.60153245
17987,#258,m1,UV,17.60173318
12865,#022,m1,UV,17.60218472
6177,#006,m4,UV,17.60273641
5630,#006,m3,UV,17.60283669
1109,#003,m2,UV,17.60348837
29825,#970,m1,UV,17.60504119
16589,#131,m1,UV,17.60524143
9168,#009,m3,UV,17.60554175
15445,#022,m5,UV,17.60574192
25656,#291,m2,UV,17.60589203
29733,#970,m1,UV,17.60604213
34217,#974,m3,UV,17.60634227
11118,#009,m2,UV,17.6064423
26143,#291,m3,UV,17.6064423
31574,#970,m3,UV,17.6064423
1468,#003,m2,UV,17.60669236
32755,#974,m1,UV,17.60674237
23988,#289,m1,UV,17.60694237
15390,#022,m5,UV,17.60714235
21453,#281,m1,UV,17.60764218
26096,#291,m3,UV,17.60789202
10086,#009,m4,UV,17.60809187
4408,#006,m1,UV,17.60834164
9340,#009,m3,UV,17.60949002
17539,#258,m1,UV,17.60968965
19964,#263,m1,UV,17.60973955
23388,#282,m2,UV,17.60998904
3776,#003,m6,UV,17.61013871
9073,#009,m3,UV,17.61038812
9029,#009,m3,UV,17.610438
29976,#970,m1,UV,17.61073723
6147,#006,m4,UV,17.61148504
9320,#009,m3,UV,17.61148504
9057,#009,m3,UV,17.61178405
13576,#022,m2,UV,17.61183388
25303,#291,m1,UV,17.61243171
23928,#289,m1,UV,17.61322842
1475,#003,m2,UV,17.6137759
29609,#970,m1,UV,17.61387542
21061,#263,m2,UV,17.61392518
15329,#022,m5,UV,17.61407444
27756,#303,m3,UV,17.61412419
17048,#131,m2,UV,17.61472107
30979,#970,m2,UV,17.61487025
9063,#009,m3,UV,17.61611281
3814,#003,m6,UV,17.61626185
2828,#003,m4,UV,17.61735431
34115,#974,m3,UV,17.61750322
5218,#006,m2,UV,17.61770174
298,#003,m1,UV,17.61785061
17666,#258,m1,UV,17.61814831
8948,#009,m3,UV,17.61819792
24537,#289,m2,UV,17.61854515
5008,#006,m2,UV,17.62042862
7744,#009,m1,UV,17.62072579
3285,#003,m5,UV,17.62221071
21584,#281,m1,UV,17.62315036
29988,#970,m1,UV,17.6231998
25323,#291,m1,UV,17.62354583
16504,#131,m1,UV,17.62394118
1957,#003,m3,UV,17.62428703
21030,#263,m2,UV,17.62502785
13594,#022,m2,UV,17.62537343
23894,#289,m1,UV,17.62571893
13494,#022,m2,UV,17.62779021
17796,#258,m1,UV,17.62852923
19333,#263,m3,UV,17.62877549
166,#003,m1,UV,17.62892322
13572,#022,m2,UV,17.62941556
23136,#282,m2,UV,17.62971088
12768,#022,m1,UV,17.6297601
24913,#289,m3,UV,17.63005535
25998,#291,m3,UV,17.63212042
6246,#006,m4,UV,17.63251343
14925,#022,m4,UV,17.63285722
7987,#009,m1,UV,17.63295544
32787,#974,m1,UV,17.63339731
22290,#282,m1,UV,17.63349549
107,#003,m1,UV,17.63418253
21510,#281,m1,UV,17.63437877
10810,#009,m2,UV,17.63482021
10865,#009,m2,UV,17.63491829
3551,#003,m6,UV,17.63560466
2007,#003,m3,UV,17.63575169
16437,#131,m1,UV,17.63575169
4278,#006,m1,UV,17.63584971
21811,#281,m2,UV,17.63584971
25718,#291,m2,UV,17.63584971
29906,#970,m1,UV,17.63673155
2207,#003,m3,UV,17.63775969
5044,#006,m2,UV,17.63864036
26794,#303,m1,UV,17.6389338
4453,#006,m1,UV,17.6395205
19498,#263,m3,UV,17.6408397
26965,#303,m1,UV,17.64093738
32631,#974,m1,UV,17.64118152
14790,#022,m4,UV,17.64132799
1080,#003,m2,UV,17.64181611
5568,#006,m3,UV,17.64201132
6119,#006,m4,UV,17.64235286
5147,#006,m2,UV,17.643377
21906,#281,m2,UV,17.64376696
8128,#009,m1,UV,17.64425425
24017,#289,m1,UV,17.64517967
19968,#263,m1,UV,17.64556914
10882,#009,m2,UV,17.64683419
26916,#303,m1,UV,17.64683419
26162,#291,m3,UV,17.64702872
20089,#263,m1,UV,17.64712597
23265,#282,m2,UV,17.64775795
23254,#282,m2,UV,17.6482439
5125,#006,m2,UV,17.64843824
13485,#022,m2,UV,17.64848682
21905,#281,m2,UV,17.65042866
191,#003,m1,UV,17.65110769
33501,#974,m2,UV,17.65135013
21732,#281,m1,UV,17.65144709
24018,#289,m1,UV,17.65241635
30934,#970,m2,UV,17.65348178
12187,#022,m6,UV,17.65415938
23257,#282,m2,UV,17.65609361
27811,#303,m3,UV,17.65681828
31524,#970,m3,UV,17.65802525
9086,#009,m3,UV,17.65817002
15419,#022,m5,UV,17.66033981
21882,#281,m2,UV,17.66086971
4229,#006,m1,UV,17.66111051
15411,#022,m5,UV,17.6620733
18787,#258,m2,UV,17.66216955
21437,#281,m1,UV,17.66274687
10067,#009,m4,UV,17.66293926
17267,#131,m3,UV,17.66337205
7677,#009,m1,UV,17.66346821
21509,#281,m1,UV,17.66404502
1042,#003,m2,UV,17.66409308
13272,#022,m2,UV,17.66514992
17876,#258,m1,UV,17.66553404
2892,#003,m4,UV,17.66563005
21414,#281,m1,UV,17.66563005
33517,#974,m2,UV,17.66563005
411,#003,m1,UV,17.66572606
11966,#022,m6,UV,17.66668578
8068,#009,m1,UV,17.66678172
30888,#970,m2,UV,17.66788453
24885,#289,m3,UV,17.66807624
29942,#970,m1,UV,17.66845957
17805,#258,m1,UV,17.66965685
6673,#006,m5,UV,17.66994405
25637,#291,m2,UV,17.67027904
11162,#009,m2,UV,17.67051828
2897,#003,m4,UV,17.6706618
19446,#263,m3,UV,17.6708053
32789,#974,m1,UV,17.67123574
29831,#970,m1,UV,17.67176165
23258,#282,m2,UV,17.67204843
18958,#258,m2,UV,17.67233515
968,#003,m2,UV,17.67266959
25287,#291,m1,UV,17.67271736
10261,#009,m4,UV,17.67300395
17800,#258,m1,UV,17.67309947
34142,#974,m3,UV,17.67367244
9891,#009,m4,UV,17.67381565
13266,#022,m2,UV,17.67395884
21876,#281,m2,UV,17.6740543
20018,#263,m1,UV,17.67453147
12516,#022,m1,UV,17.67462689
10241,#009,m4,UV,17.67562838
10182,#009,m4,UV,17.67581906
10207,#009,m4,UV,17.67629565
31430,#970,m3,UV,17.67691499
25304,#291,m1,UV,17.67743883
96,#003,m1,UV,17.67834321
5234,#006,m2,UV,17.67848596
24921,#289,m3,UV,17.67924702
12634,#022,m1,UV,17.6796274
7803,#009,m1,UV,17.68053041
23841,#289,m1,UV,17.68062543
34077,#974,m3,UV,17.68100545
23967,#289,m1,UV,17.68143285
18766,#258,m2,UV,17.68162277
6281,#006,m4,UV,17.68195506
22768,#282,m1,UV,17.68299891
21890,#281,m2,UV,17.684042
4363,#006,m1,UV,17.6840894
14179,#022,m3,UV,17.68461065
8933,#009,m3,UV,17.68484752
7225,#006,m6,UV,17.68527378
31482,#970,m3,UV,17.68584194
23401,#282,m2,UV,17.68763963
17717,#258,m1,UV,17.68768691
9875,#009,m4,UV,17.68773418
29599,#970,m1,UV,17.68778146
4351,#006,m1,UV,17.68811234
23387,#282,m2,UV,17.68891558
29594,#970,m1,UV,17.68905728
2302,#003,m3,UV,17.68915174
4394,#006,m1,UV,17.6892462
7240,#006,m6,UV,17.68971838
33651,#974,m2,UV,17.69023759
1241,#003,m2,UV,17.69056791
7123,#006,m6,UV,17.69122831
22758,#282,m1,UV,17.69151125
1487,#003,m2,UV,17.69160555
10213,#009,m4,UV,17.69193555
26700,#303,m1,UV,17.69226547
22563,#282,m1,UV,17.6929251
32684,#974,m1,UV,17.6932077
2273,#003,m3,UV,17.69367859
6079,#006,m4,UV,17.69523142
24852,#289,m3,UV,17.69645368
16483,#131,m1,UV,17.6978627
5050,#006,m2,UV,17.69898893
19400,#263,m3,UV,17.70020801
13251,#022,m2,UV,17.70048919
30024,#970,m1,UV,17.70142607
16466,#131,m1,UV,17.7014729
16467,#131,m1,UV,17.7014729
26852,#303,m1,UV,17.70306414
2623,#003,m4,UV,17.70339153
9334,#009,m3,UV,17.70418631
14663,#022,m4,UV,17.70418631
20112,#263,m1,UV,17.70540102
33498,#974,m2,UV,17.70591462
31510,#970,m3,UV,17.70638138
18080,#258,m1,UV,17.70698794
11208,#009,m2,UV,17.70768749
33643,#974,m2,UV,17.70768749
5526,#006,m3,UV,17.7086663
19846,#263,m1,UV,17.7087129
17721,#258,m1,UV,17.70885267
10968,#009,m2,UV,17.70899242
32835,#974,m1,UV,17.70899242
29207,#317,m3,UV,17.70936505
25607,#291,m2,UV,17.70983069
29616,#970,m1,UV,17.71159875
7976,#009,m1,UV,17.71178474
17742,#258,m1,UV,17.7119707
4122,#006,m1,UV,17.71238903
7831,#009,m1,UV,17.71252844
3721,#003,m6,UV,17.71285369
29921,#970,m1,UV,17.71285369
13550,#022,m2,UV,17.71294661
13,#003,m1,UV,17.7134111
18776,#258,m2,UV,17.71536031
23397,#282,m2,UV,17.71563855
2661,#003,m4,UV,17.71582402
3320,#003,m5,UV,17.71587038
4491,#006,m1,UV,17.71605582
19012,#258,m2,UV,17.71619488
1167,#003,m2,UV,17.71670466
2190,#003,m3,UV,17.71702897
3665,#003,m6,UV,17.71744583
6206,#006,m4,UV,17.71744583
17130,#131,m3,UV,17.71772367
32745,#974,m1,UV,17.71772367
10974,#009,m2,UV,17.71790887
29606,#970,m1,UV,17.71874197
17732,#258,m1,UV,17.71892704
24050,#289,m1,UV,17.71925085
12528,#022,m1,UV,17.71980578
21728,#281,m1,UV,17.7201294
34176,#974,m3,UV,17.72022185
34123,#974,m3,UV,17.72077641
21601,#281,m1,UV,17.72100741
7973,#009,m1,UV,17.72123838
32828,#974,m1,UV,17.72193106
23224,#282,m2,UV,17.7227157
5122,#006,m2,UV,17.7229464
10985,#009,m2,UV,17.72340767
32897,#974,m1,UV,17.72432979
11957,#022,m6,UV,17.72437588
9027,#009,m3,UV,17.72460631
