,mouse_id,month,treatment,structure_volume,distribution_volume
10191,#009,m4,UV,15.62586698,0.296172513
10192,#009,m4,UV,14.56971764,0.296230637
10193,#009,m4,UV,14.9350669,0.296230637
10194,#009,m4,UV,13.00715452,0.296288762
10195,#009,m4,UV,15.03506981,0.296288762
10196,#009,m4,UV,14.97000679,0.296346886
10197,#009,m4,UV,14.57626977,0.296346886
10198,#009,m4,UV,17.88155475,0.296434072
10199,#009,m4,UV,16.7380456,0.296434072
10200,#009,m4,UV,18.56300676,0.296434072
10201,#009,m4,UV,18.81290652,0.296492197
10202,#009,m4,UV,16.67648625,0.296492197
10203,#009,m4,UV,23.54273785,0.296521259
10204,#009,m4,UV,22.12854655,0.296579383
10205,#009,m4,UV,18.82079561,0.296579383
10206,#009,m4,UV,19.73252221,0.29666657
10207,#009,m4,UV,17.67629565,0.29666657
10208,#009,m4,UV,21.67852164,0.29666657
10209,#009,m4,UV,18.72631034,0.296724694
10210,#009,m4,UV,17.90240011,0.296724694
10211,#009,m4,UV,16.62250751,0.296840943
10212,#009,m4,UV,15.00108001,0.296840943
10213,#009,m4,UV,17.69193555,0.296840943
10214,#009,m4,UV,15.56766398,0.296840943
10215,#009,m4,UV,16.70666136,0.296899067
10216,#009,m4,UV,16.72151549,0.296899067
10217,#009,m4,UV,16.45585562,0.296928129
10218,#009,m4,UV,15.56519572,0.297015316
10219,#009,m4,UV,15.20694232,0.297015316
10220,#009,m4,UV,16.45285452,0.297015316
10221,#009,m4,UV,17.30592372,0.297102502
10222,#009,m4,UV,17.09903211,0.297102502
10223,#009,m4,UV,16.31164102,0.297102502
10224,#009,m4,UV,17.52252308,0.297189689
10225,#009,m4,UV,15.24136213,0.297189689
10226,#009,m4,UV,17.24303601,0.297189689
10227,#009,m4,UV,13.99681258,0.297247813
10228,#009,m4,UV,13.49084838,0.297247813
10229,#009,m4,UV,16.76545053,0.297305937
10230,#009,m4,UV,16.89631717,0.297305937
10231,#009,m4,UV,14.03417769,0.297335
10232,#009,m4,UV,14.23852497,0.29748031
10233,#009,m4,UV,16.9154992,0.29748031
10234,#009,m4,UV,13.21772151,0.29748031
10235,#009,m4,UV,15.71113368,0.29748031
10236,#009,m4,UV,14.89762574,0.29748031
10237,#009,m4,UV,16.77847198,0.297509373
10238,#009,m4,UV,14.79813678,0.297683746
10239,#009,m4,UV,14.27170357,0.297683746
10240,#009,m4,UV,17.20826118,0.297683746
10241,#009,m4,UV,17.67562838,0.297683746
10242,#009,m4,UV,13.87455267,0.297683746
10243,#009,m4,UV,19.38422284,0.297683746
10244,#009,m4,UV,16.40638307,0.29774187
10245,#009,m4,UV,22.67001435,0.29774187
10246,#009,m4,UV,19.84502358,0.297829056
10247,#009,m4,UV,19.80237839,0.297829056
10248,#009,m4,UV,18.94647198,0.297829056
10249,#009,m4,UV,18.56414028,0.297916243
10250,#009,m4,UV,18.80327322,0.297916243
10251,#009,m4,UV,20.60947131,0.297916243
10252,#009,m4,UV,19.92780011,0.298061554
10253,#009,m4,UV,20.29724308,0.298061554
10254,#009,m4,UV,19.59451447,0.298061554
10255,#009,m4,UV,15.80495226,0.298061554
10256,#009,m4,UV,14.30216132,0.298061554
10257,#009,m4,UV,18.44627475,0.298119678
10258,#009,m4,UV,15.74696632,0.298119678
10259,#009,m4,UV,13.90284817,0.298177802
10260,#009,m4,UV,18.16109607,0.298177802
10261,#009,m4,UV,17.67300395,0.298235927
10262,#009,m4,UV,15.52236404,0.298235927
10263,#009,m4,UV,13.51917951,0.298264989
10264,#009,m4,UV,19.08373661,0.298323113
10265,#009,m4,UV,14.15836937,0.298323113
10266,#009,m4,UV,13.68674107,0.2984103
10267,#009,m4,UV,14.92194413,0.2984103
10268,#009,m4,UV,15.69184127,0.2984103
10269,#009,m4,UV,16.62852923,0.298497486
10270,#009,m4,UV,13.63824902,0.298497486
10271,#009,m4,UV,15.1602786,0.298497486
10272,#009,m4,UV,14.06362147,0.298526548
10273,#009,m4,UV,14.08388031,0.29855561
10274,#009,m4,No UV,18.13324727,0.298671859
10275,#009,m4,No UV,16.87006011,0.298671859
10276,#009,m4,No UV,19.40249964,0.298671859
10277,#009,m4,No UV,18.45405015,0.298671859
10278,#009,m4,No UV,19.77300123,0.298729983
10279,#009,m4,No UV,17.6146216,0.298729983
10280,#009,m4,No UV,18.65144709,0.298759046
10281,#009,m4,No UV,16.0214798,0.298904356
10282,#009,m4,No UV,18.8364029,0.298904356
10283,#009,m4,No UV,21.47789712,0.298904356
10284,#009,m4,No UV,21.47789712,0.298904356
10285,#009,m4,No UV,19.89516096,0.298904356
10286,#009,m4,No UV,20.41067145,0.298962481
10287,#009,m4,No UV,18.7124355,0.298962481
10288,#009,m4,No UV,14.34547705,0.298991543
10289,#009,m4,No UV,14.49344705,0.299078729
10290,#009,m4,No UV,16.32956747,0.299078729
10291,#009,m4,No UV,18.83883168,0.299078729
10292,#009,m4,No UV,19.19800838,0.299107792
10293,#009,m4,No UV,18.056756,0.299136854
10294,#009,m4,No UV,16.74723854,0.29922404
10295,#009,m4,No UV,18.84044859,0.29922404
10296,#009,m4,No UV,15.28226176,0.29922404
10297,#009,m4,No UV,15.25623012,0.299253102
10298,#009,m4,No UV,17.41725843,0.299340289
10299,#009,m4,No UV,15.36168728,0.299340289
10300,#009,m4,No UV,15.97667769,0.299340289
10301,#009,m4,No UV,13.3564627,0.299369351
10302,#009,m4,No UV,14.37865481,0.2994856
10303,#009,m4,No UV,15.93474825,0.2994856
10304,#009,m4,No UV,15.60899084,0.2994856
10305,#009,m4,No UV,16.12956275,0.2994856
10306,#009,m4,No UV,15.36429249,0.299543724
10307,#009,m4,No UV,17.75371118,0.299543724
10308,#009,m4,No UV,18.92533628,0.299572786
10309,#009,m4,No UV,16.71661198,0.299601848
10310,#009,m4,No UV,15.65188334,0.299689035
10311,#009,m4,No UV,16.76078422,0.299689035
10312,#009,m4,No UV,19.74610397,0.299689035
10313,#009,m4,No UV,13.51321619,0.299747159
10314,#009,m4,No UV,14.52596469,0.299747159
10315,#009,m4,No UV,13.15344829,0.299776221
10316,#009,m4,No UV,13.73365606,0.299805284
10317,#009,m4,No UV,17.55216764,0.299834346
10318,#009,m4,No UV,15.52342398,0.29989247
10319,#009,m4,No UV,16.9776834,0.29989247
10320,#009,m4,No UV,14.81104142,0.299950594
10321,#009,m4,No UV,20.52235741,0.299950594
10322,#009,m4,No UV,16.34559691,0.299979656
10323,#009,m4,No UV,15.8558248,0.300037781
10324,#009,m4,No UV,13.2590327,0.300037781
10325,#009,m4,No UV,15.0539713,0.300066843
10326,#009,m4,No UV,14.89500742,0.300124967
10327,#009,m4,No UV,13.42431207,0.300124967
10328,#009,m4,No UV,14.39264356,0.300241216
10329,#009,m4,No UV,13.80512659,0.300241216
10330,#009,m4,No UV,16.51033219,0.300241216
10331,#009,m4,No UV,18.23758877,0.300241216
10332,#009,m4,No UV,14.39078621,0.300270278
10333,#009,m4,No UV,13.84840038,0.300328402
10334,#009,m4,No UV,15.15782341,0.300328402
10335,#009,m4,No UV,13.06187169,0.300357465
10336,#009,m4,No UV,15.22164507,0.300386527
10337,#009,m4,No UV,14.51236227,0.300502775
10338,#009,m4,No UV,13.38659842,0.300502775
10339,#009,m4,No UV,13.51406961,0.300502775
10340,#009,m4,No UV,13.75113466,0.300502775
10341,#009,m4,No UV,13.25393303,0.300531838
10342,#009,m4,No UV,13.83957653,0.3005609
10343,#009,m4,No UV,14.09590045,0.300619024
10344,#009,m4,No UV,13.09988502,0.300619024
10345,#009,m4,No UV,13.14134784,0.300677148
10346,#009,m4,No UV,19.98507896,0.300677148
10347,#009,m4,No UV,16.76177259,0.300793397
10348,#009,m4,No UV,17.70423305,0.300793397
10349,#009,m4,No UV,18.49022509,0.300793397
10350,#009,m4,No UV,16.93705688,0.300793397
10351,#009,m4,No UV,19.65092584,0.300822459
10352,#009,m4,No UV,17.12006487,0.300909646
10353,#009,m4,No UV,18.14341761,0.300909646
10354,#009,m4,No UV,19.28183903,0.300909646
10355,#009,m4,No UV,18.44954051,0.300996832
10356,#009,m4,No UV,17.91759696,0.300996832
10357,#009,m4,No UV,18.55779138,0.300996832
10358,#009,m4,No UV,18.35655191,0.301025894
10359,#009,m4,No UV,17.52178073,0.301171205
10360,#009,m4,No UV,18.71013327,0.301171205
10361,#009,m4,No UV,17.9509498,0.301171205
10362,#009,m4,No UV,17.41868331,0.301171205
10363,#009,m4,No UV,15.91808063,0.301171205
10364,#009,m4,No UV,18.63128491,0.301258392
10365,#009,m4,No UV,13.8169321,0.301258392
10366,#009,m4,No UV,15.46746758,0.301258392
10367,#009,m4,No UV,15.7842316,0.301345578
10368,#009,m4,No UV,15.80878273,0.301345578
10369,#009,m4,No UV,17.403162,0.301345578
10370,#009,m4,No UV,22.13088904,0.301461827
10371,#009,m4,No UV,17.90390667,0.301461827
10372,#009,m4,No UV,13.27523156,0.301461827
10373,#009,m4,No UV,13.71299306,0.301461827
10374,#009,m4,No UV,13.28025662,0.301578076
10375,#009,m4,No UV,17.47986072,0.301578076
10376,#009,m4,No UV,14.50508349,0.301578076
10377,#009,m4,No UV,13.09304759,0.301578076
10378,#009,m4,No UV,14.15235244,0.301607138
10379,#009,m4,No UV,13.64683419,0.301723386
10380,#009,m4,No UV,14.78511566,0.301723386
10381,#009,m4,No UV,15.95892409,0.301723386
10382,#009,m4,No UV,17.59982512,0.301723386
10383,#009,m4,No UV,19.44864804,0.301752448
10384,#009,m4,No UV,15.45995812,0.301839635
10385,#009,m4,No UV,19.21603436,0.301839635
10386,#009,m4,No UV,17.50411736,0.301839635
10387,#009,m4,No UV,16.98378001,0.30204307
10388,#009,m4,No UV,20.33339515,0.30204307
10389,#009,m4,No UV,22.05490624,0.30204307
10390,#009,m4,No UV,17.37090279,0.30204307
10391,#009,m4,No UV,16.86563709,0.30204307
10392,#009,m4,No UV,18.59856843,0.30204307
10393,#009,m4,No UV,16.18312857,0.30204307
10394,#009,m4,No UV,17.74982202,0.302101194
10395,#009,m4,No UV,18.39154105,0.302101194
10396,#009,m4,No UV,17.92563697,0.302130257
10397,#009,m4,No UV,18.08118352,0.302188381
10398,#009,m4,No UV,18.08118352,0.302188381
10399,#009,m4,No UV,19.69317238,0.302333692
10400,#009,m4,No UV,14.43200888,0.302333692
10401,#009,m4,No UV,21.76941232,0.302333692
10402,#009,m4,No UV,17.72146931,0.302333692
10403,#009,m4,No UV,18.96827586,0.302333692
10404,#009,m4,No UV,19.61803668,0.302362754
10405,#009,m4,No UV,19.30840092,0.302420878
10406,#009,m4,No UV,17.49690468,0.302420878
10407,#009,m4,No UV,17.45613318,0.302508065
10408,#009,m4,No UV,13.44056288,0.302508065
10409,#009,m4,No UV,16.99749926,0.302508065
10410,#009,m4,No UV,15.49019798,0.302595251
10411,#009,m4,No UV,20.32854453,0.302595251
10412,#009,m4,No UV,17.88613533,0.302595251
10413,#009,m4,No UV,20.58153339,0.302624313
10414,#009,m4,No UV,15.06041191,0.3027115
10415,#009,m4,No UV,14.09247633,0.3027115
10416,#009,m4,No UV,13.94901835,0.3027115
10417,#009,m4,No UV,14.94554312,0.302769624
10418,#009,m4,No UV,14.3061085,0.302769624
10419,#009,m4,No UV,13.57094843,0.302885873
10420,#009,m4,No UV,14.37349143,0.302885873
10421,#009,m4,No UV,13.43516625,0.302885873
10422,#009,m4,No UV,14.83889554,0.302885873
10423,#009,m4,No UV,19.70034861,0.302973059
10424,#009,m4,No UV,19.07718298,0.302973059
10425,#009,m4,No UV,13.88778243,0.302973059
10426,#009,m4,No UV,15.10300804,0.303060246
10427,#009,m4,No UV,15.29646825,0.303060246
10428,#009,m4,No UV,16.05646313,0.303060246
10429,#009,m4,No UV,17.54540052,0.30311837
10430,#009,m4,No UV,14.72998788,0.30311837
10431,#009,m4,No UV,17.8393212,0.303234619
10432,#009,m4,No UV,13.37255064,0.303234619
10433,#009,m4,No UV,13.02402834,0.303234619
10434,#009,m4,No UV,13.03596137,0.303234619
10435,#009,m4,No UV,13.27523156,0.303350868
10436,#009,m4,No UV,15.07175918,0.303350868
10437,#009,m4,No UV,20.80127546,0.303350868
10438,#009,m4,No UV,18.02914925,0.303350868
10439,#009,m4,No UV,17.98555014,0.303408992
10440,#009,m4,No UV,17.19055429,0.303408992
10441,#009,m4,No UV,17.96907351,0.303467116
10442,#009,m4,No UV,16.78148757,0.303467116
10443,#009,m4,No UV,17.8524548,0.303496178
10444,#009,m4,No UV,19.38366847,0.303554303
10445,#009,m4,No UV,18.17370795,0.303554303
10446,#009,m4,No UV,19.80634633,0.303612427
10447,#009,m4,No UV,18.66517393,0.303612427
10448,#009,m4,No UV,18.03781702,0.303670551
10449,#009,m4,No UV,15.92980013,0.303670551
10450,#009,m4,No UV,13.34499751,0.303757738
10451,#009,m4,No UV,15.08560362,0.303757738
10452,#009,m4,No UV,19.10709678,0.303757738
10453,#009,m4,No UV,21.52964869,0.303844924
10454,#009,m4,No UV,14.47384195,0.303844924
10455,#009,m4,No UV,13.79181686,0.303844924
10456,#009,m4,No UV,13.44325363,0.303961173
10457,#009,m4,No UV,15.45374438,0.303961173
10458,#009,m4,No UV,18.99006184,0.303961173
10459,#009,m4,No UV,18.86153579,0.303961173
10460,#009,m4,No UV,16.95531559,0.304077422
10461,#009,m4,No UV,15.42861829,0.304077422
10462,#009,m4,No UV,19.15281485,0.304077422
10463,#009,m4,No UV,13.15344829,0.304077422
10464,#009,m4,No UV,15.97807003,0.304164608
10465,#009,m4,No UV,16.17384296,0.304164608
10466,#009,m4,No UV,17.36541602,0.304164608
10467,#009,m4,No UV,13.20615043,0.304280857
10468,#009,m4,No UV,13.95845393,0.304280857
10469,#009,m4,No UV,13.4161175,0.304280857
10470,#009,m4,No UV,13.63589871,0.304280857
10471,#009,m4,No UV,15.078698,0.304309919
10472,#009,m4,No UV,13.61218264,0.304368043
10473,#009,m4,No UV,14.97930653,0.304368043
10474,#009,m4,No UV,15.53776249,0.304397105
10475,#009,m4,No UV,22.46697356,0.304426168
10476,#009,m4,No UV,17.74891607,0.304600541
10477,#009,m4,No UV,21.70786233,0.304600541
10478,#009,m4,No UV,21.05617935,0.304600541
10479,#009,m4,No UV,17.78807331,0.304600541
10480,#009,m4,No UV,19.14277975,0.304600541
10481,#009,m4,No UV,16.93490759,0.304600541
10482,#009,m4,No UV,17.99188172,0.304687727
10483,#009,m4,No UV,17.89267146,0.304687727
10484,#009,m4,No UV,20.33875648,0.304687727
10485,#009,m4,No UV,19.12674087,0.304745851
10486,#009,m4,No UV,16.40477343,0.304745851
10487,#009,m4,No UV,17.44056288,0.304774914
10488,#009,m4,No UV,19.39087333,0.304833038
10489,#009,m4,No UV,17.88724733,0.304833038
10490,#009,m4,No UV,16.83821422,0.3048621
10491,#009,m4,No UV,18.00987973,0.304891162
10492,#009,m4,No UV,16.86513552,0.304920224
10493,#009,m4,No UV,17.1082452,0.304978349
10494,#009,m4,No UV,18.64376696,0.304978349
10495,#009,m4,No UV,20.26159962,0.305036473
10496,#009,m4,No UV,17.14562209,0.305036473
10497,#009,m4,No UV,20.27857046,0.305065535
10498,#009,m4,No UV,18.26851466,0.305152722
10499,#009,m4,No UV,14.23127783,0.305152722
10500,#009,m4,No UV,16.62980931,0.305152722
10501,#009,m4,No UV,16.41919592,0.305239908
10502,#009,m4,No UV,16.60178335,0.305239908
10503,#009,m4,No UV,18.47126263,0.305239908
10504,#009,m4,No UV,16.58269059,0.305327095
10505,#009,m4,No UV,15.63864036,0.305327095
10506,#009,m4,No UV,14.29324047,0.305327095
10507,#009,m4,No UV,13.94079063,0.305443343
10508,#009,m4,No UV,16.66154385,0.305443343
10509,#009,m4,No UV,15.75835537,0.305443343
10510,#009,m4,No UV,16.81147538,0.305443343
10511,#009,m4,No UV,15.92852044,0.30553053
10512,#009,m4,No UV,15.03774284,0.30553053
10513,#009,m4,No UV,16.42918394,0.30553053
10514,#009,m4,No UV,16.37231535,0.305588654
10515,#009,m4,No UV,14.03833618,0.305588654
10516,#009,m4,No UV,13.95970736,0.305617716
10517,#009,m4,No UV,15.46570416,0.305704903
10518,#009,m4,No UV,15.58604251,0.305704903
10519,#009,m4,No UV,15.88167874,0.305704903
10520,#009,m4,No UV,15.75529098,0.305763027
10521,#009,m4,No UV,15.63098991,0.305763027
10522,#009,m4,No UV,14.9321965,0.305879276
10523,#009,m4,No UV,14.40971162,0.305879276
10524,#009,m4,No UV,15.42612678,0.305879276
10525,#009,m4,No UV,13.44325363,0.305879276
10526,#009,m4,No UV,14.28626369,0.305966462
10527,#009,m4,No UV,13.08042751,0.305966462
10528,#009,m4,No UV,16.16504065,0.305966462
10529,#009,m4,No UV,14.82898476,0.306082711
10530,#009,m4,No UV,16.14010456,0.306082711
10531,#009,m4,No UV,15.14933453,0.306082711
10532,#009,m4,No UV,14.51492251,0.306082711
10533,#009,m4,No UV,13.57831122,0.306140835
10534,#009,m4,No UV,13.50894154,0.306140835
10535,#009,m4,No UV,14.08502941,0.306228022
10536,#009,m4,No UV,13.60499113,0.306228022
10537,#009,m4,No UV,14.35741403,0.306228022
10538,#009,m4,No UV,15.99283863,0.306257084
10539,#009,m4,No UV,18.16347771,0.306315208
10540,#009,m4,No UV,16.56653322,0.306315208
10541,#009,m4,No UV,18.01380708,0.30634427
10542,#009,m4,No UV,17.72017562,0.306373333
10543,#009,m4,No UV,17.49954634,0.306402395
10544,#009,m4,No UV,16.42703328,0.306460519
10545,#009,m4,No UV,16.92988008,0.306460519
10546,#009,m4,No UV,21.02935446,0.306634892
10547,#009,m4,No UV,19.23485742,0.306634892
10548,#009,m4,No UV,15.61993321,0.306634892
10549,#009,m4,No UV,15.84840038,0.306634892
10550,#009,m4,No UV,19.21184895,0.306634892
10551,#009,m4,No UV,17.93151794,0.306634892
10552,#009,m4,No UV,16.58898171,0.306663954
10553,#009,m4,No UV,20.97226943,0.306693016
10554,#009,m4,No UV,17.43240393,0.306722079
10555,#009,m4,No UV,18.97895887,0.306780203
10556,#009,m4,No UV,16.82744077,0.306780203
10557,#009,m4,No UV,19.44444326,0.306838327
10558,#009,m4,No UV,17.55843787,0.306838327
10559,#009,m4,No UV,20.0116748,0.306925514
10560,#009,m4,No UV,13.86989345,0.306925514
10561,#009,m4,No UV,17.19834025,0.306925514
10562,#009,m4,No UV,14.82726911,0.306954576
10563,#009,m4,No UV,14.26360705,0.306983638
10564,#009,m4,No UV,14.04189107,0.307099887
10565,#009,m4,No UV,16.85717059,0.307099887
10566,#009,m4,No UV,18.07052694,0.307099887
10567,#009,m4,No UV,15.18406725,0.307099887
10568,#009,m4,No UV,20.9765229,0.307245197
10569,#009,m4,No UV,19.72026807,0.307245197
10570,#009,m4,No UV,16.51310948,0.307245197
10571,#009,m4,No UV,14.41794255,0.307245197
10572,#009,m4,No UV,18.54917841,0.307245197
10573,#009,m4,No UV,15.7367667,0.30741957
10574,#009,m4,No UV,15.07059945,0.30741957
10575,#009,m4,No UV,14.26715487,0.30741957
10576,#009,m4,No UV,16.28788631,0.30741957
10577,#009,m4,No UV,14.71410754,0.30741957
10578,#009,m4,No UV,16.4305406,0.30741957
10579,#009,m4,No UV,14.76231141,0.307477695
10580,#009,m4,No UV,16.19008713,0.307477695
10581,#009,m4,No UV,15.0162186,0.307564881
10582,#009,m4,No UV,13.67991263,0.307564881
10583,#009,m4,No UV,15.30857002,0.307564881
10584,#009,m4,No UV,14.52681059,0.307652068
10585,#009,m4,No UV,15.93586323,0.307652068
10586,#009,m4,No UV,13.75041059,0.307652068
10587,#009,m4,No UV,13.69955171,0.307739254
10588,#009,m4,No UV,16.99650728,0.307739254
10589,#009,m4,No UV,17.73713221,0.307739254
10590,#009,m4,No UV,19.06595122,0.307826441
10591,#009,m4,No UV,18.67781969,0.307826441
10592,#009,m4,No UV,23.30225202,0.307826441
10593,#009,m4,No UV,23.30225202,0.307971752
10594,#009,m4,No UV,23.30225202,0.307971752
10595,#009,m4,No UV,16.89639899,0.307971752
10596,#009,m4,No UV,18.0530541,0.307971752
10597,#009,m4,No UV,17.87898989,0.307971752
10598,#009,m4,No UV,18.58103716,0.308029876
10599,#009,m4,No UV,17.79062878,0.308029876
10600,#009,m4,No UV,17.15864227,0.308117062
10601,#009,m4,No UV,16.91928908,0.308117062
10602,#009,m4,No UV,18.4245674,0.308117062
10603,#009,m4,No UV,20.12079164,0.308204249
10604,#009,m4,No UV,15.75907545,0.308204249
10605,#009,m4,No UV,16.41497568,0.308204249
10606,#009,m4,No UV,20.27692947,0.30834956
10607,#009,m4,No UV,19.0986588,0.30834956
10608,#009,m4,No UV,17.81346991,0.30834956
10609,#009,m4,No UV,17.64717459,0.30834956
10610,#009,m4,No UV,17.21988079,0.30834956
10611,#009,m4,No UV,16.37149153,0.308407684
10612,#009,m4,No UV,17.50352663,0.308407684
10613,#009,m4,No UV,19.04552946,0.308465808
10614,#009,m4,No UV,16.81736429,0.308465808
10615,#009,m4,No UV,16.34439786,0.308552995
10616,#009,m4,No UV,13.0477965,0.308552995
10617,#009,m4,No UV,14.82589511,0.308552995
10618,#009,m4,No UV,16.41017012,0.308611119
10619,#009,m4,No UV,13.69654766,0.308611119
10620,#009,m4,No UV,16.49970791,0.308727368
10621,#009,m4,No UV,15.95421555,0.308727368
10622,#009,m4,No UV,16.52172769,0.308727368
10623,#009,m4,No UV,17.70983069,0.308727368
10624,#009,m4,No UV,13.18487136,0.308872679
10625,#009,m4,No UV,14.60779209,0.308872679
10626,#009,m4,No UV,13.14134784,0.308872679
10627,#009,m4,No UV,14.49819916,0.308872679
10628,#009,m4,No UV,17.50427843,0.308872679
10629,#009,m4,No UV,18.18151797,0.308959865
10630,#009,m4,No UV,17.39258556,0.308959865
10631,#009,m4,No UV,13.44951262,0.308959865
10632,#009,m4,No UV,15.86805891,0.309017989
10633,#009,m4,No UV,14.17086973,0.309017989
10634,#009,m4,No UV,13.90023932,0.309047052
10635,#009,m4,No UV,16.11557355,0.3091633
10636,#009,m4,No UV,16.40488847,0.3091633
10637,#009,m4,No UV,14.96439804,0.3091633
10638,#009,m4,No UV,14.83685061,0.3091633
10639,#009,m4,No UV,14.70030175,0.309192362
10640,#009,m4,No UV,17.82885616,0.309221425
10641,#009,m4,No UV,17.19388677,0.309250487
10642,#009,m4,No UV,14.38146344,0.309279549
10643,#009,m4,No UV,15.50078463,0.309337673
10644,#009,m4,No UV,13.92547661,0.309337673
10645,#009,m4,No UV,15.22920051,0.309395798
10646,#009,m4,No UV,15.29398598,0.309395798
10647,#009,m4,No UV,14.18915235,0.309453922
10648,#009,m4,No UV,13.96907351,0.309453922
10649,#009,m4,No UV,13.16978703,0.309512046
10650,#009,m4,No UV,13.61854515,0.309512046
10651,#009,m4,No UV,13.37255064,0.309541108
10652,#009,m4,No UV,19.09704002,0.309628295
10653,#009,m4,No UV,17.562517,0.309628295
10654,#009,m4,No UV,20.23719313,0.309628295
10655,#009,m4,No UV,17.05389795,0.309686419
10656,#009,m4,No UV,17.37054943,0.309686419
10657,#009,m4,No UV,17.68740322,0.309744544
10658,#009,m4,No UV,18.85962764,0.309744544
10659,#009,m4,No UV,16.44235727,0.309773606
10660,#009,m4,No UV,20.42319801,0.30983173
10661,#009,m4,No UV,15.68257197,0.30983173
10662,#009,m4,No UV,20.03014702,0.309860792
10663,#009,m4,No UV,19.36510566,0.309889854
10664,#009,m4,No UV,18.40629688,0.309977041
10665,#009,m4,No UV,17.93518638,0.309977041
10666,#009,m4,No UV,21.59616828,0.309977041
10667,#009,m4,No UV,19.55817931,0.310035165
10668,#009,m4,No UV,17.45541141,0.310035165
10669,#009,m4,No UV,14.64449784,0.310122352
10670,#009,m4,No UV,14.48476655,0.310122352
10671,#009,m4,No UV,14.66077338,0.310122352
10672,#009,m4,No UV,15.96299243,0.310267663
10673,#009,m4,No UV,13.54529616,0.310267663
10674,#009,m4,No UV,13.48650683,0.310267663
10675,#009,m4,No UV,19.30120373,0.310267663
10676,#009,m4,No UV,15.84314651,0.310267663
10677,#009,m4,No UV,14.37396159,0.310296725
10678,#009,m4,No UV,15.29869865,0.310325787
10679,#009,m4,No UV,15.92274773,0.310412973
10680,#009,m4,No UV,16.01486261,0.310412973
10681,#009,m4,No UV,16.39970285,0.310412973
10682,#009,m4,No UV,15.97171624,0.310471098
10683,#009,m4,No UV,16.92980013,0.310471098
10684,#009,m4,No UV,13.95028,0.310529222
10685,#009,m4,No UV,13.53356006,0.310529222
10686,#009,m4,No UV,13.38005981,0.310616408
10687,#009,m4,No UV,13.6576874,0.310616408
10688,#009,m4,No UV,13.69880128,0.310616408
10689,#009,m4,No UV,13.42067579,0.310645471
10690,#009,m4,No UV,17.7886024,0.310732657
10691,#009,m4,No UV,14.6009803,0.310732657
10692,#009,m4,No UV,14.90480172,0.310732657
10693,#009,m4,No UV,21.37414521,0.310761719
10694,#009,m4,No UV,19.57138408,0.310848906
10695,#009,m4,No UV,18.61385054,0.310848906
10696,#009,m4,No UV,18.86312747,0.310848906
10697,#009,m4,No UV,22.30542314,0.31090703
10698,#009,m4,No UV,19.23023955,0.31090703
10699,#009,m4,No UV,18.05931611,0.311023279
10700,#009,m4,No UV,16.3779518,0.311023279
10701,#009,m4,No UV,16.16829699,0.311023279
10702,#009,m4,No UV,19.69563112,0.311023279
10703,#009,m4,No UV,18.49155265,0.311110465
10704,#009,m4,No UV,18.96843153,0.311110465
10705,#009,m4,No UV,18.72688558,0.311110465
10706,#009,m4,No UV,19.14880231,0.31116859
10707,#009,m4,No UV,14.80408028,0.31116859
10708,#009,m4,No UV,16.78272745,0.311197652
10709,#009,m4,No UV,17.71744583,0.311226714
10710,#009,m4,No UV,20.56388274,0.311372025
10711,#009,m4,No UV,21.47846428,0.311372025
10712,#009,m4,No UV,16.39981829,0.311372025
10713,#009,m4,No UV,14.6749608,0.311372025
10714,#009,m4,No UV,15.91920855,0.311372025
10715,#009,m4,No UV,14.86822578,0.311430149
10716,#009,m4,No UV,18.27441333,0.311430149
10717,#009,m4,No UV,17.09832096,0.311459211
10718,#009,m4,No UV,18.0985699,0.311517336
10719,#009,m4,No UV,14.30512272,0.311517336
10720,#009,m4,No UV,14.06478681,0.311546398
10721,#009,m4,No UV,14.15070709,0.311633584
10722,#009,m4,No UV,14.62250751,0.311633584
10723,#009,m4,No UV,15.30117283,0.311633584
10724,#009,m4,No UV,16.70105139,0.311720771
10725,#009,m4,No UV,16.4849842,0.311720771
10726,#009,m4,No UV,13.35931482,0.311720771
10727,#009,m4,No UV,15.34043392,0.311837019
10728,#009,m4,No UV,15.9559438,0.311837019
10729,#009,m4,No UV,13.89238433,0.311837019
10730,#009,m4,No UV,15.79901236,0.311837019
10731,#009,m4,No UV,13.32665588,0.311953268
10732,#009,m4,No UV,16.67343373,0.311953268
10733,#009,m4,No UV,15.08186718,0.311953268
10734,#009,m4,No UV,15.75835537,0.311953268
10735,#009,m4,No UV,13.68976558,0.312098579
10736,#009,m4,No UV,17.34835095,0.312098579
10737,#009,m4,No UV,13.81416302,0.312098579
10738,#009,m4,No UV,13.54863188,0.312098579
10739,#009,m4,No UV,13.76410603,0.312098579
10740,#009,m4,No UV,14.29671624,0.312156703
10741,#009,m4,No UV,17.76969987,0.312156703
10742,#009,m4,No UV,13.82383166,0.312185765
10743,#009,m4,No UV,14.05426468,0.312272952
10744,#009,m4,No UV,13.98085068,0.312272952
10745,#009,m4,No UV,14.67228737,0.312272952
10746,#009,m4,No UV,14.24419372,0.312331076
10747,#009,m4,No UV,13.30512272,0.312331076
10748,#009,m4,No UV,14.2615758,0.3123892
10749,#009,m4,No UV,14.89729871,0.3123892
10750,#009,m4,No UV,13.45663266,0.312476387
10751,#009,m4,No UV,14.69767491,0.312476387
10752,#009,m4,No UV,15.94933387,0.312476387
