,mouse_id,month,treatment,structure_volume,distribution_volume
4525,#282,m2,UV,14.77126227,0.273050929
4526,#022,m5,UV,14.77161915,0.273171615
4527,#131,m2,UV,14.77161915,0.273171615
4528,#006,m1,UV,14.77197594,0.2732923
4529,#006,m6,UV,14.77197594,0.2732923
4530,#009,m3,UV,14.7730458,0.273352643
4531,#003,m2,UV,14.77340224,0.273412986
4532,#022,m4,UV,14.77411485,0.273533671
4533,#289,m2,UV,14.77411485,0.273533671
4534,#006,m4,UV,14.77482712,0.273654357
4535,#258,m2,UV,14.77482712,0.273654357
4536,#317,m2,UV,14.77518312,0.273714699
4537,#006,m4,UV,14.77553904,0.273775042
4538,#291,m3,UV,14.77589486,0.273835385
4539,#006,m4,UV,14.7762506,0.27395607
4540,#258,m1,UV,14.7762506,0.27395607
4541,#006,m6,UV,14.77660625,0.274137099
4542,#258,m1,UV,14.77660625,0.274137099
4543,#282,m2,UV,14.77660625,0.274137099
4544,#022,m5,UV,14.77696181,0.274197441
4545,#282,m1,UV,14.77731729,0.274257784
4546,#003,m4,UV,14.77767267,0.274438812
4547,#263,m2,UV,14.77767267,0.274438812
4548,#974,m3,UV,14.77767267,0.274438812
4549,#006,m6,UV,14.77802797,0.274619841
4550,#022,m2,UV,14.77802797,0.274619841
4551,#970,m2,UV,14.77802797,0.274619841
4552,#006,m5,UV,14.77838319,0.274740526
4553,#282,m2,UV,14.77838319,0.274740526
4554,#009,m3,UV,14.77909335,0.274800869
4555,#970,m4,UV,14.77980316,0.274861212
4556,#009,m3,UV,14.78051263,0.274981897
4557,#131,m1,UV,14.78051263,0.274981897
4558,#006,m4,UV,14.78228476,0.275102583
4559,#974,m1,UV,14.78228476,0.275102583
4560,#022,m6,UV,14.78263893,0.275162925
4561,#974,m1,UV,14.78299301,0.275223268
4562,#022,m1,UV,14.7837009,0.275283611
4563,#006,m6,UV,14.78405472,0.275343954
4564,#003,m1,UV,14.78440845,0.275404296
4565,#003,m2,UV,14.7847621,0.275524982
4566,#258,m2,UV,14.7847621,0.275524982
4567,#289,m1,UV,14.78511566,0.275585325
4568,#263,m2,UV,14.78582251,0.275645667
4569,#006,m1,UV,14.78617581,0.27570601
4570,#131,m2,UV,14.78688215,0.275826696
4571,#974,m3,UV,14.78688215,0.275826696
4572,#006,m6,UV,14.78758814,0.275887038
4573,#003,m2,UV,14.78829379,0.275947381
4574,#009,m1,UV,14.78899909,0.276007724
4575,#006,m2,UV,14.78935161,0.276128409
4576,#282,m2,UV,14.78935161,0.276128409
4577,#289,m3,UV,14.78970405,0.276188752
4578,#006,m3,UV,14.79040866,0.276249095
4579,#131,m1,UV,14.79146494,0.27636978
4580,#263,m2,UV,14.79146494,0.27636978
4581,#289,m3,UV,14.79181686,0.276430123
4582,#003,m2,UV,14.79216869,0.276611151
4583,#009,m1,UV,14.79216869,0.276611151
4584,#009,m2,UV,14.79216869,0.276611151
4585,#282,m2,UV,14.79357517,0.276731837
4586,#974,m2,UV,14.79357517,0.276731837
4587,#003,m4,UV,14.79392657,0.276852522
4588,#131,m3,UV,14.79392657,0.276852522
4589,#022,m6,UV,14.79427789,0.276912865
4590,#974,m3,UV,14.79462913,0.276973208
4591,#009,m1,UV,14.79533134,0.277033551
4592,#281,m1,UV,14.79603321,0.277093893
4593,#009,m1,UV,14.79638402,0.277154236
4594,#282,m1,UV,14.79708538,0.277214579
4595,#009,m4,UV,14.79743593,0.277274922
4596,#009,m4,UV,14.79813678,0.277335264
4597,#258,m1,UV,14.79883728,0.277395607
4598,#003,m3,UV,14.79953745,0.277636978
4599,#003,m5,UV,14.79953745,0.277636978
4600,#022,m1,UV,14.79953745,0.277636978
4601,#317,m3,UV,14.79953745,0.277636978
4602,#003,m3,UV,14.79988741,0.277757664
4603,#022,m5,UV,14.79988741,0.277757664
4604,#006,m2,UV,14.80093677,0.277878349
4605,#009,m1,UV,14.80093677,0.277878349
4606,#263,m1,UV,14.80128638,0.277938692
4607,#022,m4,UV,14.80268401,0.277999035
4608,#131,m1,UV,14.80338231,0.278059377
4609,#009,m1,UV,14.80408028,0.278180063
4610,#009,m2,UV,14.80408028,0.278180063
4611,#006,m1,UV,14.80442913,0.278300748
4612,#131,m1,UV,14.80442913,0.278300748
4613,#317,m1,UV,14.8047779,0.278361091
4614,#003,m4,UV,14.80582371,0.278542119
4615,#263,m1,UV,14.80582371,0.278542119
4616,#974,m3,UV,14.80582371,0.278542119
4617,#258,m1,UV,14.80617215,0.278602462
4618,#003,m2,UV,14.8065205,0.278662805
4619,#303,m1,UV,14.8089566,0.278723147
4620,#003,m4,UV,14.80930428,0.27878349
4621,#258,m2,UV,14.80965188,0.278904176
4622,#282,m1,UV,14.80965188,0.278904176
4623,#009,m1,UV,14.81034682,0.278964518
4624,#003,m4,UV,14.8113886,0.279024861
4625,#317,m1,UV,14.81173569,0.279085204
4626,#303,m1,UV,14.81277647,0.279145547
4627,#003,m3,UV,14.81312323,0.279266232
4628,#009,m2,UV,14.81312323,0.279266232
4629,#974,m2,UV,14.81485579,0.279326575
4630,#003,m3,UV,14.81520205,0.279507603
4631,#006,m1,UV,14.81520205,0.279507603
4632,#289,m1,UV,14.81520205,0.279507603
4633,#006,m5,UV,14.81554822,0.279567946
4634,#003,m3,UV,14.81589432,0.279628289
4635,#003,m4,UV,14.81624033,0.279809317
4636,#131,m2,UV,14.81624033,0.279809317
4637,#263,m3,UV,14.81624033,0.279809317
4638,#131,m3,UV,14.81762355,0.279930002
4639,#289,m1,UV,14.81762355,0.279930002
4640,#003,m5,UV,14.81900544,0.280231716
4641,#006,m4,UV,14.81900544,0.280231716
4642,#258,m2,UV,14.81900544,0.280231716
4643,#303,m1,UV,14.81900544,0.280231716
4644,#970,m1,UV,14.81900544,0.280231716
4645,#003,m2,UV,14.81969589,0.280292059
4646,#289,m1,UV,14.82004099,0.280352402
4647,#289,m2,UV,14.82038601,0.280412744
4648,#006,m4,UV,14.8210758,0.280473087
4649,#006,m3,UV,14.82210986,0.280654115
4650,#022,m2,UV,14.82210986,0.280654115
4651,#970,m4,UV,14.82210986,0.280654115
4652,#006,m6,UV,14.82279883,0.280774801
4653,#303,m2,UV,14.82279883,0.280774801
4654,#003,m5,UV,14.82348747,0.280955829
4655,#289,m1,UV,14.82348747,0.280955829
4656,#303,m1,UV,14.82348747,0.280955829
4657,#003,m3,UV,14.82383166,0.281076515
4658,#022,m1,UV,14.82383166,0.281076515
4659,#009,m2,UV,14.82417578,0.2811972
4660,#282,m2,UV,14.82417578,0.2811972
4661,#282,m1,UV,14.82486376,0.281378228
4662,#970,m1,UV,14.82486376,0.281378228
4663,#970,m3,UV,14.82486376,0.281378228
4664,#970,m6,UV,14.82520762,0.281438571
4665,#291,m3,UV,14.82589511,0.281498914
4666,#970,m4,UV,14.82658227,0.281559257
4667,#003,m3,UV,14.82692573,0.281679942
4668,#281,m1,UV,14.82692573,0.281679942
4669,#003,m1,UV,14.8276124,0.281800628
4670,#291,m2,UV,14.8276124,0.281800628
4671,#003,m2,UV,14.82795562,0.281981656
4672,#003,m6,UV,14.82795562,0.281981656
4673,#009,m2,UV,14.82795562,0.281981656
4674,#009,m1,UV,14.82829875,0.282041999
4675,#317,m1,UV,14.82898476,0.282102341
4676,#009,m2,UV,14.82967046,0.282162684
4677,#970,m2,UV,14.83001318,0.282223027
4678,#974,m1,UV,14.83035582,0.28228337
4679,#006,m5,UV,14.83069838,0.282343712
4680,#006,m5,UV,14.83138326,0.282404055
4681,#263,m3,UV,14.83172558,0.282524741
4682,#974,m2,UV,14.83172558,0.282524741
4683,#022,m6,UV,14.83275204,0.282585083
4684,#970,m6,UV,14.83309403,0.282645426
4685,#970,m6,UV,14.83411953,0.282705769
4686,#282,m2,UV,14.83446119,0.282766112
4687,#289,m3,UV,14.83514429,0.282826454
4688,#022,m1,UV,14.83548571,0.282886797
4689,#003,m1,UV,14.83616832,0.28294714
4690,#022,m4,UV,14.83685061,0.283007483
4691,#003,m2,UV,14.83719163,0.283128168
4692,#282,m1,UV,14.83719163,0.283128168
4693,#303,m3,UV,14.83753257,0.283188511
4694,#317,m1,UV,14.83787343,0.283309196
4695,#970,m2,UV,14.83787343,0.283309196
4696,#009,m1,UV,14.83855492,0.283369539
4697,#970,m2,UV,14.83957653,0.283490224
4698,#974,m2,UV,14.83957653,0.283490224
4699,#263,m1,UV,14.83991691,0.283550567
4700,#003,m1,UV,14.84025721,0.283671253
4701,#289,m1,UV,14.84025721,0.283671253
4702,#970,m3,UV,14.84059743,0.283791938
4703,#974,m2,UV,14.84059743,0.283791938
4704,#009,m3,UV,14.84093757,0.283852281
4705,#291,m2,UV,14.8419575,0.283912624
4706,#970,m6,UV,14.84229732,0.283972966
4707,#006,m1,UV,14.84297671,0.284033309
4708,#003,m1,UV,14.84331629,0.28427468
4709,#006,m5,UV,14.84331629,0.28427468
4710,#303,m1,UV,14.84331629,0.28427468
4711,#970,m2,UV,14.84331629,0.28427468
4712,#006,m3,UV,14.84365579,0.284335023
4713,#291,m1,UV,14.8446738,0.284395366
4714,#006,m6,UV,14.84501298,0.284516051
4715,#970,m1,UV,14.84501298,0.284516051
4716,#003,m2,UV,14.84535208,0.284697079
4717,#009,m2,UV,14.84535208,0.284697079
4718,#263,m2,UV,14.84535208,0.284697079
4719,#009,m2,UV,14.8456911,0.284757422
4720,#131,m4,UV,14.84670768,0.28493845
4721,#281,m1,UV,14.84670768,0.28493845
4722,#282,m1,UV,14.84670768,0.28493845
4723,#022,m2,UV,14.84772354,0.285059136
4724,#022,m2,UV,14.84772354,0.285059136
4725,#006,m6,UV,14.848062,0.285119479
4726,#282,m1,UV,14.84840038,0.285179821
4727,#009,m1,UV,14.84873869,0.285240164
4728,#131,m2,UV,14.84907691,0.285300507
4729,#006,m2,UV,14.84941506,0.285421192
4730,#282,m1,UV,14.84941506,0.285421192
4731,#289,m1,UV,14.84975312,0.285481535
4732,#009,m1,UV,14.85042902,0.285602221
4733,#970,m3,UV,14.85042902,0.285602221
4734,#022,m2,UV,14.85177985,0.285662563
4735,#022,m3,UV,14.85279215,0.285783249
4736,#258,m1,UV,14.85279215,0.285783249
4737,#009,m3,UV,14.85346663,0.285964277
4738,#131,m2,UV,14.85346663,0.285964277
4739,#291,m2,UV,14.85346663,0.285964277
4740,#317,m1,UV,14.85380374,0.286145305
4741,#317,m2,UV,14.85380374,0.286145305
4742,#317,m2,UV,14.85380374,0.286145305
4743,#282,m1,UV,14.85447774,0.286265991
4744,#282,m2,UV,14.85447774,0.286265991
4745,#263,m3,UV,14.85515143,0.286326334
4746,#258,m2,UV,14.8558248,0.286386676
4747,#263,m3,UV,14.85649785,0.286447019
4748,#009,m3,UV,14.85683426,0.286507362
4749,#003,m1,UV,14.85750685,0.286567705
4750,#022,m2,UV,14.85784302,0.286628047
4751,#009,m2,UV,14.85851514,0.28668839
4752,#009,m4,UV,14.85885108,0.286748733
4753,#003,m2,UV,14.85918694,0.286869418
4754,#006,m2,UV,14.85918694,0.286869418
4755,#022,m5,UV,14.85952272,0.286990104
4756,#131,m1,UV,14.85952272,0.286990104
4757,#009,m1,UV,14.86187102,0.287171132
4758,#289,m3,UV,14.86187102,0.287171132
4759,#317,m2,UV,14.86187102,0.287171132
4760,#258,m1,UV,14.86220618,0.287231475
4761,#282,m1,UV,14.86254127,0.28735216
4762,#291,m1,UV,14.86254127,0.28735216
4763,#003,m1,UV,14.8632112,0.287533189
4764,#009,m4,UV,14.8632112,0.287533189
4765,#131,m4,UV,14.8632112,0.287533189
4766,#131,m2,UV,14.86421551,0.287593531
4767,#282,m1,UV,14.86455012,0.287653874
4768,#003,m2,UV,14.86488466,0.287774559
4769,#974,m2,UV,14.86488466,0.287774559
4770,#022,m4,UV,14.86521912,0.287834902
4771,#263,m1,UV,14.86555351,0.287895245
4772,#258,m1,UV,14.86689026,0.28801593
4773,#974,m2,UV,14.86689026,0.28801593
4774,#003,m3,UV,14.86755818,0.288257301
4775,#022,m5,UV,14.86755818,0.288257301
4776,#282,m1,UV,14.86755818,0.288257301
4777,#974,m1,UV,14.86755818,0.288257301
4778,#006,m5,UV,14.86855947,0.288317644
4779,#282,m1,UV,14.86922661,0.288377987
4780,#003,m1,UV,14.86989345,0.288498672
4781,#006,m1,UV,14.86989345,0.288498672
4782,#970,m6,UV,14.87022675,0.288559015
4783,#258,m2,UV,14.87055997,0.288619358
4784,#282,m2,UV,14.87089312,0.288679701
4785,#258,m1,UV,14.8718921,0.288800386
4786,#263,m1,UV,14.8718921,0.288800386
4787,#006,m6,UV,14.87222494,0.288921072
4788,#022,m1,UV,14.87222494,0.288921072
4789,#131,m3,UV,14.8725577,0.288981414
4790,#006,m1,UV,14.87289039,0.289041757
4791,#006,m6,UV,14.873223,0.289222785
4792,#009,m2,UV,14.873223,0.289222785
4793,#258,m1,UV,14.873223,0.289222785
4794,#291,m2,UV,14.87388799,0.289283128
4795,#003,m5,UV,14.87455267,0.289343471
4796,#131,m1,UV,14.8748849,0.289464156
4797,#258,m1,UV,14.8748849,0.289464156
4798,#131,m1,UV,14.87521705,0.289524499
4799,#009,m1,UV,14.87554912,0.289584842
4800,#009,m3,UV,14.87588112,0.289705527
4801,#258,m2,UV,14.87588112,0.289705527
4802,#003,m2,UV,14.87621304,0.28976587
4803,#258,m1,UV,14.87687666,0.289826213
4804,#006,m1,UV,14.87720835,0.290127927
4805,#006,m3,UV,14.87720835,0.290127927
4806,#282,m1,UV,14.87720835,0.290127927
4807,#289,m1,UV,14.87720835,0.290127927
4808,#291,m1,UV,14.87720835,0.290127927
4809,#258,m2,UV,14.87753996,0.290248612
4810,#289,m3,UV,14.87753996,0.290248612
4811,#009,m2,UV,14.8778715,0.290369298
4812,#131,m2,UV,14.8778715,0.290369298
4813,#006,m1,UV,14.87853435,0.290489983
4814,#282,m1,UV,14.87853435,0.290489983
4815,#131,m3,UV,14.87985914,0.290610669
4816,#282,m2,UV,14.87985914,0.290610669
4817,#289,m3,UV,14.88019015,0.290731354
4818,#303,m3,UV,14.88019015,0.290731354
4819,#003,m3,UV,14.88118272,0.290972725
4820,#009,m3,UV,14.88118272,0.290972725
4821,#022,m5,UV,14.88118272,0.290972725
4822,#317,m2,UV,14.88118272,0.290972725
4823,#003,m4,UV,14.88283548,0.291153753
4824,#022,m1,UV,14.88283548,0.291153753
4825,#258,m1,UV,14.88283548,0.291153753
4826,#003,m3,UV,14.8831658,0.291214096
4827,#003,m4,UV,14.88349605,0.291334782
4828,#974,m1,UV,14.88349605,0.291334782
4829,#263,m1,UV,14.88382623,0.291455467
4830,#282,m2,UV,14.88382623,0.291455467
4831,#974,m2,UV,14.88415632,0.29151581
4832,#303,m3,UV,14.88448635,0.291576153
4833,#003,m2,UV,14.88514617,0.291696838
4834,#263,m1,UV,14.88514617,0.291696838
4835,#282,m1,UV,14.88547596,0.291757181
4836,#022,m6,UV,14.8864649,0.291817524
4837,#009,m3,UV,14.88811162,0.291938209
4838,#974,m3,UV,14.88811162,0.291938209
4839,#258,m1,UV,14.88876979,0.291998552
4840,#003,m5,UV,14.88909876,0.292058895
4841,#003,m4,UV,14.89008522,0.29217958
4842,#258,m1,UV,14.89008522,0.29217958
4843,#009,m2,UV,14.89041389,0.292239923
4844,#263,m2,UV,14.89336855,0.292300266
4845,#131,m4,UV,14.89369647,0.292420951
4846,#281,m1,UV,14.89369647,0.292420951
4847,#258,m1,UV,14.89467979,0.292541636
4848,#281,m1,UV,14.89467979,0.292541636
4849,#022,m6,UV,14.89500742,0.292662322
4850,#291,m2,UV,14.89500742,0.292662322
4851,#258,m1,UV,14.89533497,0.292722665
4852,#258,m2,UV,14.89566244,0.292783007
4853,#970,m6,UV,14.8969716,0.29284335
4854,#003,m2,UV,14.89729871,0.292903693
4855,#003,m3,UV,14.89762574,0.293084721
4856,#009,m4,UV,14.89762574,0.293084721
4857,#974,m2,UV,14.89762574,0.293084721
4858,#131,m1,UV,14.89827958,0.293205407
4859,#303,m3,UV,14.89827958,0.293205407
4860,#974,m1,UV,14.89893312,0.293265749
4861,#970,m2,UV,14.89958636,0.293326092
4862,#131,m2,UV,14.90023932,0.293386435
4863,#263,m1,UV,14.90089197,0.293446778
4864,#974,m2,UV,14.90121819,0.29350712
4865,#258,m1,UV,14.9018704,0.293627806
4866,#303,m2,UV,14.9018704,0.293627806
4867,#003,m6,UV,14.9021964,0.293688149
4868,#003,m2,UV,14.90317394,0.293748491
4869,#003,m1,UV,14.90349964,0.293808834
4870,#022,m2,UV,14.90382527,0.293869177
4871,#003,m2,UV,14.90415083,0.294110548
4872,#003,m2,UV,14.90415083,0.294110548
4873,#022,m3,UV,14.90415083,0.294110548
4874,#974,m1,UV,14.90415083,0.294110548
4875,#263,m1,UV,14.90447631,0.294170891
4876,#258,m1,UV,14.90512705,0.294231233
4877,#003,m6,UV,14.90545231,0.294351919
4878,#263,m1,UV,14.90545231,0.294351919
4879,#022,m1,UV,14.90610261,0.294472604
4880,#258,m1,UV,14.90610261,0.294472604
4881,#970,m1,UV,14.90642765,0.294532947
4882,#303,m1,UV,14.90707752,0.29459329
4883,#009,m4,UV,14.90740234,0.294713975
4884,#289,m1,UV,14.90740234,0.294713975
4885,#003,m5,UV,14.90902535,0.294774318
4886,#282,m2,UV,14.90967404,0.294834661
4887,#003,m4,UV,14.90999828,0.294895004
4888,#003,m1,UV,14.91032245,0.295015689
4889,#131,m2,UV,14.91032245,0.295015689
4890,#003,m1,UV,14.91064654,0.295076032
4891,#006,m5,UV,14.91097056,0.295196717
4892,#289,m1,UV,14.91097056,0.295196717
4893,#009,m3,UV,14.91226591,0.29525706
4894,#003,m3,UV,14.91291315,0.295317403
4895,#970,m1,UV,14.91388346,0.295377746
4896,#131,m1,UV,14.91420675,0.295498431
4897,#263,m3,UV,14.91420675,0.295498431
4898,#974,m1,UV,14.91452997,0.295558774
4899,#006,m4,UV,14.91485312,0.295619117
4900,#006,m3,UV,14.9151762,0.295679459
4901,#281,m3,UV,14.9154992,0.295739802
4902,#289,m2,UV,14.91646778,0.295800145
4903,#263,m3,UV,14.9177582,0.29592083
4904,#282,m1,UV,14.9177582,0.29592083
4905,#263,m2,UV,14.91808063,0.295981173
4906,#009,m1,UV,14.91872526,0.296041516
4907,#006,m2,UV,14.91904747,0.296101859
4908,#003,m5,UV,14.91936961,0.296162201
4909,#006,m2,UV,14.92001367,0.296222544
4910,#258,m2,UV,14.92065745,0.296282887
4911,#291,m2,UV,14.92097922,0.296403572
4912,#974,m2,UV,14.92097922,0.296403572
4913,#009,m4,UV,14.92162257,0.296524258
4914,#009,m2,UV,14.92162257,0.296524258
4915,#009,m4,UV,14.92194413,0.296644943
4916,#970,m1,UV,14.92194413,0.296644943
4917,#317,m1,UV,14.92258704,0.296765629
4918,#974,m1,UV,14.92258704,0.296765629
4919,#022,m2,UV,14.92355087,0.296825972
4920,#009,m2,UV,14.92483498,0.297007
4921,#258,m2,UV,14.92483498,0.297007
4922,#970,m4,UV,14.92483498,0.297007
4923,#291,m1,UV,14.92515583,0.297067343
4924,#006,m4,UV,14.92547661,0.297248371
4925,#009,m3,UV,14.92547661,0.297248371
4926,#289,m3,UV,14.92547661,0.297248371
4927,#009,m4,UV,14.92579731,0.297308713
4928,#003,m2,UV,14.92611795,0.297489742
4929,#003,m4,UV,14.92611795,0.297489742
4930,#006,m3,UV,14.92611795,0.297489742
4931,#263,m1,UV,14.92643851,0.297550084
4932,#282,m2,UV,14.926759,0.297610427
4933,#009,m3,UV,14.92772005,0.29767077
4934,#282,m2,UV,14.92804026,0.297791455
4935,#970,m3,UV,14.92804026,0.297791455
4936,#281,m3,UV,14.92900046,0.297851798
4937,#974,m2,UV,14.92964023,0.297912141
4938,#974,m1,UV,14.92996001,0.297972484
4939,#009,m1,UV,14.93059936,0.298032826
4940,#009,m3,UV,14.93091893,0.298093169
4941,#006,m1,UV,14.93123843,0.298213855
4942,#970,m4,UV,14.93123843,0.298213855
4943,#289,m1,UV,14.93155786,0.298274197
4944,#003,m1,UV,14.93283486,0.298394883
4945,#022,m4,UV,14.93283486,0.298394883
4946,#291,m1,UV,14.93315394,0.298455226
4947,#022,m1,UV,14.93347294,0.298575911
4948,#258,m1,UV,14.93347294,0.298575911
4949,#009,m4,UV,14.9350669,0.298636254
4950,#003,m1,UV,14.93538549,0.298696597
4951,#006,m5,UV,14.93602244,0.298756939
4952,#303,m1,UV,14.93665911,0.298817282
4953,#022,m4,UV,14.93697734,0.298877625
4954,#006,m3,UV,14.9372955,0.298937968
4955,#009,m2,UV,14.93761359,0.29899831
4956,#258,m2,UV,14.93856743,0.299058653
4957,#003,m1,UV,14.93920298,0.299118996
4958,#289,m1,UV,14.93983825,0.299179339
4959,#003,m4,UV,14.94047324,0.299239681
4960,#003,m4,UV,14.94110795,0.299300024
4961,#289,m1,UV,14.94237653,0.29942071
4962,#970,m6,UV,14.94237653,0.29942071
4963,#281,m1,UV,14.9426935,0.299481052
4964,#009,m3,UV,14.94301041,0.299541395
4965,#131,m3,UV,14.94332724,0.299722423
4966,#258,m2,UV,14.94332724,0.299722423
4967,#974,m1,UV,14.94332724,0.299722423
4968,#006,m2,UV,14.94396069,0.299782766
4969,#131,m3,UV,14.94427732,0.299843109
4970,#970,m1,UV,14.94459387,0.299903452
4971,#009,m1,UV,14.94522677,0.299963794
4972,#282,m2,UV,14.94554312,0.300024137
4973,#282,m2,UV,14.94585939,0.30008448
4974,#003,m3,UV,14.9461756,0.300205165
4975,#263,m1,UV,14.9461756,0.300205165
4976,#022,m6,UV,14.94712381,0.300325851
4977,#282,m2,UV,14.94712381,0.300325851
4978,#009,m4,UV,14.9477556,0.300446536
4979,#022,m2,UV,14.9477556,0.300446536
4980,#003,m3,UV,14.94838711,0.300567222
4981,#006,m3,UV,14.94838711,0.300567222
4982,#970,m1,UV,14.94933387,0.300627565
4983,#003,m4,UV,14.95059524,0.300687907
4984,#282,m3,UV,14.95091041,0.30074825
4985,#006,m2,UV,14.95122551,0.300808593
4986,#003,m3,UV,14.95154054,0.300868936
4987,#006,m3,UV,14.9521704,0.300929278
4988,#974,m2,UV,14.95248523,0.300989621
4989,#009,m4,UV,14.95311468,0.301049964
4990,#009,m1,UV,14.9534293,0.301110307
4991,#258,m1,UV,14.95405834,0.301170649
4992,#022,m6,UV,14.9546871,0.301230992
4993,#003,m1,UV,14.95500138,0.301351678
4994,#003,m2,UV,14.95500138,0.301351678
4995,#263,m2,UV,14.95562973,0.30141202
4996,#022,m5,UV,14.95625781,0.301472363
4997,#003,m4,UV,14.95657174,0.301532706
4998,#009,m2,UV,14.95688561,0.301593049
4999,#022,m3,UV,14.95719941,0.301713734
5000,#974,m2,UV,14.95719941,0.301713734
5001,#022,m1,UV,14.95751314,0.30183442
5002,#022,m5,UV,14.95751314,0.30183442
5003,#022,m5,UV,14.95782681,0.301894762
5004,#022,m1,UV,14.9581404,0.301955105
5005,#022,m4,UV,14.95845393,0.302015448
5006,#974,m1,UV,14.95876739,0.30207579
5007,#003,m1,UV,14.95908078,0.302256819
5008,#003,m5,UV,14.95908078,0.302256819
5009,#006,m1,UV,14.95908078,0.302256819
5010,#006,m3,UV,14.96033366,0.302317161
5011,#282,m2,UV,14.96064671,0.302437847
5012,#974,m2,UV,14.96064671,0.302437847
5013,#003,m4,UV,14.9609597,0.30249819
5014,#303,m1,UV,14.96127261,0.302558532
5015,#009,m1,UV,14.96158546,0.302739561
5016,#289,m1,UV,14.96158546,0.302739561
5017,#289,m2,UV,14.96158546,0.302739561
5018,#022,m1,UV,14.96189824,0.302799903
5019,#263,m1,UV,14.96221095,0.302860246
5020,#131,m1,UV,14.96252359,0.303041274
5021,#258,m1,UV,14.96252359,0.303041274
5022,#258,m1,UV,14.96252359,0.303041274
5023,#303,m1,UV,14.96377349,0.303101617
5024,#006,m4,UV,14.9640858,0.30316196
5025,#006,m3,UV,14.96439804,0.303282645
5026,#970,m2,UV,14.96439804,0.303282645
5027,#009,m4,UV,14.96502231,0.303403331
5028,#970,m5,UV,14.96502231,0.303403331
5029,#003,m3,UV,14.96533434,0.303524016
5030,#974,m3,UV,14.96533434,0.303524016
5031,#022,m5,UV,14.96564631,0.303584359
5032,#022,m4,UV,14.96595821,0.30382573
5033,#258,m1,UV,14.96595821,0.30382573
5034,#263,m1,UV,14.96595821,0.30382573
5035,#282,m3,UV,14.96595821,0.30382573
5036,#003,m6,UV,14.96627004,0.303886073
5037,#009,m4,UV,14.96658181,0.303946416
5038,#006,m3,UV,14.96689351,0.304067101
5039,#289,m1,UV,14.96689351,0.304067101
5040,#006,m2,UV,14.9678282,0.304127444
5041,#131,m3,UV,14.96813963,0.304187787
5042,#974,m2,UV,14.96845099,0.304248129
5043,#022,m1,UV,14.96907351,0.304368815
5044,#282,m1,UV,14.96907351,0.304368815
5045,#009,m4,UV,14.97000679,0.304429158
5046,#131,m1,UV,14.97062864,0.3044895
5047,#003,m2,UV,14.97093947,0.304730871
5048,#003,m5,UV,14.97093947,0.304730871
5049,#006,m3,UV,14.97093947,0.304730871
5050,#258,m2,UV,14.97093947,0.304730871
5051,#009,m1,UV,14.97125023,0.304791214
5052,#009,m2,UV,14.97156092,0.3049119
5053,#131,m3,UV,14.97156092,0.3049119
5054,#009,m4,UV,14.9721821,0.304972242
5055,#282,m1,UV,14.97249259,0.305092928
5056,#970,m4,UV,14.97249259,0.305092928
5057,#003,m1,UV,14.97280302,0.305213613
5058,#022,m5,UV,14.97280302,0.305213613
5059,#003,m3,UV,14.97404404,0.305334299
5060,#258,m1,UV,14.97404404,0.305334299
5061,#022,m3,UV,14.97435413,0.305394642
5062,#022,m2,UV,14.975284,0.305454984
5063,#003,m2,UV,14.97590359,0.30557567
5064,#022,m6,UV,14.97590359,0.30557567
5065,#009,m1,UV,14.97621328,0.305696355
5066,#974,m3,UV,14.97621328,0.305696355
5067,#263,m3,UV,14.9765229,0.305756698
5068,#022,m5,UV,14.97714195,0.305817041
5069,#303,m2,UV,14.97776073,0.305877384
5070,#317,m2,UV,14.97807003,0.305937726
5071,#009,m4,UV,14.97837925,0.306058412
5072,#022,m1,UV,14.97837925,0.306058412
5073,#258,m1,UV,14.97868841,0.306118755
5074,#006,m2,UV,14.9796155,0.30623944
5075,#258,m1,UV,14.9796155,0.30623944
5076,#291,m1,UV,14.98023322,0.306299783
5077,#303,m1,UV,14.98085068,0.306360126
5078,#009,m2,UV,14.98146788,0.306420468
5079,#263,m3,UV,14.98270148,0.306480811
5080,#970,m1,UV,14.98362598,0.306541154
5081,#003,m1,UV,14.98393402,0.306601497
5082,#131,m1,UV,14.98424199,0.306782525
5083,#131,m2,UV,14.98424199,0.306782525
5084,#263,m1,UV,14.98424199,0.306782525
5085,#009,m2,UV,14.98608845,0.306842867
5086,#006,m5,UV,14.98639596,0.30690321
5087,#003,m1,UV,14.98701079,0.307023896
5088,#289,m1,UV,14.98701079,0.307023896
5089,#003,m5,UV,14.9873181,0.307204924
5090,#303,m1,UV,14.9873181,0.307204924
5091,#974,m1,UV,14.9873181,0.307204924
5092,#009,m4,UV,14.98762535,0.307265267
5093,#317,m1,UV,14.98793254,0.307325609
5094,#006,m6,UV,14.98916063,0.307385952
5095,#289,m1,UV,14.99008101,0.307506638
5096,#970,m1,UV,14.99008101,0.307506638
5097,#131,m2,UV,14.99069427,0.30756698
5098,#131,m1,UV,14.9910008,0.307627323
5099,#003,m2,UV,14.9931447,0.307748009
5100,#006,m6,UV,14.9931447,0.307748009
5101,#282,m1,UV,14.99406255,0.307868694
5102,#289,m2,UV,14.99406255,0.307868694
5103,#009,m1,UV,14.99436836,0.307929037
5104,#003,m1,UV,14.99467412,0.308049722
5105,#009,m1,UV,14.99467412,0.308049722
5106,#022,m2,UV,14.99497981,0.308110065
