"","mouse_id","month","treatment","clade_volume","ln2volume"
"136","#022","m5","UV",15386.20414,13.90934973
"137","#006","m5","UV",15413.87717,13.91194218
"138","#022","m5","UV",15517.65103,13.92162257
"139","#003","m5","UV",15545.32405,13.92419307
"140","#003","m5","UV",15552.24231,13.92483498
"141","#003","m5","UV",15552.24231,13.92483498
"142","#003","m5","UV",15586.8336,13.92804026
"143","#022","m5","UV",15759.79003,13.94396069
"144","#006","m5","UV",16015.76555,13.96720514
"145","#006","m5","UV",16057.27509,13.97093947
"146","#006","m5","UV",16154.13069,13.9796155
"147","#022","m5","UV",16271.74107,13.99008101
"148","#970","m5","UV",16354.76015,13.99742298
"149","#022","m5","UV",16361.67841,13.99803313
"150","#003","m5","UV",16576.14439,14.01682085
"151","#006","m5","UV",16700.67302,14.02761862
"152","#970","m5","UV",16762.93733,14.03298735
"153","#022","m5","UV",16811.36513,14.03714926
"154","#022","m5","UV",16873.62945,14.0424827
"155","#006","m5","UV",17281.80663,14.07696642
"156","#022","m5","UV",17427.09003,14.08904407
"157","#022","m5","UV",17434.00829,14.08961668
"158","#022","m5","UV",17489.35434,14.09418941
"159","#006","m5","UV",17648.47426,14.10725585
"160","#006","m5","UV",17779.92115,14.11796131
"161","#003","m5","UV",17856.02198,14.12412309
"162","#022","m5","UV",18063.5697,14.1407954
"163","#022","m5","UV",18084.32447,14.14245209
"164","#970","m5","UV",18084.32447,14.14245209
"165","#006","m5","UV",18160.4253,14.14851037
"166","#022","m5","UV",18264.19916,14.15673088
"167","#006","m5","UV",18271.11741,14.15727725
"168","#006","m5","UV",18291.87219,14.15891512
"169","#003","m5","UV",18319.54521,14.16109607
"170","#970","m5","UV",18374.89127,14.16544809
"171","#970","m5","UV",18464.82862,14.17249225
"172","#022","m5","UV",18478.66513,14.17357292
"173","#006","m5","UV",18499.4199,14.17519241
"174","#003","m5","UV",18540.92945,14.17842595
"175","#003","m5","UV",18561.68422,14.18004
"176","#003","m5","UV",18658.53982,14.18754847
"177","#022","m5","UV",18789.98671,14.19767643
"178","#970","m5","UV",18810.74148,14.1992691
"179","#006","m5","UV",19039.04397,14.21667342
"180","#003","m5","UV",19052.88048,14.21772151
"181","#970","m5","UV",19094.39003,14.22086121
"182","#022","m5","UV",19315.77426,14.23749189
"183","#970","m5","UV",19371.12032,14.24161977
"184","#003","m5","UV",19461.05766,14.2483025
"185","#970","m5","UV",19973.0087,14.28576405
"186","#006","m5","UV",20014.51824,14.28875927
"187","#006","m5","UV",20042.19127,14.29075263
"188","#006","m5","UV",20277.41202,14.30758591
"189","#022","m5","UV",20374.26762,14.31446058
"190","#022","m5","UV",20457.28671,14.32032719
"191","#006","m5","UV",20478.04148,14.32179012
"192","#970","m5","UV",20491.87799,14.32276459
"193","#003","m5","UV",20609.48837,14.33102107
"194","#006","m5","UV",20671.75268,14.33537309
"195","#022","m5","UV",20720.18048,14.33874895
"196","#022","m5","UV",20754.77177,14.34115545
"197","#022","m5","UV",20865.46388,14.34882937
"198","#022","m5","UV",20941.56471,14.35408162
"199","#970","m5","UV",21114.52115,14.36594791
"200","#003","m5","UV",21273.64106,14.37677936
"201","#006","m5","UV",21370.49666,14.38333282
"202","#022","m5","UV",21481.18878,14.39078621
"203","#022","m5","UV",21522.69832,14.39357134
"204","#006","m5","UV",21626.47218,14.40051072
"205","#003","m5","UV",21654.14521,14.4023556
"206","#022","m5","UV",22173.01451,14.4365173
"207","#006","m5","UV",22179.93276,14.43696737
"208","#006","m5","UV",22733.39334,14.47252543
"209","#003","m5","UV",22816.41243,14.47778434
"210","#006","m5","UV",22961.69583,14.48694158
"211","#003","m5","UV",23023.96015,14.49084838
"212","#006","m5","UV",23030.87841,14.49128182
"213","#006","m5","UV",23093.14272,14.4951769
"214","#022","m5","UV",23093.14272,14.4951769
"215","#022","m5","UV",23141.57052,14.49819916
"216","#003","m5","UV",23189.99832,14.5012151
"217","#970","m5","UV",23321.44521,14.50936957
"218","#970","m5","UV",23328.36347,14.50979748
"219","#003","m5","UV",23356.0365,14.51150785
"220","#003","m5","UV",23418.30081,14.51534878
"221","#003","m5","UV",23632.76679,14.52850092
"222","#022","m5","UV",23826.47799,14.54027809
"223","#006","m5","UV",23833.39625,14.54069693
"224","#003","m5","UV",23916.41533,14.54571355
"225","#022","m5","UV",24061.69874,14.55445088
"226","#003","m5","UV",24193.14562,14.56231074
"227","#006","m5","UV",24373.02031,14.57299742
"228","#006","m5","UV",24691.26015,14.59171285
"229","#003","m5","UV",25078.68255,14.61417394
"230","#970","m5","UV",25507.6145,14.63864036
"231","#003","m5","UV",25680.57093,14.64838966
"232","#022","m5","UV",25763.59002,14.65304602
"233","#022","m5","UV",25839.69085,14.65730119
"234","#022","m5","UV",26109.50288,14.67228737
"235","#022","m5","UV",26164.84894,14.67534231
"236","#003","m5","UV",26192.52197,14.67686736
"237","#006","m5","UV",26393.15143,14.687876
"238","#003","m5","UV",26441.57923,14.69052072
"239","#003","m5","UV",26455.41575,14.69127547
"240","#006","m5","UV",26517.68006,14.69466694
"241","#022","m5","UV",26607.61741,14.69955171
"242","#970","m5","UV",26607.61741,14.69955171
"243","#003","m5","UV",26628.37218,14.70067662
"244","#970","m5","UV",26766.73732,14.70815367
"245","#022","m5","UV",26835.9199,14.71187772
"246","#022","m5","UV",26912.02073,14.7159631
"247","#003","m5","UV",27008.87633,14.721146
"248","#006","m5","UV",27230.26056,14.73292317
"249","#022","m5","UV",27237.17882,14.73328966
"250","#006","m5","UV",27375.54396,14.74060001
"251","#970","m5","UV",27389.38048,14.74132901
"252","#006","m5","UV",27403.21699,14.74205765
"253","#003","m5","UV",27410.13525,14.74242183
"254","#003","m5","UV",27596.92819,14.75222007
"255","#006","m5","UV",27596.92819,14.75222007
"256","#022","m5","UV",27596.92819,14.75222007
"257","#970","m5","UV",27659.19251,14.75547142
"258","#970","m5","UV",27693.7838,14.75727456
"259","#006","m5","UV",27908.24977,14.76840403
"260","#022","m5","UV",27970.51409,14.77161915
"261","#022","m5","UV",28074.28795,14.77696181
"262","#006","m5","UV",28101.96097,14.77838319
"263","#003","m5","UV",28517.05641,14.79953745
"264","#022","m5","UV",28523.97467,14.79988741
"265","#006","m5","UV",28835.29624,14.81554822
"266","#003","m5","UV",28904.47882,14.81900544
"267","#003","m5","UV",28994.41616,14.82348747
"268","#006","m5","UV",29139.69956,14.83069838
"269","#006","m5","UV",29153.53608,14.83138326
"270","#006","m5","UV",29395.67508,14.84331629
"271","#022","m5","UV",29727.75143,14.85952272
"272","#022","m5","UV",29893.7896,14.86755818
"273","#006","m5","UV",29914.54438,14.86855947
"274","#003","m5","UV",30039.07301,14.87455267
"275","#022","m5","UV",30177.43815,14.88118272
"276","#003","m5","UV",30343.47633,14.88909876
"277","#003","m5","UV",30765.49002,14.90902535
"278","#006","m5","UV",30806.99956,14.91097056
"279","#003","m5","UV",30986.87425,14.91936961
"280","#006","m5","UV",31346.62363,14.93602244
"281","#022","m5","UV",31789.39209,14.95625781
"282","#022","m5","UV",31817.06512,14.95751314
"283","#022","m5","UV",31823.98338,14.95782681
"284","#003","m5","UV",31851.65641,14.95908078
"285","#970","m5","UV",31983.10329,14.96502231
"286","#022","m5","UV",31996.93981,14.96564631
"287","#003","m5","UV",32114.55018,14.97093947
"288","#022","m5","UV",32156.05973,14.97280301
"289","#022","m5","UV",32252.91533,14.97714195
"290","#006","m5","UV",32460.46305,14.98639596
"291","#003","m5","UV",32481.21782,14.9873181
"292","#006","m5","UV",32771.78462,15.00016662
"293","#022","m5","UV",33076.18794,15.01350535
"294","#970","m5","UV",33318.32695,15.02402834
"295","#006","m5","UV",33339.08172,15.02492675
"296","#970","m5","UV",33456.69209,15.03000719
"297","#006","m5","UV",33657.32155,15.03863275
"298","#003","m5","UV",33996.31616,15.0530908
"299","#003","m5","UV",34010.15267,15.05367786
"300","#003","m5","UV",34591.28628,15.07812104
"301","#970","m5","UV",34805.75226,15.08703814
"302","#006","m5","UV",35241.60246,15.10499191
"303","#022","m5","UV",35303.86678,15.10753859
"304","#022","m5","UV",35317.70329,15.10810391
"305","#006","m5","UV",35511.4145,15.11599521
"306","#022","m5","UV",35566.76055,15.11824196
"307","#003","m5","UV",35594.43358,15.11936402
"308","#022","m5","UV",35670.53441,15.12244521
"309","#022","m5","UV",35891.91864,15.13137143
"310","#006","m5","UV",36168.64893,15.14245209
"311","#970","m5","UV",36286.25931,15.14713572
"312","#003","m5","UV",36341.60537,15.14933453
"313","#003","m5","UV",36376.19665,15.15070709
"314","#970","m5","UV",36583.74437,15.15891512
"315","#022","m5","UV",37033.43109,15.1765406
"316","#006","m5","UV",37531.54561,15.19581608
"317","#022","m5","UV",37863.62196,15.2085248
"318","#006","m5","UV",38022.74188,15.21457495
"319","#006","m5","UV",38154.18877,15.21955383
"320","#003","m5","UV",38244.12611,15.22295056
"321","#022","m5","UV",38299.47217,15.22503689
"322","#022","m5","UV",38320.22694,15.22581848
"323","#003","m5","UV",38396.32777,15.22868072
"324","#022","m5","UV",38673.05806,15.23904123
"325","#006","m5","UV",39835.32528,15.28176074
"326","#003","m5","UV",39862.99831,15.28276261
"327","#003","m5","UV",40201.99291,15.2949794
"328","#022","m5","UV",40873.06387,15.31886277
"329","#003","m5","UV",40886.90038,15.31935108
"330","#022","m5","UV",40907.65515,15.32008322
"331","#022","m5","UV",41135.95764,15.32811241
"332","#022","m5","UV",41301.99582,15.33392388
"333","#006","m5","UV",41634.07217,15.34547705
"334","#970","m5","UV",41758.6008,15.34978575
"335","#022","m5","UV",42242.87881,15.36642054
"336","#022","m5","UV",42360.48918,15.37043163
"337","#006","m5","UV",42498.85432,15.37513633
"338","#022","m5","UV",42789.42113,15.38496654
"339","#006","m5","UV",42872.44022,15.38776291
"340","#022","m5","UV",42976.21407,15.39125078
"341","#022","m5","UV",43183.76179,15.3982013
"342","#003","m5","UV",43218.35308,15.39935648
"343","#022","m5","UV",43515.83814,15.40925296
"344","#003","m5","UV",43792.56843,15.41839845
"345","#022","m5","UV",44020.87092,15.42590007
"346","#003","m5","UV",44193.82735,15.43155726
"347","#022","m5","UV",44207.66387,15.43200888
"348","#022","m5","UV",44346.02901,15.4365173
"349","#022","m5","UV",44463.63938,15.44033842
"350","#006","m5","UV",44498.23067,15.44146035
"351","#022","m5","UV",44664.26884,15.44683352
"352","#022","m5","UV",45162.38337,15.462834
"353","#022","m5","UV",45190.0564,15.46371774
"354","#006","m5","UV",45356.09457,15.4690088
"355","#006","m5","UV",45612.07009,15.47712803
"356","#003","m5","UV",45826.53606,15.48389562
"357","#970","m5","UV",45895.71864,15.48607196
"358","#022","m5","UV",45916.47341,15.48672422
"359","#006","m5","UV",46144.7759,15.49387971
"360","#022","m5","UV",46151.69415,15.49409599
"361","#970","m5","UV",46165.53067,15.49452845
"362","#006","m5","UV",46213.95847,15.49604105
"363","#022","m5","UV",46414.58793,15.50229069
"364","#022","m5","UV",46781.25556,15.51364296
"365","#006","m5","UV",47217.10577,15.52702199
"366","#003","m5","UV",47659.87424,15.54048752
"367","#003","m5","UV",47756.72984,15.54341643
"368","#022","m5","UV",47853.58544,15.5463394
"369","#022","m5","UV",48047.29664,15.55216764
"370","#022","m5","UV",48220.25307,15.5573516
"371","#003","m5","UV",48324.02693,15.56045306
"372","#006","m5","UV",49410.19332,15.59252108
"373","#003","m5","UV",49763.02444,15.60278655
"374","#003","m5","UV",50012.0817,15.60998904
"375","#022","m5","UV",50164.28336,15.61437292
"376","#003","m5","UV",50198.87465,15.6153674
"377","#970","m5","UV",50572.46054,15.62606435
"378","#022","m5","UV",50835.35432,15.63354457
"379","#003","m5","UV",50973.71946,15.63746601
"380","#006","m5","UV",51278.12278,15.64605583
"381","#022","m5","UV",52018.37631,15.66673375
"382","#022","m5","UV",52225.92403,15.67247849
"383","#003","m5","UV",52495.73606,15.67991262
"384","#970","m5","UV",53332.84519,15.70273667
"385","#006","m5","UV",53436.61905,15.70554111
"386","#003","m5","UV",54550.45846,15.7353037
"387","#003","m5","UV",55366.81282,15.75673386
"388","#970","m5","UV",57054.86759,15.80006235
"389","#003","m5","UV",57220.90576,15.80425471
"390","#022","m5","UV",57352.35265,15.80756505
"391","#022","m5","UV",58154.87049,15.8276124
"392","#022","m5","UV",58390.09124,15.83343595
"393","#006","m5","UV",58403.92776,15.83377778
"394","#022","m5","UV",58604.55722,15.83872524
"395","#022","m5","UV",58659.90327,15.84008707
"396","#006","m5","UV",59130.34477,15.85161107
"397","#003","m5","UV",59213.36385,15.85363519
"398","#970","m5","UV",59393.23854,15.85801108
"399","#022","m5","UV",59441.66634,15.85918694
"400","#022","m5","UV",59531.60369,15.86136814
"401","#022","m5","UV",59538.52195,15.86153579
"402","#022","m5","UV",59614.62277,15.86337863
"403","#022","m5","UV",60430.97713,15.88300065
"404","#022","m5","UV",60859.90908,15.89320456
"405","#006","m5","UV",60908.33688,15.89435209
"406","#022","m5","UV",62478.78128,15.93107869
"407","#006","m5","UV",62969.97754,15.94237653
"408","#022","m5","UV",63564.94767,15.9559438
"409","#003","m5","UV",64139.16302,15.96891791
"410","#006","m5","UV",64180.67256,15.96985129
"411","#022","m5","UV",64422.81157,15.975284
"412","#006","m5","UV",64734.13314,15.982239
"413","#022","m5","UV",65218.41115,15.99299167
"414","#022","m5","UV",65232.24767,15.99329772
"415","#022","m5","UV",65425.95887,15.99757554
"416","#022","m5","UV",66069.35679,16.01169368
"417","#006","m5","UV",66456.7792,16.02012875
"418","#006","m5","UV",66761.18252,16.02672189
"419","#003","m5","UV",67293.88833,16.03818786
"420","#022","m5","UV",67715.90202,16.04720705
"421","#022","m5","UV",68241.68957,16.05836575
"422","#006","m5","UV",68497.66509,16.06376719
"423","#003","m5","UV",68781.31364,16.06972905
"424","#022","m5","UV",68954.27007,16.07335227
"425","#003","m5","UV",69583.83148,16.0864645
"426","#022","m5","UV",70836.03604,16.11219586
"427","#022","m5","UV",70981.31945,16.11515177
"428","#022","m5","UV",71493.27048,16.12551983
"429","#006","m5","UV",72060.56758,16.13692239
"430","#003","m5","UV",72240.44227,16.1405191
"431","#003","m5","UV",72842.33065,16.15248946
"432","#006","m5","UV",72897.67671,16.15358522
"433","#006","m5","UV",73015.28708,16.15591093
"434","#022","m5","UV",73395.79123,16.16340972
"435","#022","m5","UV",73970.00658,16.17465278
"436","#022","m5","UV",74571.89496,16.18634438
"437","#006","m5","UV",74606.48625,16.18701344
"438","#970","m5","UV",74800.19745,16.19075446
"439","#022","m5","UV",74807.11571,16.19088789
"440","#003","m5","UV",75533.53272,16.20482964
"441","#022","m5","UV",76093.91156,16.2154934
"442","#022","m5","UV",76170.01239,16.21693551
"443","#006","m5","UV",76176.93065,16.21706654
"444","#006","m5","UV",76675.04517,16.22646949
"445","#006","m5","UV",78293.91737,16.25661261
"446","#022","m5","UV",78342.34517,16.2575047
"447","#006","m5","UV",78349.26342,16.25763209
"448","#022","m5","UV",78625.99371,16.26271873
"449","#022","m5","UV",78847.37795,16.26677516
"450","#022","m5","UV",79968.13562,16.28713763
"451","#003","m5","UV",80978.20118,16.30524598
"452","#003","m5","UV",81587.00782,16.31605181
"453","#006","m5","UV",81614.68085,16.31654107
"454","#006","m5","UV",82195.81446,16.32677731
"455","#970","m5","UV",82216.56923,16.32714155
"456","#970","m5","UV",82417.19869,16.33065781
"457","#003","m5","UV",82486.38126,16.33186833
"458","#022","m5","UV",83012.16881,16.34103522
"459","#006","m5","UV",83046.7601,16.34163627
"460","#006","m5","UV",83745.50408,16.35372412
"461","#022","m5","UV",84333.55595,16.36381917
"462","#970","m5","UV",84741.73313,16.37078501
"463","#006","m5","UV",86118.46632,16.39403501
"464","#006","m5","UV",87176.95968,16.41165927
"465","#003","m5","UV",90878.22731,16.47164707
"466","#006","m5","UV",91632.31736,16.48356888
"467","#022","m5","UV",92815.33935,16.50207564
"468","#022","m5","UV",92946.78623,16.50411736
"469","#006","m5","UV",94178.23603,16.52310608
"470","#003","m5","UV",95098.36424,16.53713291
"471","#003","m5","UV",95388.93105,16.54153424
"472","#022","m5","UV",95976.98291,16.55040084
"473","#022","m5","UV",96080.75677,16.55195989
"474","#003","m5","UV",96108.4298,16.55237536
"475","#022","m5","UV",96115.34806,16.5524792
"476","#022","m5","UV",96364.40532,16.55621273
"477","#006","m5","UV",96551.19826,16.55900654
"478","#022","m5","UV",96606.54432,16.5598333
"479","#022","m5","UV",96634.21735,16.56024651
"480","#006","m5","UV",96744.90947,16.56189813
"481","#970","m5","UV",97007.80324,16.56581318
"482","#970","m5","UV",97201.51445,16.56869117
"483","#970","m5","UV",98038.62357,16.58106261
"484","#970","m5","UV",98066.2966,16.58146978
"485","#970","m5","UV",98585.1659,16.58908296
"486","#022","m5","UV",99470.70283,16.60198405
"487","#022","m5","UV",99553.72191,16.60318763
"488","#003","m5","UV",99712.84183,16.6054917
"489","#022","m5","UV",99754.35137,16.60609215
"490","#022","m5","UV",99961.89909,16.60909069
"491","#022","m5","UV",100598.3788,16.61824753
"492","#022","m5","UV",100958.1281,16.62339754
"493","#022","m5","UV",101400.8966,16.62971088
"494","#003","m5","UV",101511.5887,16.63128491
"495","#022","m5","UV",101982.0302,16.63795544
"496","#022","m5","UV",102487.063,16.64508228
"497","#006","m5","UV",103600.9024,16.66067704
"498","#022","m5","UV",104154.363,16.66836375
"499","#022","m5","UV",104929.2078,16.67905679
"500","#003","m5","UV",104977.6356,16.67972248
"501","#006","m5","UV",105122.919,16.68171772
"502","#003","m5","UV",105268.2024,16.68371019
"503","#022","m5","UV",105517.2597,16.68711948
"504","#006","m5","UV",107073.8676,16.70824689
"505","#003","m5","UV",109093.9987,16.73521221
"506","#970","m5","UV",109737.3966,16.74369573
"507","#022","m5","UV",111570.7348,16.76759913
"508","#003","m5","UV",111882.0563,16.77161915
"509","#003","m5","UV",111958.1572,16.77260012
"510","#970","m5","UV",112117.2771,16.77464909
"511","#022","m5","UV",113175.7705,16.7882056
"512","#022","m5","UV",113860.6779,16.79691007
"513","#970","m5","UV",114144.3265,16.80049963
"514","#006","m5","UV",114497.1576,16.80495226
"515","#022","m5","UV",115292.7572,16.81494236
"516","#022","m5","UV",117126.0953,16.83770301
"517","#003","m5","UV",117658.8012,16.84424972
"518","#006","m5","UV",119153.1447,16.8624575
"519","#003","m5","UV",121740.5729,16.89345053
"520","#022","m5","UV",122204.0962,16.89893312
"521","#022","m5","UV",123151.8974,16.91007933
"522","#003","m5","UV",123317.9356,16.91202312
"523","#022","m5","UV",123331.7721,16.91218498
"524","#003","m5","UV",123899.0692,16.91880582
"525","#022","m5","UV",123947.497,16.91936961
"526","#006","m5","UV",124992.1538,16.93147801
"527","#006","m5","UV",125227.3746,16.93419044
"528","#003","m5","UV",128465.119,16.97101716
"529","#022","m5","UV",128617.3206,16.97272542
"530","#003","m5","UV",128721.0945,16.97388897
"531","#022","m5","UV",130713.5526,16.9960492
"532","#970","m5","UV",132007.2667,17.01025782
"533","#006","m5","UV",133300.9808,17.02432787
"534","#006","m5","UV",134912.9347,17.04166915
"535","#003","m5","UV",135058.2182,17.0432219
"536","#970","m5","UV",136061.3655,17.05389795
"537","#022","m5","UV",138807.9136,17.08273029
"538","#006","m5","UV",138987.7883,17.08459861
"539","#022","m5","UV",139278.3551,17.08761154
"540","#006","m5","UV",140696.5978,17.10222792
"541","#022","m5","UV",141222.3854,17.10760926
"542","#022","m5","UV",141360.7505,17.10902208
"543","#970","m5","UV",142827.421,17.12391346
"544","#003","m5","UV",142882.7671,17.1244724
"545","#003","m5","UV",143657.6119,17.13227491
"546","#006","m5","UV",144757.6148,17.14327972
"547","#022","m5","UV",145484.0318,17.15050129
"548","#006","m5","UV",146618.626,17.16170887
"549","#003","m5","UV",147255.1057,17.16795813
"550","#006","m5","UV",147372.7161,17.16910993
"551","#006","m5","UV",149835.6156,17.19302106
"552","#003","m5","UV",150264.5476,17.19714514
"553","#022","m5","UV",150921.782,17.20344151
"554","#970","m5","UV",150921.782,17.20344151
"555","#006","m5","UV",151032.4742,17.20449926
"556","#970","m5","UV",151253.8584,17.20661242
"557","#022","m5","UV",152056.3762,17.21424679
"558","#022","m5","UV",153280.9078,17.22581848
"559","#970","m5","UV",154104.1804,17.23354647
"560","#022","m5","UV",155799.1534,17.24932787
"561","#003","m5","UV",155861.4177,17.24990432
"562","#003","m5","UV",155999.7829,17.2511845
"563","#022","m5","UV",157293.497,17.2630995
"564","#022","m5","UV",158448.8459,17.27365763
"565","#006","m5","UV",159957.026,17.28732484
"566","#003","m5","UV",159984.699,17.28757441
"567","#003","m5","UV",160185.3285,17.28938249
"568","#022","m5","UV",160579.6692,17.29292972
"569","#022","m5","UV",161479.0426,17.30098741
"570","#022","m5","UV",161721.1816,17.30314912
"571","#022","m5","UV",162004.8302,17.3056773
"572","#003","m5","UV",162170.8683,17.30715516
"573","#003","m5","UV",162779.675,17.31256105
"574","#003","m5","UV",165332.5119,17.33501093
"575","#970","m5","UV",166128.1115,17.3419367
"576","#006","m5","UV",167013.6484,17.34960648
"577","#022","m5","UV",167041.3214,17.3498455
"578","#022","m5","UV",167089.7492,17.3502637
"579","#022","m5","UV",167746.9837,17.3559273
"580","#022","m5","UV",168501.0737,17.36239826
"581","#022","m5","UV",169614.9131,17.3719035
