"","mouse_id","month","treatment","clade_volume","ln2volume"
"387","#303","m1","UV",11242.16804,13.45663266
"388","#131","m1","UV",11249.0863,13.4575202
"389","#006","m1","UV",11256.00456,13.4584072
"390","#131","m1","UV",11262.92281,13.45929365
"391","#263","m1","UV",11262.92281,13.45929365
"392","#282","m1","UV",11262.92281,13.45929365
"393","#317","m1","UV",11269.84107,13.46017955
"394","#289","m1","UV",11276.75933,13.46106491
"395","#263","m1","UV",11290.59584,13.462834
"396","#009","m1","UV",11297.5141,13.46371774
"397","#009","m1","UV",11304.43236,13.46460093
"398","#970","m1","UV",11304.43236,13.46460093
"399","#317","m1","UV",11311.35061,13.46548358
"400","#258","m1","UV",11325.18713,13.46724727
"401","#974","m1","UV",11332.10539,13.4681283
"402","#131","m1","UV",11339.02364,13.4690088
"403","#003","m1","UV",11352.86016,13.47076818
"404","#003","m1","UV",11352.86016,13.47076818
"405","#317","m1","UV",11394.3697,13.4760335
"406","#009","m1","UV",11408.20622,13.47778434
"407","#263","m1","UV",11408.20622,13.47778434
"408","#006","m1","UV",11422.04273,13.47953307
"409","#258","m1","UV",11428.96099,13.48040663
"410","#303","m1","UV",11428.96099,13.48040663
"411","#970","m1","UV",11428.96099,13.48040663
"412","#974","m1","UV",11428.96099,13.48040663
"413","#303","m1","UV",11435.87924,13.48127967
"414","#974","m1","UV",11435.87924,13.48127967
"415","#009","m1","UV",11442.7975,13.48215218
"416","#289","m1","UV",11442.7975,13.48215218
"417","#289","m1","UV",11442.7975,13.48215218
"418","#258","m1","UV",11463.55227,13.48476655
"419","#970","m1","UV",11463.55227,13.48476655
"420","#006","m1","UV",11470.47053,13.48563695
"421","#289","m1","UV",11477.38879,13.48650683
"422","#303","m1","UV",11477.38879,13.48650683
"423","#282","m1","UV",11484.30705,13.48737619
"424","#281","m1","UV",11498.14356,13.48911333
"425","#022","m1","UV",11505.06182,13.48998111
"426","#006","m1","UV",11511.98007,13.49084838
"427","#258","m1","UV",11525.81659,13.49258135
"428","#974","m1","UV",11539.6531,13.49431223
"429","#022","m1","UV",11546.57136,13.4951769
"430","#281","m1","UV",11567.32613,13.49776779
"431","#289","m1","UV",11588.0809,13.50035404
"432","#303","m1","UV",11588.0809,13.50035404
"433","#974","m1","UV",11588.0809,13.50035404
"434","#006","m1","UV",11601.91742,13.50207563
"435","#970","m1","UV",11622.67219,13.50465418
"436","#282","m1","UV",11643.42696,13.50722812
"437","#263","m1","UV",11657.26348,13.50894154
"438","#003","m1","UV",11664.18173,13.50979748
"439","#258","m1","UV",11664.18173,13.50979748
"440","#970","m1","UV",11671.09999,13.51065292
"441","#009","m1","UV",11705.69128,13.51492251
"442","#970","m1","UV",11726.44605,13.51747822
"443","#970","m1","UV",11726.44605,13.51747822
"444","#263","m1","UV",11733.36431,13.51832912
"445","#022","m1","UV",11754.11908,13.5208788
"446","#258","m1","UV",11754.11908,13.5208788
"447","#263","m1","UV",11754.11908,13.5208788
"448","#009","m1","UV",11767.95559,13.52257609
"449","#974","m1","UV",11767.95559,13.52257609
"450","#282","m1","UV",11774.87385,13.52342398
"451","#022","m1","UV",11788.71036,13.52511828
"452","#131","m1","UV",11788.71036,13.52511828
"453","#258","m1","UV",11816.38339,13.52850092
"454","#022","m1","UV",11830.21991,13.53018927
"455","#282","m1","UV",11830.21991,13.53018927
"456","#289","m1","UV",11830.21991,13.53018927
"457","#289","m1","UV",11830.21991,13.53018927
"458","#303","m1","UV",11830.21991,13.53018927
"459","#258","m1","UV",11837.13817,13.53103271
"460","#131","m1","UV",11844.05642,13.53187565
"461","#009","m1","UV",11857.89294,13.53356006
"462","#009","m1","UV",11857.89294,13.53356006
"463","#263","m1","UV",11864.81119,13.53440152
"464","#303","m1","UV",11864.81119,13.53440152
"465","#258","m1","UV",11871.72945,13.5352425
"466","#009","m1","UV",11892.48422,13.53776249
"467","#009","m1","UV",11906.32074,13.53944004
"468","#003","m1","UV",11913.239,13.54027809
"469","#291","m1","UV",11927.07551,13.54195272
"470","#003","m1","UV",11933.99377,13.54278931
"471","#289","m1","UV",11933.99377,13.54278931
"472","#282","m1","UV",11968.58505,13.54696498
"473","#258","m1","UV",11989.33983,13.5494646
"474","#317","m1","UV",11989.33983,13.5494646
"475","#009","m1","UV",11996.25808,13.55029684
"476","#289","m1","UV",11996.25808,13.55029684
"477","#974","m1","UV",11996.25808,13.55029684
"478","#258","m1","UV",12003.17634,13.55112861
"479","#303","m1","UV",12010.0946,13.55195989
"480","#009","m1","UV",12017.01285,13.5527907
"481","#263","m1","UV",12017.01285,13.5527907
"482","#003","m1","UV",12044.68588,13.55610915
"483","#258","m1","UV",12086.19543,13.56107255
"484","#282","m1","UV",12086.19543,13.56107255
"485","#258","m1","UV",12093.11368,13.56189813
"486","#970","m1","UV",12093.11368,13.56189813
"487","#258","m1","UV",12106.9502,13.56354787
"488","#282","m1","UV",12106.9502,13.56354787
"489","#006","m1","UV",12113.86846,13.56437203
"490","#282","m1","UV",12113.86846,13.56437203
"491","#317","m1","UV",12120.78671,13.56519572
"492","#022","m1","UV",12127.70497,13.56601894
"493","#258","m1","UV",12127.70497,13.56601894
"494","#974","m1","UV",12162.29626,13.57012802
"495","#317","m1","UV",12183.05103,13.57258786
"496","#006","m1","UV",12189.96929,13.57340687
"497","#022","m1","UV",12210.72406,13.57586113
"498","#009","m1","UV",12217.64231,13.57667829
"499","#003","m1","UV",12224.56057,13.57749499
"500","#006","m1","UV",12224.56057,13.57749499
"501","#003","m1","UV",12238.39709,13.57912699
"502","#258","m1","UV",12245.31534,13.57994231
"503","#303","m1","UV",12245.31534,13.57994231
"504","#303","m1","UV",12245.31534,13.57994231
"505","#131","m1","UV",12252.2336,13.58075716
"506","#022","m1","UV",12266.07012,13.58238548
"507","#289","m1","UV",12266.07012,13.58238548
"508","#974","m1","UV",12272.98837,13.58319896
"509","#258","m1","UV",12293.74314,13.58563663
"510","#303","m1","UV",12321.41617,13.58888046
"511","#303","m1","UV",12321.41617,13.58888046
"512","#291","m1","UV",12335.25269,13.59049965
"513","#282","m1","UV",12356.00746,13.59292503
"514","#317","m1","UV",12376.76223,13.59534633
"515","#003","m1","UV",12383.68049,13.59615253
"516","#970","m1","UV",12390.59875,13.59695828
"517","#970","m1","UV",12397.517,13.59776358
"518","#970","m1","UV",12404.43526,13.59856843
"519","#003","m1","UV",12411.35352,13.59937284
"520","#282","m1","UV",12411.35352,13.59937284
"521","#006","m1","UV",12425.19003,13.6009803
"522","#006","m1","UV",12432.10829,13.60178335
"523","#303","m1","UV",12439.02655,13.60258597
"524","#006","m1","UV",12445.9448,13.60338813
"525","#022","m1","UV",12445.9448,13.60338813
"526","#009","m1","UV",12452.86306,13.60418985
"527","#009","m1","UV",12466.69958,13.60579196
"528","#282","m1","UV",12466.69958,13.60579196
"529","#281","m1","UV",12473.61783,13.60659234
"530","#003","m1","UV",12494.3726,13.60899084
"531","#303","m1","UV",12501.29086,13.60978945
"532","#009","m1","UV",12528.96389,13.61297949
"533","#317","m1","UV",12528.96389,13.61297949
"534","#009","m1","UV",12549.71866,13.6153674
"535","#974","m1","UV",12556.63692,13.61616249
"536","#258","m1","UV",12563.55518,13.61695715
"537","#282","m1","UV",12577.39169,13.61854515
"538","#974","m1","UV",12577.39169,13.61854515
"539","#303","m1","UV",12591.22821,13.6201314
"540","#003","m1","UV",12605.06472,13.62171591
"541","#009","m1","UV",12618.90124,13.62329868
"542","#131","m1","UV",12618.90124,13.62329868
"543","#282","m1","UV",12639.65601,13.62566958
"544","#003","m1","UV",12646.57426,13.62645902
"545","#003","m1","UV",12660.41078,13.62803659
"546","#282","m1","UV",12660.41078,13.62803659
"547","#970","m1","UV",12674.24729,13.62961245
"548","#003","m1","UV",12681.16555,13.63039973
"549","#282","m1","UV",12708.83858,13.63354457
"550","#003","m1","UV",12715.75684,13.63432971
"551","#281","m1","UV",12722.67509,13.63511443
"552","#289","m1","UV",12729.59335,13.63589871
"553","#009","m1","UV",12736.51161,13.63668257
"554","#289","m1","UV",12736.51161,13.63668257
"555","#974","m1","UV",12743.42987,13.63746601
