"","mouse_id","month","treatment","clade_volume","ln2volume"
"72","#003","m3","UV",10972.35601,13.42158572
"73","#003","m3","UV",10979.27427,13.42249507
"74","#003","m3","UV",10979.27427,13.42249507
"75","#003","m3","UV",10993.11078,13.42431207
"76","#003","m3","UV",11034.62032,13.42974937
"77","#970","m3","UV",11076.12987,13.43516625
"78","#022","m3","UV",11096.88464,13.43786709
"79","#006","m3","UV",11131.47593,13.44235727
"80","#006","m3","UV",11138.39418,13.44325363
"81","#970","m3","UV",11145.31244,13.44414944
"82","#006","m3","UV",11152.2307,13.44504469
"83","#003","m3","UV",11235.24978,13.45574458
"84","#022","m3","UV",11290.59584,13.462834
"85","#022","m3","UV",11339.02364,13.4690088
"86","#022","m3","UV",11373.61493,13.47340325
"87","#003","m3","UV",11422.04273,13.47953307
"88","#970","m3","UV",11422.04273,13.47953307
"89","#970","m3","UV",11442.7975,13.48215218
"90","#022","m3","UV",11498.14356,13.48911333
"91","#970","m3","UV",11511.98007,13.49084838
"92","#003","m3","UV",11525.81659,13.49258135
"93","#003","m3","UV",11546.57136,13.4951769
"94","#006","m3","UV",11678.01825,13.51150785
"95","#970","m3","UV",11774.87385,13.52342398
"96","#970","m3","UV",11795.62862,13.52596469
"97","#003","m3","UV",11830.21991,13.53018927
"98","#022","m3","UV",11864.81119,13.53440152
"99","#003","m3","UV",12030.84937,13.55445088
"100","#022","m3","UV",12058.5224,13.55776552
"101","#003","m3","UV",12100.03194,13.56272324
"102","#970","m3","UV",12100.03194,13.56272324
"103","#970","m3","UV",12183.05103,13.57258786
"104","#003","m3","UV",12189.96929,13.57340687
"105","#003","m3","UV",12411.35352,13.59937284
"106","#003","m3","UV",12439.02655,13.60258597
"107","#022","m3","UV",12501.29086,13.60978945
"108","#006","m3","UV",12653.49252,13.62724802
"109","#022","m3","UV",12681.16555,13.63039973
"110","#003","m3","UV",12701.92032,13.632759
"111","#970","m3","UV",12881.79501,13.65304602
"112","#022","m3","UV",12923.30455,13.6576874
"113","#970","m3","UV",12999.40538,13.66615801
"114","#003","m3","UV",13013.2419,13.66769279
"115","#006","m3","UV",13040.91493,13.67075747
"116","#003","m3","UV",13061.6697,13.67305171
"117","#022","m3","UV",13158.5253,13.68371019
"118","#022","m3","UV",13165.44356,13.68446851
"119","#970","m3","UV",13200.03484,13.68825412
"120","#022","m3","UV",13220.78962,13.69052072
"121","#022","m3","UV",13241.54439,13.69278378
"122","#022","m3","UV",13317.64522,13.70105139
"123","#003","m3","UV",13525.19294,13.72336155
"124","#003","m3","UV",13608.21202,13.7321899
"125","#003","m3","UV",13898.77883,13.76267051
"126","#970","m3","UV",13912.61534,13.76410603
"127","#003","m3","UV",13919.5336,13.76482325
"128","#022","m3","UV",14064.817,13.77980316
"129","#006","m3","UV",14078.65352,13.78122174
"130","#970","m3","UV",14078.65352,13.78122174
"131","#006","m3","UV",14272.36472,13.80093677
"132","#003","m3","UV",14417.64812,13.81554822
"133","#003","m3","UV",14431.48464,13.8169321
"134","#970","m3","UV",14459.15767,13.81969589
"135","#003","m3","UV",14479.91244,13.82176526
"136","#003","m3","UV",14590.60455,13.83275204
"137","#970","m3","UV",14618.27758,13.83548571
"138","#022","m3","UV",14659.78713,13.83957653
"139","#022","m3","UV",14735.88796,13.84704638
"140","#006","m3","UV",14749.72447,13.84840038
"141","#970","m3","UV",14749.72447,13.84840038
"142","#970","m3","UV",14950.35393,13.86789202
"143","#006","m3","UV",15040.29127,13.87654489
"144","#003","m3","UV",15074.88256,13.87985914
"145","#003","m3","UV",15095.63733,13.88184405
"146","#022","m3","UV",15109.47385,13.8831658
"147","#003","m3","UV",15116.3921,13.88382623
"148","#003","m3","UV",15199.41119,13.89172782
"149","#022","m3","UV",15213.24771,13.89304055
"150","#003","m3","UV",15427.71368,13.91323666
"151","#003","m3","UV",15503.81451,13.92033559
"152","#970","m3","UV",15503.81451,13.92033559
"153","#003","m3","UV",15517.65103,13.92162257
"154","#003","m3","UV",15621.42488,13.93123843
"155","#003","m3","UV",15745.95352,13.9426935
"156","#006","m3","UV",15787.46306,13.94649174
"157","#970","m3","UV",15787.46306,13.94649174
"158","#003","m3","UV",15801.29957,13.9477556
"159","#970","m3","UV",15815.13609,13.94901835
"160","#970","m3","UV",16050.35683,13.97031775
"161","#006","m3","UV",16064.19335,13.97156092
"162","#970","m3","UV",16064.19335,13.97156092
"163","#022","m3","UV",16216.39501,13.98516552
"164","#970","m3","UV",16271.74107,13.99008101
"165","#003","m3","UV",16278.65932,13.99069427
"166","#003","m3","UV",16340.92364,13.99620191
"167","#006","m3","UV",16396.2697,14.00108001
"168","#022","m3","UV",16410.10621,14.00229696
"169","#970","m3","UV",16423.94273,14.00351288
"170","#022","m3","UV",16506.96181,14.01078699
"171","#022","m3","UV",16686.8365,14.02642285
"172","#022","m3","UV",16693.75476,14.02702086
"173","#006","m3","UV",16714.50953,14.0288134
"174","#970","m3","UV",16887.46596,14.04366524
"175","#970","m3","UV",16970.48505,14.05074018
"176","#970","m3","UV",17025.83111,14.0554376
"177","#006","m3","UV",17150.35974,14.06595122
"178","#022","m3","UV",17164.19625,14.06711468
"179","#006","m3","UV",17316.39791,14.07985124
"180","#003","m3","UV",17378.66223,14.08502941
"181","#003","m3","UV",17399.417,14.08675135
"182","#006","m3","UV",17399.417,14.08675135
"183","#003","m3","UV",17406.33526,14.08732487
"184","#022","m3","UV",17406.33526,14.08732487
"185","#003","m3","UV",17413.25351,14.08789816
"186","#003","m3","UV",17475.51783,14.09304759
"187","#006","m3","UV",17475.51783,14.09304759
"188","#022","m3","UV",17551.61866,14.09931647
"189","#970","m3","UV",17620.80123,14.10499191
"190","#970","m3","UV",17759.16638,14.11627624
"191","#022","m3","UV",17945.95932,14.13137143
"192","#003","m3","UV",18056.65144,14.14024275
"193","#970","m3","UV",18174.26181,14.14960915
"194","#022","m3","UV",18340.29999,14.16272962
"195","#970","m3","UV",18485.58339,14.17411295
"196","#022","m3","UV",18658.53982,14.18754847
"197","#003","m3","UV",18679.29459,14.18915235
"198","#970","m3","UV",18762.31368,14.19555012
"199","#022","m3","UV",18831.49625,14.20086001
"200","#022","m3","UV",18886.84231,14.2050939
"201","#022","m3","UV",18900.67882,14.20615043
"202","#970","m3","UV",19052.88048,14.21772151
"203","#970","m3","UV",19108.22654,14.22190627
"204","#003","m3","UV",19115.1448,14.22242851
"205","#022","m3","UV",19260.4282,14.23335216
"206","#022","m3","UV",19267.34646,14.23387027
"207","#970","m3","UV",19350.36555,14.2400732
"208","#006","m3","UV",19405.7116,14.24419372
"209","#970","m3","UV",19447.22115,14.2472764
"210","#003","m3","UV",19564.83152,14.25597507
"211","#003","m3","UV",19564.83152,14.25597507
"212","#022","m3","UV",19772.37924,14.27119886
"213","#970","m3","UV",19772.37924,14.27119886
"214","#003","m3","UV",19806.97052,14.27372062
"215","#003","m3","UV",19952.25393,14.28426411
"216","#003","m3","UV",19986.84521,14.28676315
"217","#970","m3","UV",20042.19127,14.29075263
"218","#022","m3","UV",20249.73899,14.30561569
"219","#006","m3","UV",20443.45019,14.31935108
"220","#006","m3","UV",20471.12322,14.32130264
"221","#003","m3","UV",20574.89708,14.32859759
"222","#003","m3","UV",20761.69003,14.34163627
"223","#970","m3","UV",20796.28131,14.34403796
"224","#003","m3","UV",20955.40123,14.35503452
"225","#003","m3","UV",20969.23774,14.3559868
"226","#022","m3","UV",21038.42032,14.36073876
"227","#006","m3","UV",21093.76637,14.3645291
"228","#970","m3","UV",21156.03069,14.36878135
"229","#003","m3","UV",21190.62198,14.37113831
"230","#006","m3","UV",21349.74189,14.38193101
"231","#022","m3","UV",21398.16969,14.38519978
"232","#003","m3","UV",21508.86181,14.39264356
"233","#970","m3","UV",21861.69293,14.4161175
"234","#970","m3","UV",21910.12073,14.41930981
"235","#003","m3","UV",21965.46679,14.42294954
"236","#022","m3","UV",22000.05807,14.42521971
"237","#022","m3","UV",22048.48588,14.42839197
"238","#970","m3","UV",22069.24065,14.42974937
"239","#022","m3","UV",22145.34148,14.43471562
"240","#003","m3","UV",22186.85102,14.4374173
"241","#006","m3","UV",22228.36056,14.44011393
"242","#003","m3","UV",22235.27882,14.44056288
"243","#022","m3","UV",22359.80745,14.44862014
"244","#006","m3","UV",22574.27343,14.46239193
"245","#006","m3","UV",22767.98463,14.47471897
"246","#003","m3","UV",22802.57592,14.47690919
"247","#970","m3","UV",22802.57592,14.47690919
"248","#970","m3","UV",22934.0228,14.48520182
"249","#022","m3","UV",22940.94106,14.48563695
"250","#003","m3","UV",22975.53235,14.48781067
"251","#003","m3","UV",22996.28712,14.48911333
"252","#003","m3","UV",23003.20538,14.48954729
"253","#003","m3","UV",23120.81575,14.49690468
"254","#006","m3","UV",23252.26264,14.50508349
"255","#006","m3","UV",23445.97384,14.51705258
"256","#003","m3","UV",24013.27094,14.55154431
"257","#003","m3","UV",24151.63608,14.5598333
"258","#022","m3","UV",24172.39085,14.56107255
"259","#003","m3","UV",24303.83774,14.56889652
"260","#006","m3","UV",24580.56803,14.58523063
"261","#003","m3","UV",24628.99583,14.58807019
"262","#970","m3","UV",24635.91409,14.58847538
"263","#003","m3","UV",24739.68795,14.59453968
"264","#003","m3","UV",24801.95226,14.59816607
"265","#003","m3","UV",24884.97135,14.60298711
"266","#006","m3","UV",25057.92778,14.61297949
"267","#970","m3","UV",25154.78338,14.61854515
"268","#006","m3","UV",25161.70164,14.61894187
"269","#006","m3","UV",25217.0477,14.62211176
"270","#003","m3","UV",25279.31201,14.62566958
"271","#003","m3","UV",25521.45102,14.63942274
"272","#022","m3","UV",25978.056,14.66500585
"273","#003","m3","UV",26005.72903,14.66654186
"274","#003","m3","UV",26123.3394,14.67305171
"275","#970","m3","UV",26213.27674,14.67801009
"276","#970","m3","UV",26268.6228,14.68105295
"277","#022","m3","UV",26358.56015,14.68598394
"278","#022","m3","UV",26600.69915,14.69917654
"279","#003","m3","UV",26628.37218,14.70067662
"280","#003","m3","UV",26697.55475,14.70441999
"281","#003","m3","UV",26704.47301,14.70479379
"282","#003","m3","UV",26808.24687,14.71038926
"283","#006","m3","UV",26925.85724,14.71670466
"284","#970","m3","UV",26981.2033,14.71966707
"285","#970","m3","UV",27098.81367,14.72594207
"286","#970","m3","UV",27133.40496,14.72778248
"287","#022","m3","UV",27271.7701,14.73512072
"288","#022","m3","UV",27590.00994,14.75185836
"289","#006","m3","UV",27901.33151,14.76804635
"290","#006","m3","UV",28337.18172,14.79040866
"291","#003","m3","UV",28517.05641,14.79953745
"292","#003","m3","UV",28523.97467,14.79988741
"293","#003","m3","UV",28786.86844,14.81312323
"294","#003","m3","UV",28828.37799,14.81520205
"295","#003","m3","UV",28842.2145,14.81589432
"296","#006","m3","UV",28966.74313,14.82210986
"297","#003","m3","UV",29001.33442,14.82383166
"298","#970","m3","UV",29022.08919,14.82486376
"299","#003","m3","UV",29063.59873,14.82692573
"300","#970","m3","UV",29340.32902,14.84059743
"301","#006","m3","UV",29402.59334,14.84365579
"302","#970","m3","UV",29540.95848,14.85042902
"303","#022","m3","UV",29589.38628,14.85279215
"304","#003","m3","UV",29893.7896,14.86755818
"305","#006","m3","UV",30094.41906,14.87720835
"306","#003","m3","UV",30177.43815,14.88118272
"307","#003","m3","UV",30218.94769,14.8831658
"308","#003","m3","UV",30523.35101,14.89762574
"309","#022","m3","UV",30661.71616,14.90415083
"310","#003","m3","UV",30848.5091,14.91291315
"311","#006","m3","UV",30896.93691,14.9151762
"312","#006","m3","UV",31132.15765,14.92611795
"313","#970","m3","UV",31173.6672,14.92804026
"314","#006","m3","UV",31374.29666,14.9372955
"315","#003","m3","UV",31568.00786,14.9461756
"316","#003","m3","UV",31616.43566,14.94838711
"317","#006","m3","UV",31616.43566,14.94838711
"318","#003","m3","UV",31685.61823,14.95154054
"319","#006","m3","UV",31699.45475,14.9521704
"320","#022","m3","UV",31810.14686,14.95719941
"321","#006","m3","UV",31879.32944,14.96033366
"322","#006","m3","UV",31969.26678,14.96439804
"323","#003","m3","UV",31990.02155,14.96533434
"324","#006","m3","UV",32024.61284,14.96689351
"325","#006","m3","UV",32114.55018,14.97093947
"326","#003","m3","UV",32183.73276,14.97404404
"327","#022","m3","UV",32190.65101,14.97435413
"328","#003","m3","UV",32702.60205,14.99711781
"329","#022","m3","UV",32827.13068,15.00260103
"330","#022","m3","UV",32993.16885,15.00987973
"331","#022","m3","UV",33000.08711,15.01018221
"332","#003","m3","UV",33062.35143,15.01290171
"333","#003","m3","UV",33069.26968,15.01320356
"334","#022","m3","UV",33090.02446,15.01410874
"335","#003","m3","UV",33173.04354,15.01772376
"336","#022","m3","UV",33435.93732,15.02911194
"337","#006","m3","UV",33442.85558,15.02941042
"338","#003","m3","UV",33525.87466,15.03298735
"339","#003","m3","UV",33546.62943,15.0338802
"340","#003","m3","UV",33581.22072,15.03536705
"341","#003","m3","UV",33650.40329,15.03833617
"342","#006","m3","UV",34023.98919,15.05426468
"343","#003","m3","UV",34044.74396,15.05514446
"344","#006","m3","UV",34349.14728,15.06798666
"345","#003","m3","UV",34369.90205,15.06885812
"346","#003","m3","UV",34515.18545,15.07494362
"347","#003","m3","UV",34584.36802,15.07783247
"348","#003","m3","UV",34888.77134,15.09047517
"349","#970","m3","UV",34944.1174,15.09276199
"350","#006","m3","UV",34978.70869,15.09418941
"351","#970","m3","UV",35117.07383,15.09988502
"352","#003","m3","UV",35193.17466,15.10300804
"353","#970","m3","UV",35255.43898,15.10555822
"354","#006","m3","UV",35366.13109,15.11008078
"355","#003","m3","UV",35504.49624,15.11571412
"356","#970","m3","UV",35518.33275,15.11627624
"357","#003","m3","UV",35760.47176,15.12607815
"358","#022","m3","UV",35974.93773,15.13470457
"359","#003","m3","UV",36113.30288,15.14024275
"360","#003","m3","UV",36459.21574,15.15399591
"361","#022","m3","UV",36583.74437,15.15891512
"362","#022","m3","UV",36991.92155,15.17492262
"363","#003","m3","UV",37199.46927,15.18299442
"364","#006","m3","UV",37476.19956,15.19368704
"365","#022","m3","UV",37483.11781,15.19395334
"366","#003","m3","UV",37829.03068,15.20720619
"367","#970","m3","UV",38334.06346,15.22633931
"368","#003","m3","UV",38340.98171,15.22659966
"369","#003","m3","UV",38541.61117,15.23412926
"370","#003","m3","UV",38686.89458,15.23955731
"371","#003","m3","UV",38804.50495,15.24393653
"372","#970","m3","UV",38811.42321,15.24419372
"373","#003","m3","UV",39634.69582,15.27447628
"374","#003","m3","UV",39911.42611,15.28451421
"375","#022","m3","UV",40174.31989,15.29398598
"376","#970","m3","UV",40845.39084,15.31788567
"377","#022","m3","UV",40928.40993,15.320815
"378","#006","m3","UV",40949.1647,15.3215464
"379","#003","m3","UV",41149.79416,15.32859759
"380","#970","m3","UV",41301.99582,15.33392388
"381","#006","m3","UV",41371.17839,15.33633843
"382","#006","m3","UV",41426.52445,15.33826717
"383","#003","m3","UV",41564.88959,15.34307776
"384","#022","m3","UV",41592.56262,15.34403796
"385","#006","m3","UV",41599.48088,15.3442779
"386","#003","m3","UV",41848.53814,15.35288961
"387","#003","m3","UV",41890.04769,15.35431991
"388","#003","m3","UV",42049.1676,15.35978962
"389","#003","m3","UV",42263.63358,15.36712919
"390","#003","m3","UV",42374.32569,15.37090279
"391","#003","m3","UV",42408.91698,15.37208002
"392","#003","m3","UV",42554.20038,15.37701392
"393","#006","m3","UV",42616.4647,15.3791233
"394","#022","m3","UV",43100.7427,15.39542511
"395","#003","m3","UV",43121.49748,15.39611966
"396","#970","m3","UV",43142.25225,15.39681387
"397","#006","m3","UV",43246.02611,15.40027995
"398","#003","m3","UV",43259.86262,15.40074146
"399","#022","m3","UV",43301.37217,15.40212512
"400","#003","m3","UV",43315.20868,15.40258605
"401","#003","m3","UV",43412.06428,15.40580841
"402","#022","m3","UV",43529.67465,15.40971162
"403","#022","m3","UV",43626.53026,15.41291812
"404","#003","m3","UV",43709.54934,15.41566088
"405","#022","m3","UV",44207.66387,15.43200888
"406","#022","m3","UV",44352.94727,15.43674235
"407","#970","m3","UV",44477.4759,15.4407873
"408","#970","m3","UV",44518.98544,15.44213309
"409","#003","m3","UV",44525.9037,15.44235727
"410","#003","m3","UV",44532.82196,15.44258141
"411","#003","m3","UV",44733.45142,15.44906645
"412","#970","m3","UV",44754.20619,15.44973566
"413","#003","m3","UV",44940.99914,15.45574458
"414","#970","m3","UV",45058.60951,15.45951517
"415","#970","m3","UV",45210.81117,15.46438018
"416","#022","m3","UV",45356.09457,15.4690088
"417","#022","m3","UV",45494.45972,15.47340325
"418","#970","m3","UV",45639.74312,15.47800305
"419","#022","m3","UV",45681.25266,15.47931459
"420","#006","m3","UV",45833.45432,15.4841134
"421","#970","m3","UV",46656.72693,15.50979748
"422","#003","m3","UV",46725.90951,15.51193513
"423","#006","m3","UV",46753.58254,15.5127893
"424","#003","m3","UV",46795.09208,15.51406961
"425","#006","m3","UV",46885.02942,15.51683972
"426","#003","m3","UV",47016.47631,15.5208788
"427","#003","m3","UV",47154.84146,15.52511828
"428","#022","m3","UV",47334.71615,15.53061105
"429","#006","m3","UV",47569.93689,15.53776249
"430","#003","m3","UV",47583.77341,15.53818206
"431","#003","m3","UV",47639.11946,15.53985913
"432","#003","m3","UV",47784.40287,15.54425217
"433","#022","m3","UV",48303.27216,15.5598333
"434","#970","m3","UV",48517.73814,15.56622467
"435","#022","m3","UV",48642.26677,15.56992284
"436","#003","m3","UV",49036.60743,15.58157155
"437","#970","m3","UV",49140.38129,15.58462143
"438","#970","m3","UV",49493.21241,15.59494306
"439","#006","m3","UV",49500.13067,15.59514471
"440","#006","m3","UV",49507.04892,15.59534633
"441","#003","m3","UV",49935.98087,15.60779209
"442","#970","m3","UV",49963.6539,15.60859137
"443","#003","m3","UV",50482.5232,15.6234964
"444","#006","m3","UV",50586.29706,15.62645902
"445","#970","m3","UV",50620.88834,15.6274452
"446","#003","m3","UV",51035.98378,15.63922718
"447","#003","m3","UV",51098.24809,15.64098621
"448","#003","m3","UV",51098.24809,15.64098621
"449","#006","m3","UV",51278.12278,15.64605583
"450","#003","m3","UV",51354.22361,15.64819531
"451","#003","m3","UV",52198.251,15.67171385
"452","#006","m3","UV",52260.51531,15.67343373
"453","#022","m3","UV",52405.79871,15.67743883
"454","#003","m3","UV",52585.6734,15.68238218
"455","#022","m3","UV",52917.74975,15.69146409
"456","#006","m3","UV",53000.76884,15.69372567
"457","#006","m3","UV",53353.59996,15.703298
"458","#022","m3","UV",53415.86427,15.70498066
"459","#003","m3","UV",54211.46386,15.72631034
"460","#006","m3","UV",54280.64643,15.72815028
"461","#003","m3","UV",54758.00618,15.7407823
"462","#970","m3","UV",54847.94353,15.74314991
"463","#003","m3","UV",55090.08253,15.749505
"464","#003","m3","UV",55110.8373,15.75004843
"465","#022","m3","UV",55629.7066,15.76356788
"466","#006","m3","UV",55878.76386,15.77001249
"467","#003","m3","UV",56183.16718,15.77785033
"468","#022","m3","UV",56190.08543,15.77802797
"469","#003","m3","UV",56452.97921,15.7847621
"470","#003","m3","UV",56854.23813,15.79498028
"471","#003","m3","UV",57006.43979,15.79883728
"472","#003","m3","UV",57068.7041,15.80041218
"473","#970","m3","UV",57290.08834,15.80599794
"474","#003","m3","UV",57449.20825,15.80999939
"475","#003","m3","UV",57449.20825,15.80999939
"476","#003","m3","UV",57483.79954,15.8108678
"477","#022","m3","UV",57802.03937,15.81883277
"478","#022","m3","UV",57808.95763,15.81900544
"479","#022","m3","UV",57885.05846,15.82090338
"480","#003","m3","UV",57988.83232,15.82348747
"481","#022","m3","UV",58258.64435,15.83018451
"482","#022","m3","UV",58466.19207,15.83531501
"483","#970","m3","UV",58521.53813,15.83668007
"484","#022","m3","UV",58874.36925,15.84535208
"485","#003","m3","UV",58908.96053,15.84619948
"486","#003","m3","UV",59199.52734,15.85329804
"487","#006","m3","UV",59337.89248,15.85666607
"488","#970","m3","UV",59379.40203,15.85767494
"489","#022","m3","UV",59919.02609,15.87072655
"490","#006","m3","UV",60098.90078,15.87505098
"491","#022","m3","UV",60507.07796,15.88481629
"492","#970","m3","UV",60590.09705,15.8867944
"493","#003","m3","UV",60659.27962,15.88844074
"494","#970","m3","UV",61150.47589,15.90007611
"495","#003","m3","UV",61427.20618,15.90659015
"496","#022","m3","UV",61447.96095,15.90707752
"497","#970","m3","UV",61447.96095,15.90707752
"498","#003","m3","UV",61821.54684,15.91582213
"499","#022","m3","UV",61856.13813,15.91662914
"500","#006","m3","UV",61966.83024,15.91920855
"501","#006","m3","UV",62160.54145,15.92371145
"502","#006","m3","UV",62388.84393,15.92900046
"503","#003","m3","UV",62748.59331,15.9372955
"504","#022","m3","UV",62956.14103,15.94205949
"505","#003","m3","UV",63786.3319,15.9609597
"506","#022","m3","UV",63869.35099,15.96283617
"507","#022","m3","UV",64180.67256,15.96985129
"508","#022","m3","UV",64651.11406,15.98038761
"509","#006","m3","UV",65156.14684,15.99161367
"510","#970","m3","UV",65169.98335,15.99192001
"511","#006","m3","UV",65349.85804,15.99589648
"512","#970","m3","UV",66366.84186,16.018175
"513","#022","m3","UV",66498.28874,16.02102959
"514","#003","m3","UV",66553.6348,16.02222984
"515","#003","m3","UV",66795.77381,16.02746921
"516","#006","m3","UV",66878.79289,16.02926119
"517","#970","m3","UV",67155.52318,16.03521844
"518","#006","m3","UV",67203.95098,16.03625843
"519","#970","m3","UV",67280.05181,16.0378912
"520","#003","m3","UV",67591.37339,16.04455151
"521","#003","m3","UV",67771.24808,16.04838572
"522","#006","m3","UV",68255.52609,16.05865823
"523","#970","m3","UV",68262.44434,16.05880445
"524","#022","m3","UV",68532.25638,16.06449557
"525","#022","m3","UV",68719.04932,16.06842246
"526","#006","m3","UV",68905.84227,16.07233869
"527","#970","m3","UV",69009.61613,16.07450979
"528","#022","m3","UV",69141.06302,16.07725516
"529","#003","m3","UV",69355.52899,16.08172328
"530","#006","m3","UV",69397.03853,16.08258648
"531","#003","m3","UV",69417.79331,16.08301788
"532","#006","m3","UV",69653.01405,16.08789816
"533","#022","m3","UV",69957.41737,16.09418941
"534","#003","m3","UV",71375.66011,16.12314456
"535","#970","m3","UV",71597.04434,16.12761241
"536","#006","m3","UV",71970.63023,16.13512067
"537","#003","m3","UV",72683.21073,16.14933453
"538","#970","m3","UV",72759.31156,16.15084427
"539","#970","m3","UV",72925.34974,16.15413278
"540","#003","m3","UV",73188.24351,16.1593243
"541","#970","m3","UV",74177.5543,16.17869508
"542","#970","m3","UV",74385.10202,16.18272608
"543","#022","m3","UV",74744.85139,16.18968659
"544","#003","m3","UV",74917.80783,16.19302106
"545","#022","m3","UV",75139.19206,16.19727798
"546","#970","m3","UV",75706.48915,16.20812935
"547","#006","m3","UV",75720.32567,16.208393
"548","#006","m3","UV",76239.19496,16.21824526
"549","#006","m3","UV",76398.31488,16.2212532
"550","#003","m3","UV",76695.79994,16.22685995
"551","#022","m3","UV",76917.18417,16.23101833
"552","#003","m3","UV",77650.51944,16.24470796
"553","#003","m3","UV",78017.18708,16.25150436
"554","#022","m3","UV",78217.81654,16.25520964
"555","#003","m3","UV",78542.97463,16.26119462
"556","#006","m3","UV",78598.32069,16.26221087
"557","#003","m3","UV",78632.91197,16.26284566
"558","#970","m3","UV",78785.11363,16.26563544
"559","#003","m3","UV",78958.07006,16.26879911
"560","#006","m3","UV",79131.02649,16.27195585
"561","#003","m3","UV",80002.72691,16.28776155
"562","#022","m3","UV",80653.04309,16.29944135
"563","#003","m3","UV",80694.55263,16.30018367
"564","#006","m3","UV",81248.01321,16.31004491
"565","#003","m3","UV",81746.12774,16.31886277
"566","#006","m3","UV",81926.00243,16.3220338
"567","#003","m3","UV",82092.0406,16.32495473
"568","#003","m3","UV",82389.52566,16.33017332
"569","#006","m3","UV",82590.15512,16.3336822
"570","#970","m3","UV",82804.6211,16.33742366
"571","#022","m3","UV",83164.37047,16.34367796
"572","#022","m3","UV",83434.18251,16.34835095
"573","#003","m3","UV",83524.11985,16.34990525
"574","#003","m3","UV",83697.07628,16.35288961
"575","#022","m3","UV",83856.1962,16.35562977
"576","#022","m3","UV",83863.11446,16.35574879
"577","#003","m3","UV",84015.31612,16.35836474
"578","#006","m3","UV",84202.10906,16.36156875
"579","#022","m3","UV",84361.22898,16.36429249
"580","#006","m3","UV",84471.9211,16.36618424
"581","#970","m3","UV",84990.79039,16.3750189
