,mouse_id,month,treatment,structure_volume
1623,#006,m1,No UV,14.98331788
11739,#970,m1,No UV,14.98331788
12328,#974,m1,No UV,14.98331788
656,#003,m1,No UV,14.98578087
2718,#009,m1,No UV,14.98762535
6835,#263,m1,No UV,14.98793254
6636,#263,m1,No UV,14.9888537
11550,#970,m1,No UV,14.98946749
1703,#006,m1,No UV,14.99069427
5510,#258,m1,No UV,14.9910008
11574,#970,m1,No UV,14.9910008
7261,#281,m1,No UV,14.99161367
3008,#009,m1,No UV,14.99345072
8077,#282,m1,No UV,14.99467412
12228,#974,m1,No UV,14.99467412
6355,#263,m1,No UV,14.99833811
12592,#974,m1,No UV,14.99833811
10605,#317,m1,No UV,14.99894787
5725,#258,m1,No UV,14.99955737
1609,#006,m1,No UV,15.00016662
12319,#974,m1,No UV,15.00016662
1500,#006,m1,No UV,15.00047114
11433,#970,m1,No UV,15.00047114
6834,#263,m1,No UV,15.00168861
12606,#974,m1,No UV,15.00168861
4044,#131,m1,No UV,15.00260103
11717,#970,m1,No UV,15.003209
5490,#258,m1,No UV,15.00351288
11446,#970,m1,No UV,15.00472778
10376,#317,m1,No UV,15.00503135
3127,#009,m1,No UV,15.00624497
5348,#258,m1,No UV,15.00654822
4146,#131,m1,No UV,15.00776057
10686,#317,m1,No UV,15.00987973
1589,#006,m1,No UV,15.01048463
1669,#006,m1,No UV,15.01380708
11673,#970,m1,No UV,15.0162186
6389,#263,m1,No UV,15.01682085
2997,#009,m1,No UV,15.01832539
568,#003,m1,No UV,15.0186261
9809,#303,m1,No UV,15.0186261
1810,#006,m1,No UV,15.01892676
2717,#009,m1,No UV,15.0204291
11801,#970,m1,No UV,15.02072938
9223,#291,m1,No UV,15.02102959
694,#003,m1,No UV,15.02372874
11691,#970,m1,No UV,15.02402834
9890,#303,m1,No UV,15.02612376
6188,#263,m1,No UV,15.02731977
12311,#974,m1,No UV,15.02731977
3743,#022,m1,No UV,15.0288134
10591,#317,m1,No UV,15.0288134
753,#003,m1,No UV,15.02941042
7194,#281,m1,No UV,15.03060372
807,#003,m1,No UV,15.03090189
10796,#317,m1,No UV,15.03179603
5480,#258,m1,No UV,15.03209395
2760,#009,m1,No UV,15.03298735
11373,#970,m1,No UV,15.03328503
7046,#281,m1,No UV,15.03506981
1625,#006,m1,No UV,15.03536705
9216,#291,m1,No UV,15.03596137
892,#003,m1,No UV,15.03625843
5663,#258,m1,No UV,15.03714926
8017,#282,m1,No UV,15.03803954
10728,#317,m1,No UV,15.03833617
2744,#009,m1,No UV,15.04100317
1708,#006,m1,No UV,15.0412992
6514,#263,m1,No UV,15.0412992
6549,#263,m1,No UV,15.0412992
6467,#263,m1,No UV,15.04189107
9885,#303,m1,No UV,15.0424827
7250,#281,m1,No UV,15.04277843
8186,#282,m1,No UV,15.0433697
9106,#291,m1,No UV,15.04455151
661,#003,m1,No UV,15.0477965
1532,#006,m1,No UV,15.05015192
3910,#022,m1,No UV,15.05044608
7954,#282,m1,No UV,15.05074018
1676,#006,m1,No UV,15.0539713
8769,#289,m1,No UV,15.0539713
8023,#282,m1,No UV,15.05426468
3101,#009,m1,No UV,15.05485126
10043,#303,m1,No UV,15.05485126
10011,#303,m1,No UV,15.05514446
909,#003,m1,No UV,15.05660957
6330,#263,m1,No UV,15.05748793
697,#003,m1,No UV,15.0580732
6236,#263,m1,No UV,15.05865823
6352,#263,m1,No UV,15.05895066
12256,#974,m1,No UV,15.06041191
627,#003,m1,No UV,15.06157985
2709,#009,m1,No UV,15.06187169
8187,#282,m1,No UV,15.06303845
8049,#282,m1,No UV,15.06332999
11474,#970,m1,No UV,15.06362147
10633,#317,m1,No UV,15.0639129
12378,#974,m1,No UV,15.06449557
8130,#282,m1,No UV,15.06653307
11534,#970,m1,No UV,15.06711468
1567,#006,m1,No UV,15.0674054
12735,#974,m1,No UV,15.0674054
6531,#263,m1,No UV,15.06827721
7919,#282,m1,No UV,15.06856769
12468,#974,m1,No UV,15.06885812
12714,#974,m1,No UV,15.06914849
2850,#009,m1,No UV,15.07088947
11805,#970,m1,No UV,15.07117943
9097,#291,m1,No UV,15.07349701
5551,#258,m1,No UV,15.07436515
3926,#022,m1,No UV,15.07465441
9135,#291,m1,No UV,15.07783247
589,#003,m1,No UV,15.07812104
10394,#317,m1,No UV,15.07812104
11643,#970,m1,No UV,15.08215494
6748,#263,m1,No UV,15.08273029
9924,#303,m1,No UV,15.08416767
3063,#009,m1,No UV,15.08560362
759,#003,m1,No UV,15.08675135
5793,#258,m1,No UV,15.08732487
6595,#263,m1,No UV,15.08875768
6828,#263,m1,No UV,15.08875768
6511,#263,m1,No UV,15.0893304
5719,#258,m1,No UV,15.09104722
6705,#263,m1,No UV,15.09133315
3095,#009,m1,No UV,15.09304759
5301,#258,m1,No UV,15.09390404
4036,#131,m1,No UV,15.09475998
3107,#009,m1,No UV,15.09618543
4043,#131,m1,No UV,15.09618543
5707,#258,m1,No UV,15.09618543
6311,#263,m1,No UV,15.09618543
5334,#258,m1,No UV,15.09704002
10798,#317,m1,No UV,15.09704002
5311,#258,m1,No UV,15.09760947
6336,#263,m1,No UV,15.09874769
10725,#317,m1,No UV,15.09931647
2724,#009,m1,No UV,15.09988502
6543,#263,m1,No UV,15.10016921
11757,#970,m1,No UV,15.10130541
12510,#974,m1,No UV,15.10130541
10557,#317,m1,No UV,15.10158932
7244,#281,m1,No UV,15.10272441
2916,#009,m1,No UV,15.10442537
8901,#289,m1,No UV,15.10442537
1680,#006,m1,No UV,15.10527509
3712,#022,m1,No UV,15.10612432
9777,#303,m1,No UV,15.10640728
10679,#317,m1,No UV,15.10838648
643,#003,m1,No UV,15.10951624
531,#003,m1,No UV,15.10979854
3013,#009,m1,No UV,15.10979854
5669,#258,m1,No UV,15.11036297
10730,#317,m1,No UV,15.11036297
11368,#970,m1,No UV,15.11092719
6232,#263,m1,No UV,15.11177309
6646,#263,m1,No UV,15.11402642
3208,#009,m1,No UV,15.11430784
5791,#258,m1,No UV,15.11430784
5486,#258,m1,No UV,15.11458921
2929,#009,m1,No UV,15.11571412
8106,#282,m1,No UV,15.11655722
631,#003,m1,No UV,15.11824196
10520,#317,m1,No UV,15.11824196
5525,#258,m1,No UV,15.11852256
5541,#258,m1,No UV,15.11908359
7960,#282,m1,No UV,15.11992473
5422,#258,m1,No UV,15.12076538
504,#003,m1,No UV,15.12188548
10780,#317,m1,No UV,15.12328439
2989,#009,m1,No UV,15.12440254
6608,#263,m1,No UV,15.12440254
8767,#289,m1,No UV,15.12551983
12239,#974,m1,No UV,15.12607815
6421,#263,m1,No UV,15.12914504
3202,#009,m1,No UV,15.12970196
2678,#009,m1,No UV,15.13387201
913,#003,m1,No UV,15.13692239
1821,#006,m1,No UV,15.13747632
7121,#281,m1,No UV,15.1377532
6656,#263,m1,No UV,15.1388602
6854,#263,m1,No UV,15.13968989
1536,#006,m1,No UV,15.1405191
6343,#263,m1,No UV,15.1407954
1767,#006,m1,No UV,15.14107165
8005,#282,m1,No UV,15.14107165
11671,#970,m1,No UV,15.14327972
7171,#281,m1,No UV,15.14355549
9125,#291,m1,No UV,15.14823554
6498,#263,m1,No UV,15.14905986
3945,#022,m1,No UV,15.14933453
5795,#258,m1,No UV,15.15070709
11457,#970,m1,No UV,15.15125575
9274,#291,m1,No UV,15.15235244
1668,#006,m1,No UV,15.15262648
10389,#317,m1,No UV,15.15372213
10362,#317,m1,No UV,15.15563751
10650,#317,m1,No UV,15.15645761
2617,#009,m1,No UV,15.15755036
6413,#263,m1,No UV,15.16218531
9145,#291,m1,No UV,15.16245749
11763,#970,m1,No UV,15.1635457
5332,#258,m1,No UV,15.16463309
622,#003,m1,No UV,15.16517648
1777,#006,m1,No UV,15.16571966
10793,#317,m1,No UV,15.16626264
8129,#282,m1,No UV,15.16870352
12519,#974,m1,No UV,15.16870352
5755,#258,m1,No UV,15.16978703
2698,#009,m1,No UV,15.17168122
4172,#131,m1,No UV,15.17168122
9972,#303,m1,No UV,15.17168122
8035,#282,m1,No UV,15.1727625
7117,#281,m1,No UV,15.17330283
1497,#006,m1,No UV,15.17357292
5671,#258,m1,No UV,15.17357292
11819,#970,m1,No UV,15.17411295
11711,#970,m1,No UV,15.17438289
483,#003,m1,No UV,15.17519241
2594,#009,m1,No UV,15.17519241
5370,#258,m1,No UV,15.17573184
8848,#289,m1,No UV,15.17573184
5225,#258,m1,No UV,15.17600148
10683,#317,m1,No UV,15.17761824
4123,#131,m1,No UV,15.17788753
12386,#974,m1,No UV,15.1792332
5344,#258,m1,No UV,15.18030883
9120,#291,m1,No UV,15.18030883
11357,#970,m1,No UV,15.18030883
3052,#009,m1,No UV,15.18057762
3082,#009,m1,No UV,15.18138367
692,#003,m1,No UV,15.18299442
11741,#970,m1,No UV,15.18406725
3023,#009,m1,No UV,15.18433534
12699,#974,m1,No UV,15.18433534
2731,#009,m1,No UV,15.18621053
3739,#022,m1,No UV,15.18621053
611,#003,m1,No UV,15.18647822
10528,#317,m1,No UV,15.18728098
6321,#263,m1,No UV,15.18754847
748,#003,m1,No UV,15.18888516
12478,#974,m1,No UV,15.18888516
2721,#009,m1,No UV,15.19022062
6640,#263,m1,No UV,15.19075446
8701,#289,m1,No UV,15.19262133
895,#003,m1,No UV,15.19342069
10380,#317,m1,No UV,15.19368704
12618,#974,m1,No UV,15.19395334
1534,#006,m1,No UV,15.1944858
6248,#263,m1,No UV,15.19581608
3776,#022,m1,No UV,15.19634785
5400,#258,m1,No UV,15.19661367
752,#003,m1,No UV,15.19687943
3702,#022,m1,No UV,15.19741081
6749,#263,m1,No UV,15.19847298
5692,#258,m1,No UV,15.19900377
5399,#258,m1,No UV,15.19953437
11395,#970,m1,No UV,15.20006477
2733,#009,m1,No UV,15.20165481
8095,#282,m1,No UV,15.20165481
1605,#006,m1,No UV,15.20218444
12580,#974,m1,No UV,15.20218444
2521,#009,m1,No UV,15.20297851
4175,#131,m1,No UV,15.2032431
4076,#131,m1,No UV,15.20350765
5575,#258,m1,No UV,15.20377214
6551,#263,m1,No UV,15.2050939
2608,#009,m1,No UV,15.2053581
3938,#022,m1,No UV,15.2053581
595,#003,m1,No UV,15.20641444
12286,#974,m1,No UV,15.20641444
2642,#009,m1,No UV,15.20878838
9822,#303,m1,No UV,15.21036884
3020,#009,m1,No UV,15.21115842
10740,#317,m1,No UV,15.21221052
4038,#131,m1,No UV,15.21247343
5365,#258,m1,No UV,15.21247343
9329,#291,m1,No UV,15.21273629
8166,#282,m1,No UV,15.21536223
12481,#974,m1,No UV,15.21667342
10800,#317,m1,No UV,15.21824526
2680,#009,m1,No UV,15.2203384
948,#003,m1,No UV,15.22086121
2947,#009,m1,No UV,15.22086121
3046,#009,m1,No UV,15.22112255
10433,#317,m1,No UV,15.22138383
5469,#258,m1,No UV,15.22190627
11591,#970,m1,No UV,15.22190627
9984,#303,m1,No UV,15.22268956
11470,#970,m1,No UV,15.22268956
10560,#317,m1,No UV,15.22425487
588,#003,m1,No UV,15.22477626
3788,#022,m1,No UV,15.22477626
6711,#263,m1,No UV,15.22477626
11758,#970,m1,No UV,15.22529747
523,#003,m1,No UV,15.22738041
10019,#303,m1,No UV,15.22972012
1783,#006,m1,No UV,15.23101833
5430,#258,m1,No UV,15.23127783
3161,#009,m1,No UV,15.23153728
3707,#022,m1,No UV,15.23309303
4084,#131,m1,No UV,15.23309303
4141,#131,m1,No UV,15.23335216
12598,#974,m1,No UV,15.23542351
2946,#009,m1,No UV,15.23645807
9323,#291,m1,No UV,15.23645807
7168,#281,m1,No UV,15.23826677
10491,#317,m1,No UV,15.23904123
3791,#022,m1,No UV,15.24058891
6395,#263,m1,No UV,15.24084669
6678,#263,m1,No UV,15.24110443
2768,#009,m1,No UV,15.24470796
2732,#009,m1,No UV,15.24496501
2837,#009,m1,No UV,15.24522201
9950,#303,m1,No UV,15.24573588
8062,#282,m1,No UV,15.24650635
3037,#009,m1,No UV,15.24676308
8896,#289,m1,No UV,15.24778954
3958,#022,m1,No UV,15.24907159
687,#003,m1,No UV,15.25137642
505,#003,m1,No UV,15.25342207
6324,#263,m1,No UV,15.25342207
11676,#970,m1,No UV,15.25367758
1792,#006,m1,No UV,15.25418845
675,#003,m1,No UV,15.25469914
2562,#009,m1,No UV,15.25469914
9243,#291,m1,No UV,15.25495441
3030,#009,m1,No UV,15.25520964
7995,#282,m1,No UV,15.25520964
8855,#289,m1,No UV,15.25597507
11454,#970,m1,No UV,15.25674008
3035,#009,m1,No UV,15.256995
6191,#263,m1,No UV,15.256995
12453,#974,m1,No UV,15.256995
7984,#282,m1,No UV,15.2575047
11764,#970,m1,No UV,15.2575047
12181,#974,m1,No UV,15.26081334
986,#003,m1,No UV,15.26106754
9137,#291,m1,No UV,15.26182986
2890,#009,m1,No UV,15.2630995
610,#003,m1,No UV,15.26411441
10705,#317,m1,No UV,15.26411441
10368,#317,m1,No UV,15.26588879
6655,#263,m1,No UV,15.26614209
664,#003,m1,No UV,15.26664857
11795,#970,m1,No UV,15.26740795
2674,#009,m1,No UV,15.26892551
3898,#022,m1,No UV,15.27397255
11780,#970,m1,No UV,15.27598643
5198,#258,m1,No UV,15.27674091
7160,#281,m1,No UV,15.277495
960,#003,m1,No UV,15.27774628
5224,#258,m1,No UV,15.27774628
12372,#974,m1,No UV,15.27774628
4041,#131,m1,No UV,15.27799751
12327,#974,m1,No UV,15.27799751
513,#003,m1,No UV,15.27875094
8209,#282,m1,No UV,15.27875094
5494,#258,m1,No UV,15.27925301
920,#003,m1,No UV,15.28476427
5275,#258,m1,No UV,15.28576405
6476,#263,m1,No UV,15.28626369
10483,#317,m1,No UV,15.28726244
6767,#263,m1,No UV,15.28776155
614,#003,m1,No UV,15.2882605
11442,#970,m1,No UV,15.28925787
11817,#970,m1,No UV,15.28975629
9985,#303,m1,No UV,15.29149943
6470,#263,m1,No UV,15.29299188
11799,#970,m1,No UV,15.29398598
5549,#258,m1,No UV,15.29473111
2575,#009,m1,No UV,15.29597214
3789,#022,m1,No UV,15.29770779
11479,#970,m1,No UV,15.2982033
8205,#282,m1,No UV,15.298451
9844,#303,m1,No UV,15.29894626
8919,#289,m1,No UV,15.29968883
3182,#009,m1,No UV,15.29993627
3964,#022,m1,No UV,15.30067833
5789,#258,m1,No UV,15.30117283
853,#003,m1,No UV,15.30166716
1874,#006,m1,No UV,15.30191426
12407,#974,m1,No UV,15.30240833
11399,#970,m1,No UV,15.30364278
947,#003,m1,No UV,15.30462957
3120,#009,m1,No UV,15.30462957
9201,#291,m1,No UV,15.30512272
1844,#006,m1,No UV,15.30586212
5484,#258,m1,No UV,15.3061085
6651,#263,m1,No UV,15.3061085
10382,#317,m1,No UV,15.30709361
12653,#974,m1,No UV,15.30832405
12587,#974,m1,No UV,15.30881594
888,#003,m1,No UV,15.3097992
3706,#022,m1,No UV,15.31053621
12435,#974,m1,No UV,15.31053621
9775,#303,m1,No UV,15.31225444
5446,#258,m1,No UV,15.31764129
7262,#281,m1,No UV,15.31764129
8846,#289,m1,No UV,15.31788567
2838,#009,m1,No UV,15.31983922
6527,#263,m1,No UV,15.31983922
1873,#006,m1,No UV,15.32032719
10369,#317,m1,No UV,15.32105884
9813,#303,m1,No UV,15.32130264
9801,#303,m1,No UV,15.3215464
10569,#317,m1,No UV,15.32325157
3100,#009,m1,No UV,15.32398174
9779,#303,m1,No UV,15.32398174
7148,#281,m1,No UV,15.32446832
5737,#258,m1,No UV,15.32471154
10618,#317,m1,No UV,15.32471154
2763,#009,m1,No UV,15.32495473
2596,#009,m1,No UV,15.32592706
879,#003,m1,No UV,15.32738433
3195,#009,m1,No UV,15.32762706
11712,#970,m1,No UV,15.32884012
10638,#317,m1,No UV,15.32932506
11467,#970,m1,No UV,15.32980984
1677,#006,m1,No UV,15.33005217
3989,#022,m1,No UV,15.33029445
1610,#006,m1,No UV,15.33102107
6387,#263,m1,No UV,15.33271508
10808,#317,m1,No UV,15.33464867
6273,#263,m1,No UV,15.33585584
2539,#009,m1,No UV,15.33802622
7269,#281,m1,No UV,15.33802622
3992,#022,m1,No UV,15.33898978
5800,#258,m1,No UV,15.33923057
3866,#022,m1,No UV,15.34043392
10060,#303,m1,No UV,15.34187661
5697,#258,m1,No UV,15.34259742
9151,#291,m1,No UV,15.34259742
3833,#022,m1,No UV,15.34283761
1804,#006,m1,No UV,15.34355794
893,#003,m1,No UV,15.3442779
6478,#263,m1,No UV,15.3442779
12232,#974,m1,No UV,15.34595643
12621,#974,m1,No UV,15.34715419
3900,#022,m1,No UV,15.35193529
9245,#291,m1,No UV,15.35241253
9162,#291,m1,No UV,15.3538433
11471,#970,m1,No UV,15.35408162
5625,#258,m1,No UV,15.35503452
467,#003,m1,No UV,15.35574879
2794,#009,m1,No UV,15.3559868
12217,#974,m1,No UV,15.3559868
6415,#263,m1,No UV,15.35788946
11387,#970,m1,No UV,15.35836474
6707,#263,m1,No UV,15.35860232
873,#003,m1,No UV,15.35931482
4152,#131,m1,No UV,15.35931482
6252,#263,m1,No UV,15.36002696
5237,#258,m1,No UV,15.36050154
6741,#263,m1,No UV,15.36050154
7920,#282,m1,No UV,15.36168728
8161,#282,m1,No UV,15.36168728
9945,#303,m1,No UV,15.36358245
1748,#006,m1,No UV,15.36571154
6370,#263,m1,No UV,15.36642054
1511,#006,m1,No UV,15.36807351
2571,#009,m1,No UV,15.3683095
5801,#258,m1,No UV,15.3683095
11699,#970,m1,No UV,15.36854544
3040,#009,m1,No UV,15.36901722
985,#003,m1,No UV,15.3697246
11518,#970,m1,No UV,15.3697246
5769,#258,m1,No UV,15.37208002
9295,#291,m1,No UV,15.37302111
10790,#317,m1,No UV,15.37513633
12247,#974,m1,No UV,15.37724845
3974,#022,m1,No UV,15.3779518
3065,#009,m1,No UV,15.37865481
3036,#009,m1,No UV,15.38005981
9285,#291,m1,No UV,15.38005981
524,#003,m1,No UV,15.38333282
9194,#291,m1,No UV,15.38333282
8903,#289,m1,No UV,15.38356632
600,#003,m1,No UV,15.38403321
12348,#974,m1,No UV,15.38473327
1581,#006,m1,No UV,15.38496654
9835,#303,m1,No UV,15.38496654
11619,#970,m1,No UV,15.38543298
3939,#022,m1,No UV,15.38613236
2534,#009,m1,No UV,15.38985664
5705,#258,m1,No UV,15.39078621
9810,#303,m1,No UV,15.39194734
11402,#970,m1,No UV,15.39287556
5396,#258,m1,No UV,15.39310753
6846,#263,m1,No UV,15.39542511
5425,#258,m1,No UV,15.3963511
5304,#258,m1,No UV,15.3972765
5362,#258,m1,No UV,15.39773898
6670,#263,m1,No UV,15.3982013
12490,#974,m1,No UV,15.3995874
3845,#022,m1,No UV,15.40051072
5343,#258,m1,No UV,15.40097217
10035,#303,m1,No UV,15.40212512
10718,#317,m1,No UV,15.40212512
8754,#289,m1,No UV,15.40258605
5477,#258,m1,No UV,15.40488847
9804,#303,m1,No UV,15.40488847
3108,#009,m1,No UV,15.40580841
5389,#258,m1,No UV,15.40580841
10666,#317,m1,No UV,15.40902358
6739,#263,m1,No UV,15.40948231
900,#003,m1,No UV,15.40994089
1731,#006,m1,No UV,15.41223161
9130,#291,m1,No UV,15.41268932
644,#003,m1,No UV,15.41497568
3814,#022,m1,No UV,15.4161175
10007,#303,m1,No UV,15.41703031
516,#003,m1,No UV,15.41839845
6452,#263,m1,No UV,15.42022061
11584,#970,m1,No UV,15.42022061
2558,#009,m1,No UV,15.42067579
6825,#263,m1,No UV,15.42317672
11645,#970,m1,No UV,15.42340386
6481,#263,m1,No UV,15.42476596
12461,#974,m1,No UV,15.42499285
8858,#289,m1,No UV,15.42680671
7989,#282,m1,No UV,15.42703328
2933,#009,m1,No UV,15.42748632
6331,#263,m1,No UV,15.42884458
8031,#282,m1,No UV,15.42974937
9920,#303,m1,No UV,15.43042759
6754,#263,m1,No UV,15.43155726
7978,#282,m1,No UV,15.43155726
5616,#258,m1,No UV,15.43246035
10497,#317,m1,No UV,15.43291169
12342,#974,m1,No UV,15.43358843
3700,#022,m1,No UV,15.43403941
5290,#258,m1,No UV,15.43449025
9741,#303,m1,No UV,15.43449025
3154,#009,m1,No UV,15.43516625
5297,#258,m1,No UV,15.43561674
8677,#289,m1,No UV,15.43719235
1647,#006,m1,No UV,15.44011393
12654,#974,m1,No UV,15.4430296
8739,#289,m1,No UV,15.44325363
4148,#131,m1,No UV,15.44414944
11642,#970,m1,No UV,15.44414944
2852,#009,m1,No UV,15.4443733
10676,#317,m1,No UV,15.44459713
1560,#006,m1,No UV,15.44705697
2871,#009,m1,No UV,15.44750377
10763,#317,m1,No UV,15.44750377
6632,#263,m1,No UV,15.44772711
7095,#281,m1,No UV,15.44862014
6710,#263,m1,No UV,15.44973566
784,#003,m1,No UV,15.44995866
9158,#291,m1,No UV,15.44995866
2830,#009,m1,No UV,15.45307704
881,#003,m1,No UV,15.45374438
2901,#009,m1,No UV,15.45396677
5766,#258,m1,No UV,15.45441142
2924,#009,m1,No UV,15.4546337
3756,#022,m1,No UV,15.45552247
5588,#258,m1,No UV,15.45552247
12314,#974,m1,No UV,15.45552247
822,#003,m1,No UV,15.45596665
1632,#006,m1,No UV,15.45618869
12452,#974,m1,No UV,15.45641069
541,#003,m1,No UV,15.457742
4108,#131,m1,No UV,15.45796377
3175,#009,m1,No UV,15.46106491
11737,#970,m1,No UV,15.46194973
1542,#006,m1,No UV,15.462834
2687,#009,m1,No UV,15.462834
6278,#263,m1,No UV,15.462834
3009,#009,m1,No UV,15.46393859
3084,#009,m1,No UV,15.46393859
10355,#317,m1,No UV,15.4641594
7236,#281,m1,No UV,15.46570416
5236,#258,m1,No UV,15.4690088
9131,#291,m1,No UV,15.4690088
5417,#258,m1,No UV,15.47032854
894,#003,m1,No UV,15.47054838
11396,#970,m1,No UV,15.47076819
12502,#974,m1,No UV,15.47076819
7271,#281,m1,No UV,15.47098796
5231,#258,m1,No UV,15.47252543
3170,#009,m1,No UV,15.47493814
573,#003,m1,No UV,15.47537639
6293,#263,m1,No UV,15.4758145
1812,#006,m1,No UV,15.47756561
9205,#291,m1,No UV,15.47778434
11547,#970,m1,No UV,15.47778434
5595,#258,m1,No UV,15.47865897
8188,#282,m1,No UV,15.48018829
4215,#131,m1,No UV,15.48040663
10434,#317,m1,No UV,15.48106146
10689,#317,m1,No UV,15.48149785
1820,#006,m1,No UV,15.4819341
10627,#317,m1,No UV,15.48215218
6785,#263,m1,No UV,15.48454887
8736,#289,m1,No UV,15.48476655
5366,#258,m1,No UV,15.48759344
969,#003,m1,No UV,15.48824502
9138,#291,m1,No UV,15.48824502
12394,#974,m1,No UV,15.48846215
11781,#970,m1,No UV,15.48911333
8904,#289,m1,No UV,15.48976422
1762,#006,m1,No UV,15.49106511
8004,#282,m1,No UV,15.49171512
12469,#974,m1,No UV,15.49258135
2551,#009,m1,No UV,15.49387971
2573,#009,m1,No UV,15.4951769
10017,#303,m1,No UV,15.49604105
2750,#009,m1,No UV,15.49841479
9244,#291,m1,No UV,15.50078463
10390,#317,m1,No UV,15.50250571
8636,#289,m1,No UV,15.50315059
928,#003,m1,No UV,15.50336548
12287,#974,m1,No UV,15.50358035
1655,#006,m1,No UV,15.50379518
10701,#317,m1,No UV,15.50379518
1504,#006,m1,No UV,15.50551267
6515,#263,m1,No UV,15.50658507
2875,#009,m1,No UV,15.50679945
673,#003,m1,No UV,15.50722812
6411,#263,m1,No UV,15.50722812
5724,#258,m1,No UV,15.50765667
8876,#289,m1,No UV,15.50851337
620,#003,m1,No UV,15.50872747
12715,#974,m1,No UV,15.50915557
3985,#022,m1,No UV,15.51001139
12673,#974,m1,No UV,15.51043911
12705,#974,m1,No UV,15.51043911
12528,#974,m1,No UV,15.5138563
9914,#303,m1,No UV,15.51428288
1867,#006,m1,No UV,15.51470933
9199,#291,m1,No UV,15.51534878
1492,#006,m1,No UV,15.51556187
5515,#258,m1,No UV,15.51662682
6674,#263,m1,No UV,15.51683972
9096,#291,m1,No UV,15.51705258
1544,#006,m1,No UV,15.51811644
8163,#282,m1,No UV,15.51875438
11603,#970,m1,No UV,15.5206665
4011,#022,m1,No UV,15.5208788
12451,#974,m1,No UV,15.52130331
12703,#974,m1,No UV,15.52384774
5702,#258,m1,No UV,15.52427138
2535,#009,m1,No UV,15.52448315
5756,#258,m1,No UV,15.52448315
10481,#317,m1,No UV,15.5249066
1809,#006,m1,No UV,15.52575313
6462,#263,m1,No UV,15.52786728
8068,#282,m1,No UV,15.52892319
7988,#282,m1,No UV,15.52976737
495,#003,m1,No UV,15.53250753
953,#003,m1,No UV,15.53313914
578,#003,m1,No UV,15.53377047
4101,#131,m1,No UV,15.53377047
6383,#263,m1,No UV,15.53461181
6822,#263,m1,No UV,15.53461181
6673,#263,m1,No UV,15.5350323
8895,#289,m1,No UV,15.5352425
11742,#970,m1,No UV,15.5352425
12298,#974,m1,No UV,15.53545267
12473,#974,m1,No UV,15.53650305
3897,#022,m1,No UV,15.53776249
5219,#258,m1,No UV,15.53860151
3092,#009,m1,No UV,15.53881119
1711,#006,m1,No UV,15.53902084
7982,#282,m1,No UV,15.54048752
11773,#970,m1,No UV,15.54048752
6609,#263,m1,No UV,15.5409063
10427,#317,m1,No UV,15.5409063
6471,#263,m1,No UV,15.54153424
10747,#317,m1,No UV,15.54341643
1631,#006,m1,No UV,15.54404328
12516,#974,m1,No UV,15.54487866
6740,#263,m1,No UV,15.54571355
10587,#317,m1,No UV,15.54571355
2547,#009,m1,No UV,15.5459222
1578,#006,m1,No UV,15.5488401
8629,#289,m1,No UV,15.54925646
3976,#022,m1,No UV,15.55008883
4168,#131,m1,No UV,15.55008883
2723,#009,m1,No UV,15.55050483
9289,#291,m1,No UV,15.55320592
11516,#970,m1,No UV,15.55320592
10027,#303,m1,No UV,15.55382854
9134,#291,m1,No UV,15.55445088
10637,#317,m1,No UV,15.55465827
12698,#974,m1,No UV,15.55486563
8871,#289,m1,No UV,15.55528025
1488,#006,m1,No UV,15.55569476
715,#003,m1,No UV,15.55693757
945,#003,m1,No UV,15.55693757
8091,#282,m1,No UV,15.5571446
11371,#970,m1,No UV,15.5573516
2956,#009,m1,No UV,15.55776552
11356,#970,m1,No UV,15.55817931
5711,#258,m1,No UV,15.55859299
10360,#317,m1,No UV,15.55941998
5538,#258,m1,No UV,15.56045306
11412,#970,m1,No UV,15.56210445
5759,#258,m1,No UV,15.564578
868,#003,m1,No UV,15.56540157
6777,#263,m1,No UV,15.56663605
5585,#258,m1,No UV,15.56807494
3048,#009,m1,No UV,15.56910184
6577,#263,m1,No UV,15.57033316
3748,#022,m1,No UV,15.57053828
10794,#317,m1,No UV,15.57094843
3695,#022,m1,No UV,15.57504351
11542,#970,m1,No UV,15.57606546
5276,#258,m1,No UV,15.57667829
2939,#009,m1,No UV,15.57729086
1548,#006,m1,No UV,15.57749499
9300,#291,m1,No UV,15.57851521
10513,#317,m1,No UV,15.57912699
5474,#258,m1,No UV,15.57994231
3089,#009,m1,No UV,15.58034979
5615,#258,m1,No UV,15.58258889
7268,#281,m1,No UV,15.58279228
5682,#258,m1,No UV,15.58360552
7270,#281,m1,No UV,15.58380876
831,#003,m1,No UV,15.58421515
10448,#317,m1,No UV,15.5850276
507,#003,m1,No UV,15.58523063
3826,#022,m1,No UV,15.58665111
8682,#289,m1,No UV,15.58685392
10616,#317,m1,No UV,15.58746218
11586,#970,m1,No UV,15.58746218
5611,#258,m1,No UV,15.58948787
5722,#258,m1,No UV,15.59070192
10772,#317,m1,No UV,15.59110638
2614,#009,m1,No UV,15.59171285
7159,#281,m1,No UV,15.59171285
3797,#022,m1,No UV,15.59413619
8796,#289,m1,No UV,15.59413619
11526,#970,m1,No UV,15.59413619
12455,#974,m1,No UV,15.59534633
9771,#303,m1,No UV,15.59554793
8853,#289,m1,No UV,15.59695828
4039,#131,m1,No UV,15.59856843
