"","mouse_id","month","treatment","clade_volume","ln2volume"
"71","#970","m2","UV",11076.12987,13.43516625
"72","#970","m2","UV",11193.74024,13.45040455
"73","#006","m2","UV",11207.57676,13.45218676
"74","#006","m2","UV",11276.75933,13.46106491
"75","#003","m2","UV",11290.59584,13.462834
"76","#022","m2","UV",11345.9419,13.46988876
"77","#003","m2","UV",11373.61493,13.47340325
"78","#006","m2","UV",11387.45144,13.47515728
"79","#006","m2","UV",11470.47053,13.48563695
"80","#003","m2","UV",11539.6531,13.49431223
"81","#006","m2","UV",11601.91742,13.50207563
"82","#003","m2","UV",11622.67219,13.50465418
"83","#970","m2","UV",11622.67219,13.50465418
"84","#006","m2","UV",11636.5087,13.50637065
"85","#022","m2","UV",11671.09999,13.51065292
"86","#003","m2","UV",11726.44605,13.51747822
"87","#006","m2","UV",11754.11908,13.5208788
"88","#003","m2","UV",11781.79211,13.52427138
"89","#003","m2","UV",11857.89294,13.53356006
"90","#006","m2","UV",11947.83028,13.54446103
"91","#970","m2","UV",11982.42157,13.54863188
"92","#003","m2","UV",11996.25808,13.55029684
"93","#003","m2","UV",12017.01285,13.5527907
"94","#003","m2","UV",12030.84937,13.55445088
"95","#003","m2","UV",12044.68588,13.55610915
"96","#003","m2","UV",12100.03194,13.56272324
"97","#022","m2","UV",12148.45974,13.56848579
"98","#003","m2","UV",12169.21451,13.57094843
"99","#006","m2","UV",12183.05103,13.57258786
"100","#006","m2","UV",12286.82489,13.58482453
"101","#006","m2","UV",12328.33443,13.58969028
"102","#022","m2","UV",12390.59875,13.59695828
"103","#003","m2","UV",12397.517,13.59776358
"104","#003","m2","UV",12459.78132,13.60499113
"105","#022","m2","UV",12508.20912,13.61058762
"106","#006","m2","UV",12549.71866,13.6153674
"107","#970","m2","UV",12556.63692,13.61616249
"108","#003","m2","UV",12639.65601,13.62566958
"109","#003","m2","UV",12701.92032,13.632759
"110","#006","m2","UV",12708.83858,13.63354457
"111","#022","m2","UV",12722.67509,13.63511443
"112","#970","m2","UV",12722.67509,13.63511443
"113","#006","m2","UV",12833.36721,13.64761213
"114","#022","m2","UV",12840.28547,13.64838966
"115","#970","m2","UV",12847.20372,13.64916676
"116","#003","m2","UV",12888.71327,13.65382062
"117","#003","m2","UV",12930.22281,13.65845952
"118","#003","m2","UV",13020.16016,13.66845957
"119","#006","m2","UV",13027.07841,13.66922595
"120","#022","m2","UV",13103.17924,13.67762928
"121","#003","m2","UV",13144.68879,13.68219236
"122","#022","m2","UV",13151.60704,13.68295148
"123","#003","m2","UV",13193.11659,13.68749779
"124","#003","m2","UV",13206.9531,13.68901005
"125","#003","m2","UV",13262.29916,13.69504328
"126","#003","m2","UV",13324.56348,13.70180065
"127","#003","m2","UV",13331.48173,13.70254952
"128","#006","m2","UV",13338.39999,13.703298
"129","#003","m2","UV",13366.07302,13.70628804
"130","#003","m2","UV",13372.99128,13.70703458
"131","#022","m2","UV",13379.90953,13.70778074
"132","#022","m2","UV",13497.51991,13.72040672
"133","#970","m2","UV",13601.29377,13.73145627
"134","#003","m2","UV",13628.96679,13.73438858
"135","#003","m2","UV",13628.96679,13.73438858
"136","#003","m2","UV",13705.06762,13.74242183
"137","#022","m2","UV",13850.35103,13.75763492
"138","#003","m2","UV",13905.69708,13.76338845
"139","#003","m2","UV",13940.28837,13.76697278
"140","#006","m2","UV",13967.9614,13.76983386
"141","#003","m2","UV",13988.71617,13.77197594
"142","#006","m2","UV",14002.55269,13.77340224
"143","#022","m2","UV",14050.98049,13.77838319
"144","#970","m2","UV",14050.98049,13.77838319
"145","#003","m2","UV",14106.32655,13.78405472
"146","#003","m2","UV",14154.75435,13.78899909
"147","#022","m2","UV",14161.6726,13.78970405
"148","#022","m2","UV",14251.60995,13.79883728
"149","#003","m2","UV",14265.44646,13.80023728
"150","#003","m2","UV",14265.44646,13.80023728
"151","#970","m2","UV",14389.97509,13.81277647
"152","#006","m2","UV",14472.99418,13.8210758
"153","#970","m2","UV",14569.84978,13.83069838
"154","#006","m2","UV",14652.86887,13.83889554
"155","#003","m2","UV",14708.21493,13.84433454
"156","#003","m2","UV",14728.9697,13.8463689
"157","#003","m2","UV",14770.47924,13.85042902
"158","#970","m2","UV",14777.3975,13.85110459
"159","#006","m2","UV",14791.23401,13.8524548
"160","#003","m2","UV",14867.33484,13.85985843
"161","#970","m2","UV",14874.2531,13.86052961
"162","#003","m2","UV",14908.84439,13.86388082
"163","#003","m2","UV",14936.51742,13.86655619
"164","#006","m2","UV",14978.02696,13.87055997
"165","#003","m2","UV",15026.45476,13.87521705
"166","#022","m2","UV",15026.45476,13.87521705
"167","#003","m2","UV",15109.47385,13.8831658
"168","#003","m2","UV",15330.85808,13.90415083
"169","#970","m2","UV",15330.85808,13.90415083
"170","#022","m2","UV",15358.53111,13.90675262
"171","#003","m2","UV",15372.36762,13.90805176
"172","#003","m2","UV",15379.28588,13.90870089
"173","#970","m2","UV",15469.22322,13.91711313
"174","#006","m2","UV",15489.978,13.91904747
"175","#003","m2","UV",15496.89625,13.91969168
"176","#003","m2","UV",15552.24231,13.92483498
"177","#022","m2","UV",15593.75186,13.92868046
"178","#003","m2","UV",15600.67011,13.92932038
"179","#970","m2","UV",15669.85269,13.935704
"180","#022","m2","UV",15697.52571,13.93824956
"181","#003","m2","UV",15752.87177,13.94332724
"182","#006","m2","UV",15822.05434,13.94964931
"183","#006","m2","UV",15870.48215,13.95405834
"184","#022","m2","UV",15870.48215,13.95405834
"185","#003","m2","UV",15884.31866,13.95531559
"186","#006","m2","UV",15884.31866,13.95531559
"187","#006","m2","UV",16015.76555,13.96720514
"188","#970","m2","UV",16154.13069,13.9796155
"189","#003","m2","UV",16161.04895,13.98023322
"190","#970","m2","UV",16161.04895,13.98023322
"191","#006","m2","UV",16237.14978,13.98701079
"192","#022","m2","UV",16244.06804,13.98762535
"193","#003","m2","UV",16250.98629,13.98823966
"194","#006","m2","UV",16389.35144,14.00047114
"195","#022","m2","UV",16417.02447,14.00290505
"196","#006","m2","UV",16458.53401,14.00654822
"197","#022","m2","UV",16479.28878,14.00836636
"198","#003","m2","UV",16672.99999,14.02522609
"199","#022","m2","UV",16721.42779,14.02941042
"200","#006","m2","UV",16742.18256,14.03119999
"201","#003","m2","UV",16928.97551,14.04720705
"202","#006","m2","UV",16935.89376,14.0477965
"203","#003","m2","UV",16956.64853,14.04956343
"204","#970","m2","UV",16970.48505,14.05074018
"205","#003","m2","UV",17053.50414,14.05778059
"206","#006","m2","UV",17074.25891,14.05953534
"207","#970","m2","UV",17081.17717,14.06011978
"208","#003","m2","UV",17157.278,14.06653307
"209","#022","m2","UV",17178.03277,14.06827721
"210","#006","m2","UV",17198.78754,14.07001924
"211","#003","m2","UV",17281.80663,14.07696642
"212","#003","m2","UV",17323.31617,14.08042751
"213","#970","m2","UV",17337.15268,14.08157936
"214","#003","m2","UV",17357.90746,14.08330542
"215","#022","m2","UV",17517.02737,14.09647035
"216","#022","m2","UV",17565.45517,14.10045334
"217","#006","m2","UV",17572.37343,14.10102144
"218","#022","m2","UV",17579.29169,14.10158932
"219","#006","m2","UV",17689.9838,14.11064511
"220","#022","m2","UV",17717.65683,14.1129002
"221","#003","m2","UV",17752.24812,14.11571412
"222","#970","m2","UV",17759.16638,14.11627624
"223","#003","m2","UV",17807.59418,14.120205
"224","#022","m2","UV",17856.02198,14.12412309
"225","#022","m2","UV",17918.28629,14.12914504
"226","#003","m2","UV",18063.5697,14.1407954
"227","#003","m2","UV",18070.48795,14.14134784
"228","#022","m2","UV",18070.48795,14.14134784
"229","#006","m2","UV",18111.9975,14.14465804
"230","#006","m2","UV",18222.68961,14.15344829
"231","#022","m2","UV",18319.54521,14.16109607
"232","#003","m2","UV",18326.46347,14.16164079
"233","#003","m2","UV",18340.29999,14.16272962
"234","#003","m2","UV",18354.1365,14.16381762
"235","#006","m2","UV",18444.07384,14.17086973
"236","#003","m2","UV",18513.25642,14.17627106
"237","#003","m2","UV",18693.13111,14.19022062
"238","#022","m2","UV",18873.00579,14.20403659
"239","#003","m2","UV",18935.27011,14.20878838
"240","#003","m2","UV",18976.77965,14.21194757
"241","#003","m2","UV",19101.30828,14.22138383
"242","#006","m2","UV",19149.73608,14.22503689
"243","#003","m2","UV",19343.44729,14.23955731
"244","#022","m2","UV",19412.62986,14.24470796
"245","#006","m2","UV",19537.15849,14.25393303
"246","#003","m2","UV",19592.50455,14.25801421
"247","#003","m2","UV",19599.42281,14.25852355
"248","#006","m2","UV",19613.25932,14.25954168
"249","#003","m2","UV",19820.80704,14.27472809
"250","#003","m2","UV",19952.25393,14.28426411
"251","#006","m2","UV",20007.59998,14.2882605
"252","#003","m2","UV",20021.4365,14.28925787
"253","#970","m2","UV",20083.70081,14.29373752
"254","#022","m2","UV",20104.45559,14.29522765
"255","#022","m2","UV",20132.12862,14.2972121
"256","#006","m2","UV",20201.31119,14.30216132
"257","#970","m2","UV",20263.5755,14.30660114
"258","#970","m2","UV",20312.0033,14.31004491
"259","#006","m2","UV",20429.61368,14.3183743
"260","#003","m2","UV",20464.20496,14.320815
"261","#006","m2","UV",20491.87799,14.32276459
"262","#003","m2","UV",20734.017,14.33971203
"263","#006","m2","UV",20775.52654,14.34259742
"264","#003","m2","UV",20844.70911,14.34739362
"265","#006","m2","UV",20858.54563,14.34835095
"266","#003","m2","UV",20906.97343,14.35169661
"267","#003","m2","UV",20976.156,14.3564627
"268","#003","m2","UV",20976.156,14.3564627
"269","#022","m2","UV",20989.99252,14.35741403
"270","#006","m2","UV",21017.66554,14.35931482
"271","#006","m2","UV",21135.27592,14.36736533
"272","#022","m2","UV",21218.295,14.37302111
"273","#003","m2","UV",21252.88629,14.37537116
"274","#970","m2","UV",21273.64106,14.37677936
"275","#003","m2","UV",21412.00621,14.38613236
"276","#003","m2","UV",21591.8809,14.3982013
"277","#006","m2","UV",21785.5921,14.4110867
"278","#970","m2","UV",21792.51036,14.41154477
"279","#022","m2","UV",21903.20247,14.4188542
"280","#003","m2","UV",21917.03899,14.41976528
"281","#003","m2","UV",21923.95724,14.42022061
"282","#970","m2","UV",22034.64936,14.42748632
"283","#022","m2","UV",22166.09625,14.43606709
"284","#970","m2","UV",22166.09625,14.43606709
"285","#003","m2","UV",22242.19708,14.44101168
"286","#022","m2","UV",22366.72571,14.44906645
"287","#003","m2","UV",22373.64397,14.44951262
"288","#022","m2","UV",22394.39874,14.45085031
"289","#003","m2","UV",22415.15351,14.45218676
"290","#006","m2","UV",22553.51865,14.46106491
"291","#006","m2","UV",22719.55683,14.47164707
"292","#006","m2","UV",22844.08546,14.47953307
"293","#003","m2","UV",22871.75849,14.48127967
"294","#003","m2","UV",22892.51326,14.48258824
"295","#003","m2","UV",22906.34977,14.48345996
"296","#003","m2","UV",22927.10455,14.48476655
"297","#003","m2","UV",23058.55143,14.49301426
"298","#022","m2","UV",23231.50787,14.50379518
"299","#022","m2","UV",23231.50787,14.50379518
"300","#006","m2","UV",23279.93567,14.50679945
"301","#003","m2","UV",23342.19998,14.51065292
"302","#003","m2","UV",23362.95475,14.51193513
"303","#022","m2","UV",23542.82944,14.5230001
"304","#003","m2","UV",23549.7477,14.52342398
"305","#003","m2","UV",23632.76679,14.52850092
"306","#006","m2","UV",23660.43982,14.53018927
"307","#022","m2","UV",23861.06928,14.54237107
"308","#970","m2","UV",23930.25185,14.54654796
"309","#970","m2","UV",24206.98214,14.56313561
"310","#003","m2","UV",24248.49168,14.56560739
"311","#970","m2","UV",24366.10206,14.57258786
"312","#006","m2","UV",24449.12114,14.57749499
"313","#022","m2","UV",24545.97674,14.58319896
"314","#003","m2","UV",24594.40455,14.58604251
"315","#003","m2","UV",24656.66886,14.58969028
"316","#022","m2","UV",24815.78878,14.59897069
"317","#003","m2","UV",25030.25475,14.61138535
"318","#003","m2","UV",25044.09127,14.61218264
"319","#003","m2","UV",25175.53815,14.619735
"320","#006","m2","UV",25237.80247,14.62329868
"321","#006","m2","UV",25244.72073,14.6236941
"322","#003","m2","UV",25507.6145,14.63864036
"323","#003","m2","UV",25535.28753,14.64020468
"324","#003","m2","UV",25708.24396,14.64994345
"325","#970","m2","UV",25722.08048,14.65071972
"326","#003","m2","UV",25818.93608,14.65614193
"327","#006","m2","UV",25825.85434,14.65652845
"328","#003","m2","UV",26012.64728,14.66692561
"329","#006","m2","UV",26102.58463,14.67190505
"330","#003","m2","UV",26116.42114,14.67266959
"331","#022","m2","UV",26137.17591,14.67381565
"332","#970","m2","UV",26178.68546,14.67610503
"333","#022","m2","UV",26317.0506,14.68371019
"334","#970","m2","UV",26496.92529,14.69353734
"335","#006","m2","UV",26503.84355,14.69391397
"336","#003","m2","UV",26697.55475,14.70441999
"337","#970","m2","UV",26732.14604,14.70628804
"338","#003","m2","UV",26794.41035,14.70964445
"339","#003","m2","UV",27071.14064,14.72446806
"340","#022","m2","UV",27084.97716,14.72520525
"341","#003","m2","UV",27161.07799,14.72925312
"342","#970","m2","UV",27202.58753,14.73145627
"343","#006","m2","UV",27216.42405,14.7321899
"344","#022","m2","UV",27237.17882,14.73328966
"345","#970","m2","UV",27237.17882,14.73328966
"346","#006","m2","UV",27251.01533,14.73402236
"347","#003","m2","UV",27264.85185,14.7347547
"348","#003","m2","UV",27334.03442,14.73841079
"349","#006","m2","UV",27500.07259,14.74714781
"350","#022","m2","UV",27624.60122,14.75366602
"351","#003","m2","UV",27721.45683,14.75871546
"352","#022","m2","UV",27956.67757,14.7709053
"353","#003","m2","UV",28005.10537,14.77340224
"354","#022","m2","UV",28095.04272,14.77802797
"355","#970","m2","UV",28095.04272,14.77802797
"356","#003","m2","UV",28226.4896,14.7847621
"357","#003","m2","UV",28295.67218,14.78829379
"358","#006","m2","UV",28316.42695,14.78935161
"359","#003","m2","UV",28371.77301,14.79216869
"360","#006","m2","UV",28544.72944,14.80093677
"361","#003","m2","UV",28655.42155,14.8065205
"362","#003","m2","UV",28918.31533,14.81969589
"363","#022","m2","UV",28966.74313,14.82210986
"364","#003","m2","UV",29084.3535,14.82795562
"365","#970","m2","UV",29125.86305,14.83001318
"366","#003","m2","UV",29271.14645,14.83719163
"367","#970","m2","UV",29284.98296,14.83787343
"368","#970","m2","UV",29319.57425,14.83957653
"369","#970","m2","UV",29395.67508,14.84331629
"370","#003","m2","UV",29437.18462,14.84535208
"371","#022","m2","UV",29485.61243,14.84772354
"372","#022","m2","UV",29485.61243,14.84772354
"373","#006","m2","UV",29520.20371,14.84941506
"374","#022","m2","UV",29568.63151,14.85177985
"375","#022","m2","UV",29693.16014,14.85784302
"376","#003","m2","UV",29720.83317,14.85918694
"377","#006","m2","UV",29720.83317,14.85918694
"378","#003","m2","UV",29838.44355,14.86488466
"379","#003","m2","UV",30073.66429,14.87621304
"380","#003","m2","UV",30260.45724,14.88514617
"381","#003","m2","UV",30516.43276,14.89729871
"382","#970","m2","UV",30564.86056,14.89958636
"383","#003","m2","UV",30640.96139,14.90317394
"384","#022","m2","UV",30654.7979,14.90382527
"385","#003","m2","UV",30661.71616,14.90415083
"386","#003","m2","UV",30661.71616,14.90415083
"387","#006","m2","UV",30979.95599,14.91904747
"388","#006","m2","UV",31000.71076,14.92001367
"389","#022","m2","UV",31076.81159,14.92355087
"390","#003","m2","UV",31132.15765,14.92611795
"391","#006","m2","UV",31519.58006,14.94396069
"392","#022","m2","UV",31602.59915,14.9477556
"393","#006","m2","UV",31678.69998,14.95122551
"394","#003","m2","UV",31761.71906,14.95500138
"395","#970","m2","UV",31969.26678,14.96439804
"396","#006","m2","UV",32045.36761,14.9678282
"397","#003","m2","UV",32114.55018,14.97093947
"398","#022","m2","UV",32211.40578,14.975284
"399","#003","m2","UV",32225.2423,14.97590359
"400","#006","m2","UV",32308.26139,14.9796155
"401","#003","m2","UV",32612.6647,14.9931447
"402","#022","m2","UV",32654.17425,14.99497981
"403","#003","m2","UV",32868.64022,15.00442415
"404","#022","m2","UV",32923.98628,15.0068514
"405","#003","m2","UV",33096.94271,15.01441034
"406","#006","m2","UV",33262.98089,15.02162984
"407","#006","m2","UV",33332.16346,15.02462734
"408","#003","m2","UV",33415.18255,15.02821614
"409","#022","m2","UV",33851.03275,15.04691223
"410","#006","m2","UV",33864.86927,15.04750181
"411","#022","m2","UV",33864.86927,15.04750181
"412","#022","m2","UV",34003.23441,15.05338436
"413","#003","m2","UV",34017.07093,15.0539713
"414","#003","m2","UV",34086.2535,15.05690242
"415","#022","m2","UV",34086.2535,15.05690242
"416","#022","m2","UV",34259.20993,15.06420426
"417","#003","m2","UV",34376.82031,15.06914849
"418","#006","m2","UV",34625.87757,15.07956302
"419","#022","m2","UV",34674.30537,15.08157936
"420","#006","m2","UV",34681.22362,15.08186718
"421","#022","m2","UV",34861.09831,15.0893304
"422","#003","m2","UV",34902.60786,15.09104722
"423","#003","m2","UV",35034.05474,15.09647035
"424","#006","m2","UV",35165.50163,15.10187318
"425","#006","m2","UV",35179.33815,15.10244072
"426","#022","m2","UV",35296.94852,15.10725585
"427","#970","m2","UV",35296.94852,15.10725585
"428","#003","m2","UV",35539.08752,15.11711902
"429","#003","m2","UV",35552.92404,15.1176806
"430","#003","m2","UV",35629.02487,15.12076538
"431","#006","m2","UV",35933.42819,15.13303896
"432","#022","m2","UV",36127.13939,15.1407954
"433","#003","m2","UV",36154.81242,15.14190007
"434","#022","m2","UV",36217.07674,15.14438248
"435","#003","m2","UV",36279.34105,15.14686063
"436","#022","m2","UV",36313.93234,15.14823554
"437","#003","m2","UV",36403.86968,15.15180419
"438","#003","m2","UV",36625.25391,15.16055114
"439","#006","m2","UV",36756.7008,15.16571966
"440","#003","m2","UV",36818.96512,15.16816146
"441","#006","m2","UV",36929.65723,15.17249225
"442","#022","m2","UV",36985.00329,15.17465278
"443","#003","m2","UV",37054.18586,15.17734891
"444","#003","m2","UV",37448.52653,15.19262133
"445","#003","m2","UV",37538.46387,15.19608199
"446","#006","m2","UV",37552.30039,15.19661367
"447","#003","m2","UV",37600.72819,15.19847298
"448","#003","m2","UV",37628.40122,15.19953437
"449","#006","m2","UV",37649.15599,15.2003299
"450","#003","m2","UV",37662.9925,15.20086001
"451","#006","m2","UV",37718.33856,15.20297851
"452","#006","m2","UV",37732.17507,15.20350765
"453","#003","m2","UV",37766.76636,15.20482964
"454","#003","m2","UV",37835.94893,15.20747001
"455","#003","m2","UV",37891.29499,15.20957883
"456","#003","m2","UV",37891.29499,15.20957883
"457","#003","m2","UV",37912.04976,15.21036884
"458","#003","m2","UV",37981.23234,15.2129991
"459","#970","m2","UV",38126.51574,15.21850707
"460","#006","m2","UV",38140.35225,15.21903055
"461","#003","m2","UV",38403.24603,15.22894064
"462","#003","m2","UV",38430.91906,15.22997986
"463","#006","m2","UV",38486.26512,15.23205605
"464","#003","m2","UV",38513.93814,15.23309303
"465","#022","m2","UV",38638.46677,15.23775023
"466","#022","m2","UV",38776.83192,15.24290732
"467","#003","m2","UV",39053.56221,15.25316653
"468","#022","m2","UV",39178.09084,15.25775948
"469","#006","m2","UV",39247.27341,15.26030481
"470","#006","m2","UV",39281.8647,15.2615758
"471","#970","m2","UV",39440.98462,15.26740795
"472","#003","m2","UV",39489.41242,15.26917828
"473","#006","m2","UV",39558.59499,15.27170357
"474","#006","m2","UV",39572.4315,15.27220809
"475","#022","m2","UV",39883.75308,15.28351355
"476","#006","m2","UV",39959.85391,15.28626369
"477","#003","m2","UV",40015.19997,15.2882605
"478","#003","m2","UV",40042.873,15.28925787
"479","#003","m2","UV",40188.1564,15.29448278
"480","#022","m2","UV",40312.68503,15.29894626
"481","#003","m2","UV",40388.78586,15.30166716
"482","#970","m2","UV",40444.13192,15.30364278
"483","#003","m2","UV",40464.88669,15.30438294
"484","#003","m2","UV",40554.82403,15.30758591
"485","#022","m2","UV",40561.74229,15.307832
"486","#006","m2","UV",40651.67964,15.31102734
"487","#022","m2","UV",40886.90038,15.31935108
"488","#022","m2","UV",40990.67424,15.3230081
"489","#022","m2","UV",41205.14022,15.3305367
"490","#970","m2","UV",41301.99582,15.33392388
"491","#006","m2","UV",41468.03399,15.33971203
"492","#003","m2","UV",41730.92777,15.34882937
"493","#003","m2","UV",41883.12943,15.35408162
"494","#022","m2","UV",41931.55723,15.35574879
"495","#003","m2","UV",41959.23026,15.35670059
"496","#003","m2","UV",42104.51366,15.36168728
"497","#003","m2","UV",42291.30661,15.36807351
"498","#022","m2","UV",42443.50827,15.37325629
"499","#006","m2","UV",42478.09955,15.3744316
"500","#003","m2","UV",42727.15681,15.3828657
"501","#003","m2","UV",42796.33939,15.38519978
"502","#003","m2","UV",42824.01241,15.38613236
"503","#003","m2","UV",42920.86802,15.38939163
"504","#006","m2","UV",42969.29582,15.39101851
"505","#022","m2","UV",43183.76179,15.3982013
"506","#003","m2","UV",43460.49208,15.40741689
"507","#003","m2","UV",43564.26594,15.41085761
"508","#006","m2","UV",43605.77548,15.41223161
"509","#006","m2","UV",43619.612,15.41268932
"510","#003","m2","UV",43806.40495,15.4188542
"511","#022","m2","UV",43847.91449,15.42022061
"512","#006","m2","UV",43924.01532,15.42272232
"513","#006","m2","UV",44000.11615,15.42521971
"514","#022","m2","UV",44055.46221,15.42703328
"515","#006","m2","UV",44256.09167,15.43358843
"516","#003","m2","UV",44498.23067,15.44146035
"517","#003","m2","UV",44982.50868,15.4570765
"518","#970","m2","UV",45100.11905,15.46084362
"519","#003","m2","UV",45390.68586,15.47010867
"520","#006","m2","UV",45487.54146,15.47318384
"521","#006","m2","UV",45515.21449,15.47406126
"522","#022","m2","UV",45535.96926,15.47471897
"523","#022","m2","UV",45930.30992,15.4871589
"524","#006","m2","UV",46034.08378,15.49041481
"525","#022","m2","UV",46041.00204,15.49063161
"526","#003","m2","UV",46117.10287,15.49301426
"527","#006","m2","UV",46338.4871,15.49992332
"528","#022","m2","UV",46836.60162,15.51534878
"529","#003","m2","UV",47009.55805,15.5206665
"530","#006","m2","UV",47327.79789,15.53040018
"531","#003","m2","UV",47770.56635,15.54383436
"532","#006","m2","UV",48476.22859,15.56498984
"533","#006","m2","UV",48476.22859,15.56498984
"534","#003","m2","UV",48552.32942,15.56725289
"535","#006","m2","UV",48559.24768,15.56745845
"536","#003","m2","UV",48628.43025,15.5695124
"537","#022","m2","UV",48732.20411,15.57258786
"538","#006","m2","UV",48759.87714,15.57340687
"539","#006","m2","UV",48808.30494,15.57483903
"540","#970","m2","UV",49195.72735,15.5862454
"541","#022","m2","UV",49216.48212,15.58685392
"542","#003","m2","UV",49292.58295,15.58908296
"543","#022","m2","UV",49313.33772,15.58969028
"544","#003","m2","UV",49617.74104,15.59856843
"545","#003","m2","UV",49686.92361,15.6005786
"546","#970","m2","UV",49693.84187,15.60077946
"547","#022","m2","UV",50261.13896,15.61715574
"548","#022","m2","UV",50399.50411,15.62112192
"549","#003","m2","UV",50821.5178,15.63315184
"550","#006","m2","UV",50966.8012,15.63727019
"551","#003","m2","UV",50987.55598,15.63785757
"552","#003","m2","UV",51070.57506,15.64020468
"553","#022","m2","UV",51229.69498,15.64469268
"554","#003","m2","UV",51264.28627,15.64566649
"555","#003","m2","UV",51381.89664,15.64897252
"556","#022","m2","UV",51409.56967,15.64974932
"557","#022","m2","UV",51520.26179,15.6528523
"558","#022","m2","UV",51541.01656,15.65343337
"559","#022","m2","UV",51741.64602,15.65903833
"560","#022","m2","UV",51769.31905,15.65980972
"561","#003","m2","UV",51859.25639,15.6623139
"562","#022","m2","UV",52108.31365,15.66922595
"563","#970","m2","UV",52710.20203,15.6857946
"564","#022","m2","UV",52717.12029,15.68598394
"565","#003","m2","UV",52938.50452,15.69202982
"566","#003","m2","UV",52973.09581,15.6929722
"567","#003","m2","UV",53014.60535,15.69410225
"568","#022","m2","UV",53083.78793,15.6959837
"569","#003","m2","UV",53491.9651,15.70703458
"570","#970","m2","UV",53595.73896,15.70983069
"571","#970","m2","UV",53658.00328,15.71150575
"572","#003","m2","UV",53747.94062,15.71392186
"573","#003","m2","UV",53768.69539,15.71447885
"574","#022","m2","UV",53768.69539,15.71447885
"575","#003","m2","UV",53955.48834,15.7194821
"576","#006","m2","UV",54771.8427,15.7411468
"577","#022","m2","UV",55041.65473,15.74823622
"578","#003","m2","UV",55166.18336,15.75149655
"579","#006","m2","UV",55297.63025,15.75493004
"580","#970","m2","UV",55415.24062,15.75799519
"581","#006","m2","UV",55546.68751,15.76141326
