"","mouse_id","month","treatment","clade_volume","ln2volume","density"
"575","#022","m1","UV",34556.69499,15.07667762,0.318736141906874
"576","#022","m1","UV",34681.22362,15.08186718,0.319290465631929
"577","#970","m1","UV",34757.32445,15.08502941,0.319844789356984
"578","#006","m1","UV",34840.34354,15.08847123,0.32039911308204
"579","#006","m1","UV",34847.2618,15.08875768,0.320953436807095
"580","#970","m1","UV",34951.03566,15.09304759,0.321507760532151
"581","#970","m1","UV",35186.2564,15.10272441,0.322062084257206
"582","#970","m1","UV",35234.6842,15.10470866,0.322616407982262
"583","#022","m1","UV",35262.35723,15.1058413,0.323170731707317
"584","#006","m1","UV",35352.29458,15.10951624,0.323725055432373
"585","#006","m1","UV",35386.88586,15.11092719,0.324279379157428
"586","#006","m1","UV",35442.23192,15.11318184,0.324833702882483
"587","#022","m1","UV",35677.45267,15.12272499,0.325388026607539
"588","#970","m1","UV",35801.9813,15.12775181,0.325942350332594
"589","#970","m1","UV",35864.24562,15.13025866,0.32649667405765
"590","#006","m1","UV",35988.77425,15.13525935,0.327050997782705
"591","#006","m1","UV",36085.62985,15.13913682,0.327605321507761
"592","#003","m1","UV",36217.07674,15.14438248,0.328159645232816
"593","#006","m1","UV",36362.36014,15.15015822,0.328713968957871
"594","#006","m1","UV",36383.11491,15.15098144,0.329268292682927
"595","#970","m1","UV",36403.86968,15.15180419,0.329822616407982
"596","#970","m1","UV",36500.72528,15.15563751,0.330376940133038
"597","#970","m1","UV",36569.90786,15.15836937,0.330931263858093
"598","#970","m1","UV",36611.4174,15.16000601,0.331485587583149
"599","#970","m1","UV",36701.35474,15.1635457,0.332039911308204
"600","#970","m1","UV",36888.14769,15.17086973,0.332594235033259
"601","#970","m1","UV",37005.75806,15.17546215,0.333148558758315
"602","#006","m1","UV",37102.61366,15.1792332,0.33370288248337
"603","#022","m1","UV",37310.16138,15.18728098,0.334257206208426
"604","#970","m1","UV",37400.09873,15.19075446,0.334811529933481
"605","#970","m1","UV",37607.64644,15.1987384,0.335365853658537
