"","mouse_id","month","treatment","clade_volume","ln2volume"
"83","#006","m4","UV",10744.05352,13.39125078
"84","#003","m4","UV",10792.48132,13.39773898
"85","#006","m4","UV",10868.58215,13.40787613
"86","#006","m4","UV",10896.25518,13.41154477
"87","#022","m4","UV",10896.25518,13.41154477
"88","#022","m4","UV",10896.25518,13.41154477
"89","#970","m4","UV",10910.09169,13.41337561
"90","#003","m4","UV",10917.00995,13.41429015
"91","#003","m4","UV",10972.35601,13.42158572
"92","#003","m4","UV",11034.62032,13.42974937
"93","#003","m4","UV",11069.21161,13.43426485
"94","#006","m4","UV",11076.12987,13.43516625
"95","#970","m4","UV",11096.88464,13.43786709
"96","#022","m4","UV",11124.55767,13.44146035
"97","#970","m4","UV",11193.74024,13.45040455
"98","#003","m4","UV",11200.6585,13.45129593
"99","#006","m4","UV",11283.67758,13.46194973
"100","#970","m4","UV",11304.43236,13.46460093
"101","#970","m4","UV",11325.18713,13.46724727
"102","#970","m4","UV",11415.12447,13.47865897
"103","#003","m4","UV",11442.7975,13.48215218
"104","#022","m4","UV",11463.55227,13.48476655
"105","#022","m4","UV",11505.06182,13.48998111
"106","#003","m4","UV",11518.89833,13.49171512
"107","#970","m4","UV",11560.40788,13.49690468
"108","#006","m4","UV",11567.32613,13.49776779
"109","#003","m4","UV",11726.44605,13.51747822
"110","#970","m4","UV",11761.03734,13.52172769
"111","#003","m4","UV",11795.62862,13.52596469
"112","#003","m4","UV",11823.30165,13.52934534
"113","#022","m4","UV",11885.56597,13.53692298
"114","#003","m4","UV",11927.07551,13.54195272
"115","#970","m4","UV",11989.33983,13.5494646
"116","#003","m4","UV",12058.5224,13.55776552
"117","#022","m4","UV",12100.03194,13.56272324
"118","#006","m4","UV",12189.96929,13.57340687
"119","#003","m4","UV",12272.98837,13.58319896
"120","#022","m4","UV",12293.74314,13.58563663
"121","#003","m4","UV",12342.17095,13.59130856
"122","#022","m4","UV",12452.86306,13.60418985
"123","#003","m4","UV",12528.96389,13.61297949
"124","#006","m4","UV",12535.88215,13.6137759
"125","#003","m4","UV",12542.80041,13.61457187
"126","#006","m4","UV",12591.22821,13.6201314
"127","#022","m4","UV",12632.73775,13.62487971
"128","#970","m4","UV",12646.57426,13.62645902
"129","#003","m4","UV",12674.24729,13.62961245
"130","#022","m4","UV",12701.92032,13.632759
"131","#003","m4","UV",12771.10289,13.6405955
"132","#970","m4","UV",12854.12198,13.64994345
"133","#970","m4","UV",12923.30455,13.6576874
"134","#003","m4","UV",12985.56887,13.6646216
"135","#022","m4","UV",13082.42447,13.67534231
"136","#006","m4","UV",13130.85227,13.68067294
"137","#970","m4","UV",13193.11659,13.68749779
"138","#970","m4","UV",13227.70787,13.69127547
"139","#006","m4","UV",13241.54439,13.69278378
"140","#970","m4","UV",13317.64522,13.70105139
"141","#003","m4","UV",13338.39999,13.703298
"142","#022","m4","UV",13366.07302,13.70628804
"143","#003","m4","UV",13379.90953,13.70778074
"144","#003","m4","UV",13407.58256,13.71076152
"145","#003","m4","UV",13462.92862,13.71670466
"146","#003","m4","UV",13490.60165,13.71966707
"147","#006","m4","UV",13594.37551,13.73072226
"148","#003","m4","UV",13608.21202,13.7321899
"149","#022","m4","UV",13635.88505,13.73512072
"150","#970","m4","UV",13677.3946,13.73950582
"151","#006","m4","UV",13725.8224,13.74460497
"152","#970","m4","UV",13739.65891,13.74605857
"153","#970","m4","UV",13767.33194,13.74896138
"154","#970","m4","UV",13788.08671,13.75113466
"155","#003","m4","UV",13857.26928,13.75835537
"156","#006","m4","UV",13940.28837,13.76697278
"157","#022","m4","UV",13974.87966,13.77054824
"158","#006","m4","UV",14002.55269,13.77340224
"159","#006","m4","UV",14057.89874,13.77909335
"160","#003","m4","UV",14106.32655,13.78405472
"161","#003","m4","UV",14127.08132,13.78617581
"162","#022","m4","UV",14154.75435,13.78899909
"163","#003","m4","UV",14175.50912,13.79111293
"164","#022","m4","UV",14182.42738,13.79181686
"165","#006","m4","UV",14217.01866,13.79533134
"166","#003","m4","UV",14279.28298,13.80163592
"167","#022","m4","UV",14286.20123,13.80233473
"168","#006","m4","UV",14300.03775,13.80373133
"169","#006","m4","UV",14341.54729,13.80791306
"170","#970","m4","UV",14369.22032,13.81069416
"171","#022","m4","UV",14403.81161,13.81416301
"172","#003","m4","UV",14410.72986,13.81485579
"173","#006","m4","UV",14936.51742,13.86655619
"174","#003","m4","UV",15123.31036,13.88448635
"175","#006","m4","UV",15234.00248,13.89500742
"176","#970","m4","UV",15234.00248,13.89500742
"177","#003","m4","UV",15323.93982,13.90349964
"178","#003","m4","UV",15344.69459,13.90545231
"179","#970","m4","UV",15344.69459,13.90545231
"180","#970","m4","UV",15503.81451,13.92033559
"181","#022","m4","UV",15600.67011,13.92932038
"182","#022","m4","UV",15642.17966,13.93315394
"183","#022","m4","UV",15662.93443,13.9350669
"184","#022","m4","UV",15745.95352,13.9426935
"185","#006","m4","UV",15752.87177,13.94332724
"186","#970","m4","UV",15828.9726,13.95028
"187","#970","m4","UV",15835.89086,13.95091041
"188","#006","m4","UV",15870.48215,13.95405834
"189","#006","m4","UV",15877.4004,13.9546871
"190","#970","m4","UV",16057.27509,13.97093947
"191","#970","m4","UV",16084.94812,13.97342366
"192","#022","m4","UV",16098.78464,13.97466416
"193","#003","m4","UV",16278.65932,13.99069427
"194","#003","m4","UV",16292.49584,13.99192001
"195","#006","m4","UV",16292.49584,13.99192001
"196","#006","m4","UV",16292.49584,13.99192001
"197","#022","m4","UV",16306.33235,13.9931447
"198","#003","m4","UV",16361.67841,13.99803313
"199","#970","m4","UV",16368.59667,13.99864302
"200","#022","m4","UV",16382.43318,13.99986203
"201","#970","m4","UV",16458.53401,14.00654822
"202","#003","m4","UV",16465.45227,14.00715452
"203","#970","m4","UV",16465.45227,14.00715452
"204","#970","m4","UV",16479.28878,14.00836636
"205","#003","m4","UV",16589.9809,14.0180246
"206","#003","m4","UV",16596.89916,14.0186261
"207","#022","m4","UV",16693.75476,14.02702086
"208","#970","m4","UV",16721.42779,14.02941042
"209","#006","m4","UV",16735.2643,14.03060372
"210","#006","m4","UV",16845.95642,14.04011472
"211","#970","m4","UV",16852.87468,14.04070708
"212","#970","m4","UV",16887.46596,14.04366524
"213","#003","m4","UV",17150.35974,14.06595122
"214","#022","m4","UV",17150.35974,14.06595122
"215","#006","m4","UV",17184.95102,14.06885812
"216","#970","m4","UV",17184.95102,14.06885812
"217","#006","m4","UV",17295.64314,14.07812104
"218","#003","m4","UV",17357.90746,14.08330542
"219","#970","m4","UV",17440.92654,14.09018906
"220","#003","m4","UV",17634.63775,14.10612432
"221","#003","m4","UV",17773.00289,14.11739984
"222","#970","m4","UV",18008.22364,14.13636826
"223","#970","m4","UV",18188.09833,14.15070709
"224","#006","m4","UV",18208.8531,14.15235244
"225","#022","m4","UV",18305.7087,14.16000601
"226","#006","m4","UV",18437.15559,14.17032848
"227","#003","m4","UV",18741.55891,14.19395334
"228","#970","m4","UV",18817.65974,14.1997996
"229","#022","m4","UV",18873.00579,14.20403659
"230","#970","m4","UV",19073.63526,14.21929221
"231","#006","m4","UV",19080.55351,14.2198154
"232","#006","m4","UV",19115.1448,14.22242851
"233","#022","m4","UV",19212.0004,14.22972012
"234","#006","m4","UV",19288.10123,14.23542351
"235","#003","m4","UV",19295.01949,14.23594088
"236","#003","m4","UV",19322.69252,14.23800852
"237","#003","m4","UV",19329.61077,14.23852497
"238","#022","m4","UV",19426.46638,14.24573588
"239","#006","m4","UV",19433.38463,14.24624957
"240","#003","m4","UV",19440.30289,14.24676308
"241","#003","m4","UV",19467.97592,14.24881527
"242","#022","m4","UV",19474.89418,14.24932787
"243","#006","m4","UV",19481.81243,14.24984028
"244","#003","m4","UV",19509.48546,14.25188811
"245","#970","m4","UV",19647.85061,14.26208388
"246","#006","m4","UV",19723.95144,14.26766099
"247","#006","m4","UV",19758.54272,14.27018893
"248","#006","m4","UV",19903.82613,14.28075817
"249","#970","m4","UV",19903.82613,14.28075817
"250","#006","m4","UV",19917.66264,14.28176074
"251","#022","m4","UV",19993.76347,14.28726244
"252","#006","m4","UV",20298.16679,14.30906182
"253","#022","m4","UV",20457.28671,14.32032719
"254","#022","m4","UV",20457.28671,14.32032719
"255","#022","m4","UV",20810.11783,14.34499751
"256","#022","m4","UV",20830.8726,14.34643565
"257","#003","m4","UV",20837.79086,14.34691472
"258","#003","m4","UV",20851.62737,14.34787236
"259","#970","m4","UV",20886.21866,14.3502637
"260","#022","m4","UV",20989.99252,14.35741403
"261","#970","m4","UV",21128.35766,14.36689301
"262","#970","m4","UV",21169.8672,14.3697246
"263","#970","m4","UV",21446.59749,14.38846116
"264","#022","m4","UV",21543.4531,14.39496189
"265","#003","m4","UV",21612.63567,14.3995874
"266","#022","m4","UV",21633.39044,14.40097217
"267","#022","m4","UV",21647.22695,14.4018946
"268","#003","m4","UV",21709.49127,14.4060383
"269","#970","m4","UV",21737.1643,14.40787613
"270","#006","m4","UV",21868.61119,14.41657398
"271","#022","m4","UV",22117.66845,14.43291169
"272","#970","m4","UV",22131.50496,14.43381394
"273","#003","m4","UV",22179.93276,14.43696737
"274","#003","m4","UV",22262.95185,14.44235727
"275","#970","m4","UV",22283.70662,14.44370161
"276","#006","m4","UV",22318.29791,14.44593938
"277","#970","m4","UV",22477.41783,14.45618869
"278","#970","m4","UV",22588.10994,14.46327594
"279","#022","m4","UV",22650.37426,14.46724727
"280","#022","m4","UV",22802.57592,14.47690919
"281","#022","m4","UV",23017.04189,14.49041481
"282","#003","m4","UV",23100.06098,14.49560904
"283","#970","m4","UV",23238.42612,14.50422474
"284","#970","m4","UV",23356.0365,14.51150785
"285","#970","m4","UV",23452.8921,14.51747822
"286","#006","m4","UV",23542.82944,14.5230001
"287","#003","m4","UV",23563.58421,14.52427138
"288","#003","m4","UV",23598.1755,14.5263877
"289","#022","m4","UV",23653.52156,14.52976737
"290","#006","m4","UV",23791.8867,14.53818206
"291","#970","m4","UV",24130.88131,14.55859299
"292","#003","m4","UV",24220.81865,14.56396001
"293","#003","m4","UV",24227.73691,14.56437203
"294","#022","m4","UV",24317.67426,14.56971764
"295","#003","m4","UV",24331.51077,14.57053828
"296","#022","m4","UV",24532.14023,14.58238548
"297","#003","m4","UV",24566.73152,14.58441831
"298","#006","m4","UV",24573.64977,14.58482453
"299","#003","m4","UV",24615.15932,14.58725946
"300","#970","m4","UV",24663.58712,14.59009502
"301","#970","m4","UV",24691.26015,14.59171285
"302","#970","m4","UV",24732.76969,14.59413619
"303","#022","m4","UV",24767.36098,14.59615253
"304","#006","m4","UV",24801.95226,14.59816607
"305","#970","m4","UV",24995.66347,14.6093902
"306","#022","m4","UV",25009.49998,14.61018859
"307","#022","m4","UV",25023.3365,14.61098654
"308","#006","m4","UV",25078.68255,14.61417394
"309","#006","m4","UV",25120.1921,14.61655988
"310","#970","m4","UV",25223.96596,14.62250751
"311","#970","m4","UV",25410.7589,14.63315184
"312","#022","m4","UV",25597.55185,14.64371822
"313","#003","m4","UV",25611.38836,14.64449784
"314","#003","m4","UV",25908.87342,14.66115866
"315","#022","m4","UV",26054.15683,14.66922595
"316","#970","m4","UV",26067.99334,14.66999191
"317","#003","m4","UV",26088.74811,14.6711401
"318","#970","m4","UV",26088.74811,14.6711401
"319","#003","m4","UV",26157.93069,14.6749608
"320","#022","m4","UV",26171.7672,14.67572372
"321","#003","m4","UV",26386.23317,14.68749779
"322","#006","m4","UV",26531.51658,14.69541952
"323","#970","m4","UV",26656.04521,14.70217513
"324","#003","m4","UV",26780.57384,14.70889925
"325","#003","m4","UV",26912.02073,14.7159631
"326","#006","m4","UV",27126.4867,14.72741459
"327","#022","m4","UV",27140.32322,14.72815028
"328","#003","m4","UV",27161.07799,14.72925312
"329","#006","m4","UV",27264.85185,14.7347547
"330","#970","m4","UV",27292.52488,14.73621825
"331","#022","m4","UV",27354.78919,14.73950582
"332","#003","m4","UV",27382.46222,14.74096456
"333","#970","m4","UV",27486.23608,14.74642174
"334","#022","m4","UV",27603.84645,14.75258169
"335","#970","m4","UV",27728.37508,14.75907545
"336","#970","m4","UV",27859.82197,14.76589842
"337","#006","m4","UV",27866.74023,14.76625663
"338","#006","m4","UV",27866.74023,14.76625663
"339","#006","m4","UV",27929.00454,14.76947653
"340","#022","m4","UV",28018.94189,14.77411485
"341","#006","m4","UV",28032.7784,14.77482712
"342","#006","m4","UV",28046.61492,14.77553903
"343","#006","m4","UV",28060.45143,14.7762506
"344","#003","m4","UV",28088.12446,14.77767267
"345","#970","m4","UV",28129.634,14.77980316
"346","#006","m4","UV",28178.0618,14.78228476
"347","#003","m4","UV",28406.36429,14.79392657
"348","#022","m4","UV",28579.32072,14.80268401
"349","#003","m4","UV",28641.58504,14.80582371
"350","#003","m4","UV",28710.76761,14.80930428
"351","#003","m4","UV",28752.27716,14.8113886
"352","#003","m4","UV",28849.13276,14.81624033
"353","#006","m4","UV",28904.47882,14.81900544
"354","#006","m4","UV",28945.98836,14.8210758
"355","#970","m4","UV",28966.74313,14.82210986
"356","#970","m4","UV",29056.68048,14.82658227
"357","#022","m4","UV",29264.22819,14.83685061
"358","#022","m4","UV",29845.3618,14.86521912
"359","#003","m4","UV",30212.02944,14.88283548
"360","#003","m4","UV",30225.86595,14.88349605
"361","#003","m4","UV",30364.2311,14.89008522
"362","#003","m4","UV",30786.24479,14.90999828
"363","#006","m4","UV",30890.01865,14.91485312
"364","#970","m4","UV",31104.48462,14.92483498
"365","#006","m4","UV",31118.32114,14.92547661
"366","#003","m4","UV",31132.15765,14.92611795
"367","#970","m4","UV",31242.84977,14.93123843
"368","#022","m4","UV",31277.44105,14.93283486
"369","#022","m4","UV",31367.3784,14.93697734
"370","#003","m4","UV",31443.47923,14.94047324
"371","#003","m4","UV",31457.31574,14.94110795
"372","#003","m4","UV",31664.86346,14.95059524
"373","#003","m4","UV",31796.31035,14.95657174
"374","#022","m4","UV",31837.81989,14.95845393
"375","#003","m4","UV",31893.16595,14.9609597
"376","#006","m4","UV",31962.34852,14.9640858
"377","#022","m4","UV",32003.85807,14.96595821
"378","#970","m4","UV",32149.14147,14.97249259
"379","#970","m4","UV",32896.31325,15.00563829
"380","#006","m4","UV",33262.98089,15.02162984
"381","#970","m4","UV",33304.49043,15.02342909
"382","#970","m4","UV",33477.44686,15.03090189
"383","#022","m4","UV",33539.71118,15.03358264
"384","#970","m4","UV",33678.07632,15.03952211
"385","#003","m4","UV",33816.44147,15.04543723
"386","#003","m4","UV",33899.46055,15.0489747
"387","#022","m4","UV",33996.31616,15.0530908
"388","#022","m4","UV",34017.07093,15.0539713
"389","#003","m4","UV",34155.43607,15.05982759
"390","#003","m4","UV",34293.80122,15.0656602
"391","#022","m4","UV",34335.31076,15.0674054
"392","#022","m4","UV",34349.14728,15.06798666
"393","#022","m4","UV",34591.28628,15.07812104
"394","#970","m4","UV",34653.5506,15.08071556
"395","#022","m4","UV",34660.46885,15.08100355
"396","#022","m4","UV",34667.38711,15.08129148
"397","#003","m4","UV",34750.4062,15.08474222
"398","#970","m4","UV",35269.27549,15.10612432
"399","#970","m4","UV",35469.90495,15.11430784
"400","#022","m4","UV",35629.02487,15.12076538
"401","#970","m4","UV",35656.6979,15.12188548
"402","#006","m4","UV",35905.75516,15.13192748
"403","#006","m4","UV",36230.91325,15.14493355
"404","#970","m4","UV",36791.29209,15.16707672
"405","#003","m4","UV",37061.10412,15.17761824
"406","#003","m4","UV",37074.94064,15.17815676
"407","#006","m4","UV",37247.89707,15.18487136
"408","#006","m4","UV",37379.34395,15.18995363
"409","#022","m4","UV",37393.18047,15.19048756
"410","#006","m4","UV",37448.52653,15.19262133
"411","#006","m4","UV",37462.36304,15.19315428
"412","#003","m4","UV",37579.97341,15.19767643
"413","#970","m4","UV",37822.11242,15.20694232
"414","#970","m4","UV",37932.80453,15.21115842
"415","#003","m4","UV",38119.59748,15.21824526
"416","#022","m4","UV",38209.53483,15.22164507
"417","#003","m4","UV",38257.96263,15.22347243
"418","#022","m4","UV",38340.98171,15.22659966
"419","#003","m4","UV",38430.91906,15.22997986
"420","#006","m4","UV",38610.79375,15.23671659
"421","#022","m4","UV",38631.54852,15.23749189
"422","#003","m4","UV",39046.64395,15.25291093
"423","#003","m4","UV",39074.31698,15.25393303
"424","#003","m4","UV",39095.07175,15.25469914
"425","#022","m4","UV",39454.82113,15.26791398
"426","#970","m4","UV",39627.77756,15.27422444
"427","#022","m4","UV",39842.24354,15.28201127
"428","#970","m4","UV",40070.54603,15.29025455
"429","#970","m4","UV",40125.89208,15.29224585
"430","#006","m4","UV",40174.31989,15.29398598
"431","#006","m4","UV",40278.09374,15.29770779
"432","#022","m4","UV",40485.64146,15.30512272
"433","#006","m4","UV",40534.06926,15.3068474
"434","#022","m4","UV",40637.84312,15.31053621
"435","#022","m4","UV",40658.59789,15.31127284
"436","#006","m4","UV",40693.18918,15.31249973
"437","#003","m4","UV",40942.24644,15.32130264
"438","#970","m4","UV",41198.22196,15.33029445
"439","#003","m4","UV",41308.91408,15.33416551
"440","#022","m4","UV",41613.31739,15.34475768
"441","#003","m4","UV",41841.61988,15.35265109
"442","#022","m4","UV",41862.37466,15.35336653
"443","#006","m4","UV",42139.10495,15.36287205
"444","#006","m4","UV",42312.06138,15.36878135
"445","#003","m4","UV",42401.99872,15.37184465
"446","#970","m4","UV",42408.91698,15.37208002
"447","#003","m4","UV",42457.34478,15.37372653
"448","#003","m4","UV",42512.69084,15.37560596
"449","#006","m4","UV",42540.36387,15.37654475
"450","#022","m4","UV",42747.91158,15.38356632
"451","#022","m4","UV",42962.37756,15.39078621
"452","#022","m4","UV",43142.25225,15.39681387
"453","#006","m4","UV",43308.29042,15.4023556
"454","#970","m4","UV",43778.73192,15.41794255
"455","#022","m4","UV",43924.01532,15.42272232
"456","#970","m4","UV",44007.03441,15.42544653
"457","#003","m4","UV",44020.87092,15.42590007
"458","#022","m4","UV",44249.17341,15.43336288
"459","#970","m4","UV",44484.39416,15.44101168
"460","#003","m4","UV",44657.35059,15.44661004
"461","#022","m4","UV",44837.22528,15.45240938
"462","#006","m4","UV",45024.01822,15.4584072
"463","#003","m4","UV",45286.912,15.46680655
"464","#022","m4","UV",45356.09457,15.4690088
"465","#022","m4","UV",45446.03191,15.47186671
"466","#003","m4","UV",45702.00743,15.47996992
"467","#970","m4","UV",45715.84395,15.48040663
"468","#970","m4","UV",45847.29084,15.48454887
"469","#022","m4","UV",45957.98295,15.48802786
"470","#970","m4","UV",45999.4925,15.48933032
"471","#006","m4","UV",46234.71324,15.49668882
"472","#970","m4","UV",46296.97756,15.49863039
"473","#970","m4","UV",46449.17922,15.50336548
"474","#003","m4","UV",46456.09747,15.50358035
"475","#003","m4","UV",46469.93399,15.50400998
"476","#970","m4","UV",46622.13565,15.50872747
"477","#003","m4","UV",46705.15474,15.51129417
"478","#006","m4","UV",46718.99125,15.5117215
"479","#022","m4","UV",47092.57714,15.52321206
"480","#970","m4","UV",47182.51449,15.52596469
"481","#006","m4","UV",47230.94229,15.5274447
"482","#006","m4","UV",47390.0622,15.53229693
"483","#022","m4","UV",47390.0622,15.53229693
"484","#970","m4","UV",47777.48461,15.54404328
"485","#022","m4","UV",47867.42195,15.54675649
"486","#022","m4","UV",47881.25847,15.54717345
"487","#970","m4","UV",48012.70536,15.55112861
"488","#006","m4","UV",49437.86635,15.59332886
"489","#006","m4","UV",49472.45764,15.59433795
"490","#003","m4","UV",49659.25058,15.59977487
"491","#022","m4","UV",49680.00536,15.60037771
"492","#003","m4","UV",49756.10619,15.60258597
"493","#022","m4","UV",49852.96179,15.6053916
"494","#003","m4","UV",50191.95639,15.61516856
"495","#003","m4","UV",50399.50411,15.62112192
"496","#003","m4","UV",50503.27797,15.62408941
"497","#022","m4","UV",50696.98917,15.62961245
"498","#022","m4","UV",50703.90743,15.62980931
"499","#006","m4","UV",51008.31075,15.6384447
"500","#970","m4","UV",51077.49332,15.6404001
"501","#022","m4","UV",51236.61324,15.6448875
"502","#003","m4","UV",51285.04104,15.64625046
"503","#006","m4","UV",51610.19913,15.65536858
"504","#970","m4","UV",51658.62693,15.65672168
"505","#003","m4","UV",51686.29996,15.65749431
"506","#003","m4","UV",51741.64602,15.65903833
"507","#003","m4","UV",52398.88046,15.67724837
"508","#022","m4","UV",52841.64892,15.68938787
"509","#006","m4","UV",52917.74975,15.69146409
"510","#970","m4","UV",53028.44187,15.69447874
"511","#022","m4","UV",53339.76344,15.70292381
"512","#970","m4","UV",54446.6846,15.73255658
"513","#970","m4","UV",54661.15058,15.73822821
"514","#003","m4","UV",54730.33315,15.74005302
"515","#006","m4","UV",54799.51572,15.74187552
"516","#003","m4","UV",54820.2705,15.74242183
"517","#006","m4","UV",54827.18875,15.74260388
"518","#022","m4","UV",54854.86178,15.74333187
"519","#003","m4","UV",55027.81821,15.74787351
"520","#970","m4","UV",55083.16427,15.74932382
"521","#006","m4","UV",55228.44767,15.75312396
"522","#022","m4","UV",55304.5485,15.75511052
"523","#006","m4","UV",55546.68751,15.76141326
"524","#970","m4","UV",55892.60037,15.77036968
"525","#970","m4","UV",56280.02278,15.78033529
"526","#006","m4","UV",56425.30618,15.78405472
"527","#022","m4","UV",56535.9983,15.78688215
"528","#006","m4","UV",57061.78585,15.80023728
"529","#003","m4","UV",57310.84311,15.8065205
"530","#022","m4","UV",57414.61697,15.80913045
"531","#022","m4","UV",57435.37174,15.80965188
"532","#006","m4","UV",58846.69622,15.8446738
"533","#003","m4","UV",59676.88709,15.86488466
"534","#003","m4","UV",60119.65555,15.87554912
"535","#022","m4","UV",60251.10244,15.87870002
"536","#003","m4","UV",60313.36676,15.88019015
"537","#970","m4","UV",60341.03979,15.88085194
"538","#022","m4","UV",60424.05887,15.88283548
"539","#006","m4","UV",60444.81365,15.88333094
"540","#970","m4","UV",60693.87091,15.88926321
"541","#003","m4","UV",60984.43771,15.89615352
"542","#006","m4","UV",61461.79746,15.90740234
"543","#022","m4","UV",61496.38875,15.90821407
"544","#970","m4","UV",61932.23896,15.91840298
"545","#006","m4","UV",62167.4597,15.92387201
"546","#022","m4","UV",62188.21447,15.92435358
"547","#003","m4","UV",62547.96385,15.9326753
"548","#003","m4","UV",62575.63688,15.93331345
"549","#022","m4","UV",63232.87132,15.94838711
"550","#022","m4","UV",64512.74891,15.97729667
"551","#003","m4","UV",64561.17671,15.97837925
"552","#022","m4","UV",64630.35929,15.97992439
"553","#022","m4","UV",65059.29124,15.98946749
"554","#006","m4","UV",65225.32941,15.9931447
"555","#022","m4","UV",65329.10327,15.99543822
"556","#003","m4","UV",65502.0597,15.99925265
"557","#006","m4","UV",65847.97256,16.0068514
"558","#003","m4","UV",65958.66468,16.00927457
"559","#022","m4","UV",66000.17422,16.01018221
"560","#006","m4","UV",66138.53937,16.01320356
"561","#006","m4","UV",66173.13065,16.01395791
"562","#003","m4","UV",66359.9236,16.0180246
"563","#003","m4","UV",66470.61572,16.0204291
"564","#006","m4","UV",66560.55306,16.0223798
"565","#022","m4","UV",66615.89912,16.02357892
"566","#970","m4","UV",66664.32692,16.02462734
"567","#970","m4","UV",66698.9182,16.02537574
"568","#003","m4","UV",67771.24808,16.04838572
"569","#006","m4","UV",67964.95928,16.05250351
"570","#003","m4","UV",68110.24269,16.05558415
"571","#970","m4","UV",68110.24269,16.05558415
"572","#003","m4","UV",68207.09829,16.05763427
"573","#003","m4","UV",68241.68957,16.05836575
"574","#003","m4","UV",68490.74683,16.06362147
"575","#003","m4","UV",68774.39538,16.06958393
"576","#970","m4","UV",69071.88044,16.07581088
"577","#970","m4","UV",69327.85596,16.08114752
"578","#006","m4","UV",69708.36011,16.08904407
"579","#003","m4","UV",69749.86965,16.0899029
"580","#022","m4","UV",70185.71986,16.09888991
"581","#003","m4","UV",70227.22941,16.0997429
