"","mouse_id","month","treatment","structure_volume"
"55","#003","m1","UV",18.0936542917989
"56","#003","m1","UV",16.1388601988549
"57","#003","m1","UV",18.3195341479935
"58","#003","m1","UV",17.7410556810818
"59","#003","m1","UV",17.1876821932421
"60","#003","m1","UV",15.0234290879072
"61","#003","m1","UV",14.5896902829488
"62","#003","m1","UV",17.3903215037961
"63","#003","m1","UV",15.1443824834603
"64","#003","m1","UV",14.7844084533838
"65","#003","m1","UV",13.9151761970245
"66","#003","m1","UV",17.9167098200358
"67","#003","m1","UV",16.574123127344
"68","#003","m1","UV",16.6025859669594
"69","#003","m1","UV",16.3069705086061
"70","#003","m1","UV",14.9034996446997
"71","#003","m1","UV",16.0769664230166
"72","#003","m1","UV",13.9527999901378
"73","#003","m1","UV",18.5156683963942
"74","#003","m1","UV",15.8028586139676
"75","#003","m1","UV",17.3397120302251
"76","#003","m1","UV",14.7299878756808
"77","#003","m1","UV",14.3701959909344
"78","#003","m1","UV",13.3021613146797
"79","#003","m1","UV",16.8988514414536
"80","#003","m1","UV",8.69729925580664
"81","#003","m1","UV",13.7897040481639
"82","#003","m1","UV",14.5119351252399
"83","#003","m1","UV",13.5774949858414
"84","#003","m1","UV",15.0201287546621
"85","#003","m1","UV",17.1513928776141
"86","#003","m1","UV",16.2999362688819
"87","#003","m1","UV",13.9647102060418
"88","#003","m1","UV",16.2567400834693
"89","#003","m1","UV",18.0659875902003
"90","#003","m1","UV",19.2388637847347
"91","#003","m1","UV",17.5819785737221
"92","#003","m1","UV",17.1508442717953
"93","#003","m1","UV",17.5862454024588
"94","#003","m1","UV",17.3371825705617
"95","#003","m1","UV",14.7583553673903
"96","#003","m1","UV",16.3156847593476
"97","#003","m1","UV",15.4977677935886
"98","#003","m1","UV",17.0217048555011
"99","#003","m1","UV",17.6783432111256
"100","#003","m1","UV",20.4048453296211
"101","#003","m1","UV",19.4641180006433
"102","#003","m1","UV",13.4707681853321
"103","#003","m1","UV",17.3056156918002
"104","#003","m1","UV",17.4625024635102
"105","#003","m1","UV",17.1147298690998
"106","#003","m1","UV",15.4535219698275
"107","#003","m1","UV",15.3709027901245
"108","#003","m1","UV",13.8443345433477
"109","#003","m1","UV",14.8433162897261
"110","#003","m1","UV",17.6341825314087
"111","#003","m1","UV",16.5941361879908
"112","#003","m1","UV",14.9946741175392
"113","#003","m1","UV",16.5055126707058
"114","#003","m1","UV",17.1003112809474
"115","#003","m1","UV",14.9103224470676
"116","#003","m1","UV",15.0752327617809
"117","#003","m1","UV",12.8923843323333
"118","#003","m1","UV",16.1285879112863
"119","#003","m1","UV",16.7852924039125
"120","#003","m1","UV",16.3928755632778
"121","#003","m1","UV",14.7395058171667
"122","#003","m1","UV",14.6049911275807
"123","#003","m1","UV",16.015164055413
"124","#003","m1","UV",14.2029785082656
"125","#003","m1","UV",13.6912754690514
"126","#003","m1","UV",16.3844999517486
"127","#003","m1","UV",16.7333812666905
"128","#003","m1","UV",17.3016053754008
"129","#003","m1","UV",17.1647689537252
"130","#003","m1","UV",13.987625354818
"131","#003","m1","UV",15.8385549157103
"132","#003","m1","UV",15.4425814150604
"133","#003","m1","UV",13.5791269946274
"134","#003","m1","UV",17.9588457427292
"135","#003","m1","UV",16.9826244070966
"136","#003","m1","UV",17.4051760098362
"137","#003","m1","UV",13.4566326641242
"138","#003","m1","UV",14.5335600553448
"139","#003","m1","UV",13.4069575049733
"140","#003","m1","UV",15.7671517681677
"141","#003","m1","UV",14.6603879943934
"142","#003","m1","UV",14.6829514782453
"143","#003","m1","UV",12.9690735125091
"144","#003","m1","UV",15.2400731999231
"145","#003","m1","UV",13.9325157188848
"146","#003","m1","UV",14.5602465052011
"147","#003","m1","UV",12.9578268072085
"148","#003","m1","UV",13.2722080931034
"149","#003","m1","UV",14.5012150950173
"150","#003","m1","UV",18.5425802067132
"151","#003","m1","UV",19.27469661231
"152","#003","m1","UV",18.5240595784223
"153","#003","m1","UV",18.7051207922279
"154","#003","m1","UV",16.0833054168332
"155","#003","m1","UV",17.5109735780368
"156","#003","m1","UV",18.4095683030482
"157","#003","m1","UV",16.3998182862864
"158","#003","m1","UV",17.1375455444408
"159","#003","m1","UV",17.2412977067443
"160","#003","m1","UV",15.6594240769419
